"metric","location","region","model_type","family_code","model_family","optimizer_used","convergence_code","convergence_message","formula","fixed_effect_structure","structure_reason","n_transects","n_sites","n_dates","n_periods","n_statuses","n_positive","prop_zero","converged","pdHess","finite_standard_errors","valid_model","AIC","logLik","warnings","error","note","fixed_tweedie_power"
"M1 fish Simpson diversity","Sponge Gardens","Kangaroo Island","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period * status + (1 | Site) + (1 | SamplingDate)","Period * status","Full Period x Status interaction fitted",148,5,10,2,2,148,0,TRUE,TRUE,TRUE,TRUE,568.7406584022871,-277.37032920114353,NA,NA,NA,NA
"M1 fish Simpson diversity","Sponge Gardens","Kangaroo Island","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",148,5,10,2,2,148,0,TRUE,TRUE,TRUE,TRUE,564.1552368393396,-270.0776184196698,NA,NA,NA,NA
"M1 fish Simpson diversity","Upper GSV","Upper Gulf St Vincent","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period + (1 | Site) + (1 | SamplingDate)","Period","Period-only fixed effect fitted because only one Status level was present",92,5,9,2,1,82,0.10869565217391304,TRUE,TRUE,TRUE,TRUE,210.36246134728387,-100.18123067364193,NA,NA,NA,NA
"M1 fish Simpson diversity","Upper GSV","Upper Gulf St Vincent","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",92,5,9,2,1,82,0.10869565217391304,TRUE,TRUE,TRUE,TRUE,210.54621070203493,-94.27310535101746,NA,NA,NA,NA
"M2 fish Simpson diversity","Carrickalinga","Fleurieu","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period * status + (1 | Site) + (1 | SamplingDate)","Period * status","Full Period x Status interaction fitted",439,14,19,2,2,359,0.18223234624145787,TRUE,TRUE,TRUE,TRUE,874.0892230691047,-430.04461153455236,NA,NA,NA,NA
"M2 fish Simpson diversity","Carrickalinga","Fleurieu","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",439,14,19,2,2,359,0.18223234624145787,TRUE,TRUE,TRUE,TRUE,852.7685207098292,-405.3842603549146,NA,NA,NA,NA
"M2 fish Simpson diversity","Eastern Spencer Gulf","Eastern Spencer Gulf","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period + (1 | Site) + (1 | SamplingDate)","Period","Period-only fixed effect fitted because only one Status level was present",27,3,4,2,1,16,0.4074074074074074,TRUE,TRUE,TRUE,TRUE,59.400629058061526,-24.700314529030763,NA,NA,NA,NA
"M2 fish Simpson diversity","Eastern Spencer Gulf","Eastern Spencer Gulf","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",27,3,4,2,1,16,0.4074074074074074,TRUE,TRUE,TRUE,TRUE,58.40011058356287,-23.200055291781435,NA,NA,NA,NA
"M2 fish Simpson diversity","Encounter Bay","South Coast","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period * status + (1 | Site) + (1 | SamplingDate)","Period * status","Full Period x Status interaction fitted",177,7,14,2,2,77,0.5649717514124294,TRUE,TRUE,TRUE,TRUE,250.55888273450267,-118.27944136725134,NA,NA,NA,NA
"M2 fish Simpson diversity","Encounter Bay","South Coast","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",177,7,14,2,2,77,0.5649717514124294,TRUE,TRUE,TRUE,TRUE,242.23930303028956,-105.11965151514478,NA,NA,NA,NA
"M2 fish Simpson diversity","Metro","Adelaide Metro","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period + (1 | Site) + (1 | SamplingDate)","Period","Period-only fixed effect fitted because only one Status level was present",68,3,15,2,1,61,0.10294117647058823,TRUE,TRUE,TRUE,TRUE,119.53483314950952,-54.76741657475476,NA,NA,NA,NA
"M2 fish Simpson diversity","Metro","Adelaide Metro","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",68,3,15,2,1,61,0.10294117647058823,TRUE,TRUE,TRUE,TRUE,101.9766279096467,-33.98831395482335,NA,NA,NA,NA
"M2 fish Simpson diversity","Rapid Head","Fleurieu","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period * status + (1 | Site) + (1 | SamplingDate)","Period * status","Full Period x Status interaction fitted",469,10,22,2,2,386,0.17697228144989338,TRUE,TRUE,TRUE,TRUE,1112.696456138645,-549.3482280693225,NA,NA,NA,NA
"M2 fish Simpson diversity","Rapid Head","Fleurieu","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",469,10,22,2,2,386,0.17697228144989338,TRUE,TRUE,TRUE,TRUE,1105.7282346328307,-528.8641173164153,NA,NA,NA,NA
"M2 fish Simpson diversity","Southern Fleurieu","South Coast","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period + (1 | Site) + (1 | SamplingDate)","Period","Period-only fixed effect fitted because only one Status level was present",119,6,9,2,1,54,0.5462184873949579,TRUE,TRUE,TRUE,TRUE,142.44610316234545,-66.22305158117273,NA,NA,NA,NA
"M2 fish Simpson diversity","Southern Fleurieu","South Coast","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",119,6,9,2,1,54,0.5462184873949579,TRUE,TRUE,TRUE,TRUE,133.10709486388424,-55.55354743194213,NA,NA,NA,NA
"M2 fish Simpson diversity","Southern Metro","Adelaide Metro","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period * status + (1 | Site) + (1 | SamplingDate)","Period * status","Full Period x Status interaction fitted",264,14,18,2,2,232,0.12121212121212122,TRUE,TRUE,TRUE,TRUE,531.4525314643595,-258.72626573217974,NA,NA,NA,NA
"M2 fish Simpson diversity","Southern Metro","Adelaide Metro","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",264,14,18,2,2,232,0.12121212121212122,TRUE,TRUE,TRUE,TRUE,523.6234043530003,-241.81170217650018,NA,NA,NA,NA
"M2 fish Simpson diversity","Southern Yorke","Southern Yorke","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period + (1 | Site) + (1 | SamplingDate)","Period","Period-only fixed effect fitted because only one Status level was present",34,3,4,2,1,22,0.35294117647058826,TRUE,TRUE,TRUE,TRUE,82.72760724084802,-36.36380362042401,NA,NA,NA,NA
"M2 fish Simpson diversity","Southern Yorke","Southern Yorke","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",34,3,4,2,1,22,0.35294117647058826,TRUE,TRUE,TRUE,TRUE,81.59206026205162,-34.79603013102581,NA,NA,NA,NA
"M2 fish Simpson diversity","Sponge Gardens","Kangaroo Island","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period * status + (1 | Site) + (1 | SamplingDate)","Period * status","Full Period x Status interaction fitted",148,5,10,2,2,134,0.0945945945945946,TRUE,TRUE,TRUE,TRUE,278.31662554780047,-132.15831277390024,NA,NA,NA,NA
"M2 fish Simpson diversity","Sponge Gardens","Kangaroo Island","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",148,5,10,2,2,134,0.0945945945945946,TRUE,TRUE,TRUE,TRUE,278.4518174297716,-127.22590871488582,NA,NA,NA,NA
"M2 fish Simpson diversity","Upper GSV","Upper Gulf St Vincent","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period + (1 | Site) + (1 | SamplingDate)","Period","Period-only fixed effect fitted because only one Status level was present",92,5,9,2,1,77,0.16304347826086957,TRUE,TRUE,TRUE,TRUE,167.7946317539453,-78.89731587697266,NA,NA,NA,NA
"M2 fish Simpson diversity","Upper GSV","Upper Gulf St Vincent","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",92,5,9,2,1,77,0.16304347826086957,TRUE,TRUE,TRUE,TRUE,158.8630802499586,-68.4315401249793,NA,NA,NA,NA
"M2 invertebrate Simpson diversity","Carrickalinga","Fleurieu","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period * status + (1 | Site) + (1 | SamplingDate)","Period * status","Full Period x Status interaction fitted",442,14,19,2,2,438,0.00904977375565611,TRUE,TRUE,TRUE,TRUE,1494.8244048557697,-740.4122024278848,NA,NA,NA,NA
"M2 invertebrate Simpson diversity","Carrickalinga","Fleurieu","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",442,14,19,2,2,438,0.00904977375565611,TRUE,TRUE,TRUE,TRUE,1475.1586035431774,-716.5793017715887,NA,NA,NA,NA
"M2 invertebrate Simpson diversity","Eastern Spencer Gulf","Eastern Spencer Gulf","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period + (1 | Site) + (1 | SamplingDate)","Period","Period-only fixed effect fitted because only one Status level was present",27,3,4,2,1,27,0,TRUE,TRUE,TRUE,TRUE,91.35155420357185,-40.675777101785926,NA,NA,NA,NA
"M2 invertebrate Simpson diversity","Eastern Spencer Gulf","Eastern Spencer Gulf","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",27,3,4,2,1,27,0,TRUE,TRUE,TRUE,TRUE,91.64767032910673,-39.823835164553365,NA,NA,NA,NA
"M2 invertebrate Simpson diversity","Encounter Bay","South Coast","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period * status + (1 | Site) + (1 | SamplingDate)","Period * status","Full Period x Status interaction fitted",177,7,14,2,2,177,0,TRUE,TRUE,TRUE,TRUE,586.3958533214893,-286.19792666074466,NA,NA,NA,NA
"M2 invertebrate Simpson diversity","Encounter Bay","South Coast","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",177,7,14,2,2,177,0,TRUE,TRUE,TRUE,TRUE,577.9159592121175,-272.95797960605876,NA,NA,NA,NA
"M2 invertebrate Simpson diversity","Metro","Adelaide Metro","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period + (1 | Site) + (1 | SamplingDate)","Period","Period-only fixed effect fitted because only one Status level was present",68,3,15,2,1,68,0,TRUE,TRUE,TRUE,TRUE,263.83596789657304,-126.9179839482865,NA,NA,NA,NA
"M2 invertebrate Simpson diversity","Metro","Adelaide Metro","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",68,3,15,2,1,68,0,TRUE,TRUE,TRUE,TRUE,253.12560851179032,-109.56280425589516,NA,NA,NA,NA
"M2 invertebrate Simpson diversity","Rapid Head","Fleurieu","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period * status + (1 | Site) + (1 | SamplingDate)","Period * status","Full Period x Status interaction fitted",469,10,22,2,2,467,0.0042643923240938165,TRUE,TRUE,TRUE,TRUE,1659.6317096651237,-822.8158548325619,NA,NA,NA,NA
"M2 invertebrate Simpson diversity","Rapid Head","Fleurieu","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",469,10,22,2,2,467,0.0042643923240938165,TRUE,TRUE,TRUE,TRUE,1653.933506207036,-802.966753103518,NA,NA,NA,NA
"M2 invertebrate Simpson diversity","Southern Fleurieu","South Coast","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period + (1 | Site) + (1 | SamplingDate)","Period","Period-only fixed effect fitted because only one Status level was present",119,6,9,2,1,119,0,TRUE,TRUE,TRUE,TRUE,411.2057374695316,-200.6028687347658,NA,NA,NA,NA
"M2 invertebrate Simpson diversity","Southern Fleurieu","South Coast","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",119,6,9,2,1,119,0,TRUE,TRUE,TRUE,TRUE,405.08475079429513,-191.54237539714757,NA,NA,NA,NA
"M2 invertebrate Simpson diversity","Southern Metro","Adelaide Metro","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period * status + (1 | Site) + (1 | SamplingDate)","Period * status","Full Period x Status interaction fitted",266,14,18,2,2,265,0.0037593984962406013,TRUE,TRUE,TRUE,TRUE,940.8718424825565,-463.43592124127827,NA,NA,NA,NA
"M2 invertebrate Simpson diversity","Southern Metro","Adelaide Metro","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",266,14,18,2,2,265,0.0037593984962406013,TRUE,TRUE,TRUE,TRUE,944.605347303745,-452.3026736518725,NA,NA,NA,NA
"M2 invertebrate Simpson diversity","Southern Yorke","Southern Yorke","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period + (1 | Site) + (1 | SamplingDate)","Period","Period-only fixed effect fitted because only one Status level was present",35,3,4,2,1,35,0,TRUE,TRUE,TRUE,TRUE,113.90542984696985,-51.952714923484926,NA,NA,NA,NA
"M2 invertebrate Simpson diversity","Southern Yorke","Southern Yorke","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",35,3,4,2,1,35,0,TRUE,TRUE,TRUE,TRUE,115.4868169929127,-51.74340849645635,NA,NA,NA,NA
"M2 invertebrate Simpson diversity","Sponge Gardens","Kangaroo Island","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period * status + (1 | Site) + (1 | SamplingDate)","Period * status","Full Period x Status interaction fitted",148,5,10,2,2,148,0,TRUE,TRUE,TRUE,TRUE,452.79536373871076,-219.39768186935538,NA,NA,NA,NA
"M2 invertebrate Simpson diversity","Sponge Gardens","Kangaroo Island","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",148,5,10,2,2,148,0,TRUE,TRUE,TRUE,TRUE,461.8073681234723,-218.90368406173616,NA,NA,NA,NA
"M2 invertebrate Simpson diversity","Upper GSV","Upper Gulf St Vincent","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period + (1 | Site) + (1 | SamplingDate)","Period","Period-only fixed effect fitted because only one Status level was present",92,5,9,2,1,89,0.03260869565217391,TRUE,TRUE,TRUE,TRUE,275.5583742680396,-132.7791871340198,NA,NA,NA,NA
"M2 invertebrate Simpson diversity","Upper GSV","Upper Gulf St Vincent","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",92,5,9,2,1,89,0.03260869565217391,TRUE,TRUE,TRUE,TRUE,277.3906039413081,-127.69530197065406,NA,NA,NA,NA
"M2 invertebrate Echinodermata Simpson diversity","Carrickalinga","Fleurieu","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period * status + (1 | Site) + (1 | SamplingDate)","Period * status","Full Period x Status interaction fitted",442,14,19,2,2,412,0.06787330316742081,TRUE,TRUE,TRUE,TRUE,1177.3500316103923,-581.6750158051962,NA,NA,NA,NA
"M2 invertebrate Echinodermata Simpson diversity","Carrickalinga","Fleurieu","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",442,14,19,2,2,412,0.06787330316742081,TRUE,TRUE,TRUE,TRUE,1180.1128382387426,-569.0564191193713,NA,NA,NA,NA
"M2 invertebrate Echinodermata Simpson diversity","Eastern Spencer Gulf","Eastern Spencer Gulf","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period + (1 | Site) + (1 | SamplingDate)","Period","Period-only fixed effect fitted because only one Status level was present",27,3,4,2,1,18,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,68.27009396109653,-29.135046980548267,NA,NA,NA,NA
"M2 invertebrate Echinodermata Simpson diversity","Eastern Spencer Gulf","Eastern Spencer Gulf","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",27,3,4,2,1,18,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,64.48987365915103,-26.244936829575515,NA,NA,NA,NA
"M2 invertebrate Echinodermata Simpson diversity","Encounter Bay","South Coast","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period * status + (1 | Site) + (1 | SamplingDate)","Period * status","Full Period x Status interaction fitted",177,7,14,2,2,174,0.01694915254237288,TRUE,TRUE,TRUE,TRUE,430.65157676376907,-208.32578838188454,NA,NA,NA,NA
"M2 invertebrate Echinodermata Simpson diversity","Encounter Bay","South Coast","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",177,7,14,2,2,174,0.01694915254237288,TRUE,TRUE,TRUE,TRUE,415.47360065550674,-191.73680032775337,NA,NA,NA,NA
"M2 invertebrate Echinodermata Simpson diversity","Metro","Adelaide Metro","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period + (1 | Site) + (1 | SamplingDate)","Period","Period-only fixed effect fitted because only one Status level was present",68,3,15,2,1,62,0.08823529411764706,TRUE,TRUE,TRUE,TRUE,192.5164670684436,-91.2582335342218,NA,NA,NA,NA
"M2 invertebrate Echinodermata Simpson diversity","Metro","Adelaide Metro","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",68,3,15,2,1,62,0.08823529411764706,TRUE,TRUE,TRUE,TRUE,187.6135123925157,-76.80675619625785,NA,NA,NA,NA
"M2 invertebrate Echinodermata Simpson diversity","Rapid Head","Fleurieu","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period * status + (1 | Site) + (1 | SamplingDate)","Period * status","Full Period x Status interaction fitted",469,10,22,2,2,460,0.019189765458422176,TRUE,TRUE,TRUE,TRUE,1339.2018750429313,-662.6009375214657,NA,NA,NA,NA
"M2 invertebrate Echinodermata Simpson diversity","Rapid Head","Fleurieu","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",469,10,22,2,2,460,0.019189765458422176,TRUE,TRUE,TRUE,TRUE,1336.2978992738495,-644.1489496369247,NA,NA,NA,NA
"M2 invertebrate Echinodermata Simpson diversity","Southern Fleurieu","South Coast","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period + (1 | Site) + (1 | SamplingDate)","Period","Period-only fixed effect fitted because only one Status level was present",119,6,9,2,1,109,0.08403361344537816,TRUE,TRUE,TRUE,TRUE,371.6214969408144,-180.8107484704072,NA,NA,NA,NA
"M2 invertebrate Echinodermata Simpson diversity","Southern Fleurieu","South Coast","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",119,6,9,2,1,109,0.08403361344537816,TRUE,TRUE,TRUE,TRUE,366.8013452182449,-172.40067260912244,NA,NA,NA,NA
"M2 invertebrate Echinodermata Simpson diversity","Southern Metro","Adelaide Metro","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period * status + (1 | Site) + (1 | SamplingDate)","Period * status","Full Period x Status interaction fitted",266,14,18,2,2,241,0.09398496240601503,TRUE,TRUE,TRUE,TRUE,743.2682807297547,-364.63414036487734,NA,NA,NA,NA
"M2 invertebrate Echinodermata Simpson diversity","Southern Metro","Adelaide Metro","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",266,14,18,2,2,241,0.09398496240601503,TRUE,TRUE,TRUE,TRUE,731.8213044402404,-345.9106522201202,NA,NA,NA,NA
"M2 invertebrate Echinodermata Simpson diversity","Southern Yorke","Southern Yorke","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period + (1 | Site) + (1 | SamplingDate)","Period","Period-only fixed effect fitted because only one Status level was present",35,3,4,2,1,35,0,TRUE,TRUE,TRUE,TRUE,74.38044588540566,-32.19022294270283,NA,NA,NA,NA
"M2 invertebrate Echinodermata Simpson diversity","Southern Yorke","Southern Yorke","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",35,3,4,2,1,35,0,TRUE,TRUE,TRUE,TRUE,75.99073880308237,-31.995369401541186,NA,NA,NA,NA
"M2 invertebrate Echinodermata Simpson diversity","Sponge Gardens","Kangaroo Island","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period * status + (1 | Site) + (1 | SamplingDate)","Period * status","Full Period x Status interaction fitted",148,5,10,2,2,141,0.0472972972972973,TRUE,TRUE,TRUE,TRUE,325.57799491319184,-155.78899745659592,NA,NA,NA,NA
"M2 invertebrate Echinodermata Simpson diversity","Sponge Gardens","Kangaroo Island","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",148,5,10,2,2,141,0.0472972972972973,TRUE,TRUE,TRUE,TRUE,323.8243327309651,-149.91216636548256,NA,NA,NA,NA
"M2 invertebrate Echinodermata Simpson diversity","Upper GSV","Upper Gulf St Vincent","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period + (1 | Site) + (1 | SamplingDate)","Period","Period-only fixed effect fitted because only one Status level was present",92,5,9,2,1,73,0.20652173913043478,TRUE,TRUE,TRUE,TRUE,164.9792424747206,-77.4896212373603,NA,NA,NA,NA
"M2 invertebrate Echinodermata Simpson diversity","Upper GSV","Upper Gulf St Vincent","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",92,5,9,2,1,73,0.20652173913043478,TRUE,TRUE,TRUE,TRUE,155.38151077398936,-66.69075538699468,NA,NA,NA,NA
"M2 invertebrate Arthropoda Simpson diversity","Carrickalinga","Fleurieu","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period * status + (1 | Site) + (1 | SamplingDate)","Period * status","Full Period x Status interaction fitted",442,14,19,2,2,331,0.251131221719457,TRUE,TRUE,TRUE,TRUE,680.2531027343296,-333.1265513671648,NA,NA,NA,NA
"M2 invertebrate Arthropoda Simpson diversity","Carrickalinga","Fleurieu","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",442,14,19,2,2,331,0.251131221719457,TRUE,TRUE,TRUE,TRUE,682.5330160495998,-320.2665080247999,NA,NA,NA,NA
"M2 invertebrate Arthropoda Simpson diversity","Eastern Spencer Gulf","Eastern Spencer Gulf","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period + (1 | Site) + (1 | SamplingDate)","Period","Period-only fixed effect fitted because only one Status level was present",27,3,4,2,1,20,0.25925925925925924,TRUE,TRUE,TRUE,TRUE,61.47671252258364,-25.73835626129182,NA,NA,NA,NA
"M2 invertebrate Arthropoda Simpson diversity","Eastern Spencer Gulf","Eastern Spencer Gulf","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",27,3,4,2,1,20,0.25925925925925924,TRUE,TRUE,TRUE,TRUE,62.19739022468998,-25.09869511234499,NA,NA,NA,NA
"M2 invertebrate Arthropoda Simpson diversity","Encounter Bay","South Coast","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period * status + (1 | Site) + (1 | SamplingDate)","Period * status","Full Period x Status interaction fitted",177,7,14,2,2,159,0.1016949152542373,TRUE,TRUE,TRUE,TRUE,315.6559405595101,-150.82797027975505,NA,NA,NA,NA
"M2 invertebrate Arthropoda Simpson diversity","Encounter Bay","South Coast","Temporal","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ SamplingDate + (1 | Site)","SamplingDate","Sampling date fitted as a categorical fixed effect; no Date x Status interaction",177,7,14,2,2,159,0.1016949152542373,TRUE,TRUE,TRUE,TRUE,307.5510603604316,-137.7755301802158,NA,NA,NA,NA
"M2 invertebrate Arthropoda Simpson diversity","Metro","Adelaide Metro","Period","gaussian","Gaussian (identity link)","nlminb_default",0,"relative convergence (4)","response ~ Period + (1 | Site) + (1 | SamplingDate)","Period","Period-only fixed effect fitted because only one Status level was present",68,3,15,2,1,67,0.014705882352941176,TRUE,TRUE,TRUE,TRUE,148.77969848818023,-69.38984924409012,NA,NA,NA,NA
