survey_id,location,mpa,site_code,site_name,latitude,longitude,depth,survey_date,sampling_event,program,period,start_year_month,period_split,sampling_event_start_date,block,transect,id
923406633,Carrickalinga,Encounter Marine Park,GSV2,Haycock Point,-35.41506,138.32132,5.3,2026-02-11,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,2,Transect_923406633_2026-02-11_5.3,923406633 2
923406634,Carrickalinga,Encounter Marine Park,GSV7,Myponga South,-35.3882,138.3492,5.1,2026-01-13,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,1,Transect_923406634_2026-01-13_5.1,923406634 1
923406635,Rapid Head,Encounter Marine Park,GSV18,Morgans,-35.58845,138.10838,5.1,2026-01-12,21,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-12,1,Transect_923406635_2026-01-12_5.1,923406635 1
923406635,Rapid Head,Encounter Marine Park,GSV18,Morgans,-35.58845,138.10838,5.1,2026-01-12,21,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-12,2,Transect_923406635_2026-01-12_5.1,923406635 2
923406636,Rapid Head,Encounter Marine Park,GSV95,Lasseters Reef,-35.508379999999995,138.21873,5.2,2026-02-11,21,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-12,1,Transect_923406636_2026-02-11_5.2,923406636 1
923406636,Rapid Head,Encounter Marine Park,GSV95,Lasseters Reef,-35.508379999999995,138.21873,5.2,2026-02-11,21,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-12,2,Transect_923406636_2026-02-11_5.2,923406636 2
923406638,Carrickalinga,Encounter Marine Park,GSV1,Carrickalinga (toilet),-35.42445,138.31902,5.2,2026-02-09,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,1,Transect_923406638_2026-02-09_5.2,923406638 1
923406638,Carrickalinga,Encounter Marine Park,GSV1,Carrickalinga (toilet),-35.42445,138.31902,5.2,2026-02-09,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,2,Transect_923406638_2026-02-09_5.2,923406638 2
923406639,Southern Metro,Encounter Marine Park,GSV93,Aldinga Reef,-35.26825,138.43202,5.1,2026-01-30,18,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-29,1,Transect_923406639_2026-01-30_5.1,923406639 1
923406639,Southern Metro,Encounter Marine Park,GSV93,Aldinga Reef,-35.26825,138.43202,5.1,2026-01-30,18,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-29,2,Transect_923406639_2026-01-30_5.1,923406639 2
923406641,Rapid Head,Encounter Marine Park,GSV26,2nd Valley Boat Shed,-35.50945,138.21448999999998,5.4,2026-01-15,21,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-12,1,Transect_923406641_2026-01-15_5.4,923406641 1
923406642,Carrickalinga,Encounter Marine Park,GSV1,Carrickalinga (toilet),-35.42445,138.31902,5.3,2026-01-16,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,1,Transect_923406642_2026-01-16_5.3,923406642 1
923406644,Carrickalinga,Encounter Marine Park,GSV47,Carrickalinga Nth,-35.371190000000006,138.37876,5.2,2026-01-14,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,1,Transect_923406644_2026-01-14_5.2,923406644 1
923406645,Carrickalinga,Encounter Marine Park,GSV7,Myponga South,-35.3882,138.3492,5.2,2026-01-13,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,1,Transect_923406645_2026-01-13_5.2,923406645 1
923406645,Carrickalinga,Encounter Marine Park,GSV7,Myponga South,-35.3882,138.3492,5.2,2026-01-13,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,2,Transect_923406645_2026-01-13_5.2,923406645 2
923406646,Southern Metro,Encounter Marine Park,GSV183,Aldinga SZ1,-35.26631,138.43649,5.3,2026-01-29,18,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-29,1,Transect_923406646_2026-01-29_5.3,923406646 1
923406647,Sponge Gardens,Encounter Marine Park,GSV55,Pancake Rock,-35.740829999999995,138.03985,5.3,2026-02-10,10,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-10,1,Transect_923406647_2026-02-10_5.3,923406647 1
923406647,Sponge Gardens,Encounter Marine Park,GSV55,Pancake Rock,-35.740829999999995,138.03985,5.3,2026-02-10,10,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-10,2,Transect_923406647_2026-02-10_5.3,923406647 2
923406648,Carrickalinga,Encounter Marine Park,GSV3,Carrickalinga Head,-35.398,138.33591,5.3,2026-02-09,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,1,Transect_923406648_2026-02-09_5.3,923406648 1
923406649,Carrickalinga,Encounter Marine Park,GSV9,Dodd's Beach,-35.40416,138.33043,5.2,2026-01-14,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,1,Transect_923406649_2026-01-14_5.2,923406649 1
923406649,Carrickalinga,Encounter Marine Park,GSV9,Dodd's Beach,-35.40416,138.33043,5.2,2026-01-14,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,2,Transect_923406649_2026-01-14_5.2,923406649 2
923406650,Rapid Head,Encounter Marine Park,GSV5,Rapid Head South,-35.53145,138.1519,5.2,2026-01-12,21,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-12,1,Transect_923406650_2026-01-12_5.2,923406650 1
923406651,Southern Metro,Encounter Marine Park,GSV182,Aldinga SZ3,-35.280359999999995,138.43153999999998,5.4,2026-01-30,18,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-29,1,Transect_923406651_2026-01-30_5.4,923406651 1
923406652,Carrickalinga,Encounter Marine Park,GSV2,Haycock Point,-35.41506,138.32132,5.2,2026-02-11,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,1,Transect_923406652_2026-02-11_5.2,923406652 1
923406652,Carrickalinga,Encounter Marine Park,GSV2,Haycock Point,-35.41506,138.32132,5.2,2026-02-11,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,2,Transect_923406652_2026-02-11_5.2,923406652 2
923406653,Southern Yorke,Lower Yorke Peninsula MP,GSV189,Troubridge Point,-35.16955,137.67406,5.4,2026-04-08,4,RLS,Bloom,2026-04,Bloom 2026-04,2026-04-08,2,Transect_923406653_2026-04-08_5.4,923406653 2
923406654,Southern Yorke,Lower Yorke Peninsula MP,GSV189,Troubridge Point,-35.16955,137.67406,5.1,2026-04-08,4,RLS,Bloom,2026-04,Bloom 2026-04,2026-04-08,2,Transect_923406654_2026-04-08_5.1,923406654 2
923406658,Southern Yorke,Lower Yorke Peninsula MP,GSV189,Troubridge Point,-35.16955,137.67406,5.2,2026-04-08,4,RLS,Bloom,2026-04,Bloom 2026-04,2026-04-08,1,Transect_923406658_2026-04-08_5.2,923406658 1
923406658,Southern Yorke,Lower Yorke Peninsula MP,GSV189,Troubridge Point,-35.16955,137.67406,5.2,2026-04-08,4,RLS,Bloom,2026-04,Bloom 2026-04,2026-04-08,2,Transect_923406658_2026-04-08_5.2,923406658 2
923406661,Southern Yorke,Lower Yorke Peninsula MP,GSV190,Troubridge Lighthouse,-35.16912,137.63817,5.1,2026-04-08,4,RLS,Bloom,2026-04,Bloom 2026-04,2026-04-08,1,Transect_923406661_2026-04-08_5.1,923406661 1
923406661,Southern Yorke,Lower Yorke Peninsula MP,GSV190,Troubridge Lighthouse,-35.16912,137.63817,5.1,2026-04-08,4,RLS,Bloom,2026-04,Bloom 2026-04,2026-04-08,2,Transect_923406661_2026-04-08_5.1,923406661 2
923406663,Southern Yorke,Lower Yorke Peninsula MP,GSV190,Troubridge Lighthouse,-35.16912,137.63817,5.2,2026-04-08,4,RLS,Bloom,2026-04,Bloom 2026-04,2026-04-08,2,Transect_923406663_2026-04-08_5.2,923406663 2
923406664,Southern Yorke,Lower Yorke Peninsula MP,GSV190,Troubridge Lighthouse,-35.16912,137.63817,5.4,2026-04-08,4,RLS,Bloom,2026-04,Bloom 2026-04,2026-04-08,2,Transect_923406664_2026-04-08_5.4,923406664 2
923406665,Southern Fleurieu,Encounter Marine Park,GSV119,Deep Creek,-35.65469,138.24448,5.2,2026-05-14,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,2,Transect_923406665_2026-05-14_5.2,923406665 2
923406666,Southern Fleurieu,Encounter Marine Park,GSV119,Deep Creek,-35.65469,138.24448,5.1,2026-05-14,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,1,Transect_923406666_2026-05-14_5.1,923406666 1
923406666,Southern Fleurieu,Encounter Marine Park,GSV119,Deep Creek,-35.65469,138.24448,5.1,2026-05-14,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,2,Transect_923406666_2026-05-14_5.1,923406666 2
923406667,Southern Fleurieu,Encounter Marine Park,GSV119,Deep Creek,-35.65469,138.24448,5.4,2026-05-14,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,1,Transect_923406667_2026-05-14_5.4,923406667 1
923406667,Southern Fleurieu,Encounter Marine Park,GSV119,Deep Creek,-35.65469,138.24448,5.4,2026-05-14,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,2,Transect_923406667_2026-05-14_5.4,923406667 2
923406668,Southern Fleurieu,Encounter Marine Park,GSV118,Backstairs Deep,-35.64782,138.25916999999998,10.4,2026-05-11,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,1,Transect_923406668_2026-05-11_10.4,923406668 1
923406668,Southern Fleurieu,Encounter Marine Park,GSV118,Backstairs Deep,-35.64782,138.25916999999998,10.4,2026-05-11,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,2,Transect_923406668_2026-05-11_10.4,923406668 2
923406669,Southern Fleurieu,Encounter Marine Park,GSV119,Deep Creek,-35.65469,138.24448,5.3,2026-05-14,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,1,Transect_923406669_2026-05-14_5.3,923406669 1
923406669,Southern Fleurieu,Encounter Marine Park,GSV119,Deep Creek,-35.65469,138.24448,5.3,2026-05-14,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,2,Transect_923406669_2026-05-14_5.3,923406669 2
923406670,Southern Fleurieu,Encounter Marine Park,GSV118,Backstairs Deep,-35.64782,138.25916999999998,10.3,2026-05-11,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,1,Transect_923406670_2026-05-11_10.3,923406670 1
923406670,Southern Fleurieu,Encounter Marine Park,GSV118,Backstairs Deep,-35.64782,138.25916999999998,10.3,2026-05-11,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,2,Transect_923406670_2026-05-11_10.3,923406670 2
923406671,Southern Fleurieu,Encounter Marine Park,GSV118,Backstairs Deep,-35.64782,138.25916999999998,10.2,2026-05-11,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,1,Transect_923406671_2026-05-11_10.2,923406671 1
923406671,Southern Fleurieu,Encounter Marine Park,GSV118,Backstairs Deep,-35.64782,138.25916999999998,10.2,2026-05-11,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,2,Transect_923406671_2026-05-11_10.2,923406671 2
923406672,Southern Fleurieu,Encounter Marine Park,GSV118,Backstairs Deep,-35.64782,138.25916999999998,10.1,2026-05-11,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,1,Transect_923406672_2026-05-11_10.1,923406672 1
923406672,Southern Fleurieu,Encounter Marine Park,GSV118,Backstairs Deep,-35.64782,138.25916999999998,10.1,2026-05-11,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,2,Transect_923406672_2026-05-11_10.1,923406672 2
923406673,Southern Fleurieu,Encounter Marine Park,GSV39,Fishery Beach,-35.63411,138.11183,5.2,2026-05-11,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,1,Transect_923406673_2026-05-11_5.2,923406673 1
923406673,Southern Fleurieu,Encounter Marine Park,GSV39,Fishery Beach,-35.63411,138.11183,5.2,2026-05-11,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,2,Transect_923406673_2026-05-11_5.2,923406673 2
923406674,Southern Fleurieu,Encounter Marine Park,GSV39,Fishery Beach,-35.63411,138.11183,5.1,2026-05-11,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,1,Transect_923406674_2026-05-11_5.1,923406674 1
923406674,Southern Fleurieu,Encounter Marine Park,GSV39,Fishery Beach,-35.63411,138.11183,5.1,2026-05-11,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,2,Transect_923406674_2026-05-11_5.1,923406674 2
923406675,Southern Fleurieu,Encounter Marine Park,GSV39,Fishery Beach,-35.63411,138.11183,5.4,2026-05-11,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,1,Transect_923406675_2026-05-11_5.4,923406675 1
923406675,Southern Fleurieu,Encounter Marine Park,GSV39,Fishery Beach,-35.63411,138.11183,5.4,2026-05-11,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,2,Transect_923406675_2026-05-11_5.4,923406675 2
923406676,Southern Fleurieu,Encounter Marine Park,GSV39,Fishery Beach,-35.63411,138.11183,5.3,2026-05-11,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,1,Transect_923406676_2026-05-11_5.3,923406676 1
923406676,Southern Fleurieu,Encounter Marine Park,GSV39,Fishery Beach,-35.63411,138.11183,5.3,2026-05-11,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,2,Transect_923406676_2026-05-11_5.3,923406676 2
923406677,Southern Fleurieu,Encounter Marine Park,GSV30,Porpoise Head,-35.66193,138.21451000000002,5.2,2026-05-14,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,1,Transect_923406677_2026-05-14_5.2,923406677 1
923406677,Southern Fleurieu,Encounter Marine Park,GSV30,Porpoise Head,-35.66193,138.21451000000002,5.2,2026-05-14,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,2,Transect_923406677_2026-05-14_5.2,923406677 2
923406678,Southern Fleurieu,Encounter Marine Park,GSV30,Porpoise Head,-35.66193,138.21451000000002,5.1,2026-05-14,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,1,Transect_923406678_2026-05-14_5.1,923406678 1
923406678,Southern Fleurieu,Encounter Marine Park,GSV30,Porpoise Head,-35.66193,138.21451000000002,5.1,2026-05-14,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,2,Transect_923406678_2026-05-14_5.1,923406678 2
923406680,Rapid Head,Encounter Marine Park,GSV117,Cape Jervis South,-35.60447,138.0933,4.2,2026-05-14,22,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-14,1,Transect_923406680_2026-05-14_4.2,923406680 1
923406680,Rapid Head,Encounter Marine Park,GSV117,Cape Jervis South,-35.60447,138.0933,4.2,2026-05-14,22,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-14,2,Transect_923406680_2026-05-14_4.2,923406680 2
923406682,Rapid Head,Encounter Marine Park,GSV117,Cape Jervis South,-35.60447,138.0933,4.1,2026-05-14,22,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-14,1,Transect_923406682_2026-05-14_4.1,923406682 1
923406683,Southern Fleurieu,Encounter Marine Park,GSV30,Porpoise Head,-35.66193,138.21451000000002,5.4,2026-05-14,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,1,Transect_923406683_2026-05-14_5.4,923406683 1
923406683,Southern Fleurieu,Encounter Marine Park,GSV30,Porpoise Head,-35.66193,138.21451000000002,5.4,2026-05-14,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,2,Transect_923406683_2026-05-14_5.4,923406683 2
923406684,Southern Fleurieu,Encounter Marine Park,GSV30,Porpoise Head,-35.66193,138.21451000000002,5.3,2026-05-14,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,1,Transect_923406684_2026-05-14_5.3,923406684 1
923406685,Encounter Bay,Encounter Marine Park,COO19,Port Elliot Deep,-35.53933,138.68851,10.1,2026-02-16,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,1,Transect_923406685_2026-02-16_10.1,923406685 1
923406686,Encounter Bay,Encounter Marine Park,COO19,Port Elliot Deep,-35.53933,138.68851,10.3,2026-02-16,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,2,Transect_923406686_2026-02-16_10.3,923406686 2
923406687,Encounter Bay,Encounter Marine Park,GSV17,The Bluff,-35.58887,138.60553000000002,5.3,2026-03-25,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,1,Transect_923406687_2026-03-25_5.3,923406687 1
923406687,Encounter Bay,Encounter Marine Park,GSV17,The Bluff,-35.58887,138.60553000000002,5.3,2026-03-25,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,2,Transect_923406687_2026-03-25_5.3,923406687 2
923406688,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,4.3,2026-03-25,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,1,Transect_923406688_2026-03-25_4.3,923406688 1
923406688,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,4.3,2026-03-25,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,2,Transect_923406688_2026-03-25_4.3,923406688 2
923406689,Encounter Bay,Encounter Marine Park,GSV17,The Bluff,-35.58887,138.60553000000002,5.1,2026-03-25,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,2,Transect_923406689_2026-03-25_5.1,923406689 2
923406690,Encounter Bay,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.2,2026-03-25,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,1,Transect_923406690_2026-03-25_5.2,923406690 1
923406691,Encounter Bay,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.4,2026-03-25,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,1,Transect_923406691_2026-03-25_5.4,923406691 1
923406691,Encounter Bay,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.4,2026-03-25,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,2,Transect_923406691_2026-03-25_5.4,923406691 2
923406692,Encounter Bay,Encounter Marine Park,COO18,Pullen Island,-35.53778,138.69255,5.1,2026-05-29,14,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-29,1,Transect_923406692_2026-05-29_5.1,923406692 1
923406693,Encounter Bay,Encounter Marine Park,GSV121,Encounter Deep,-35.577290000000005,138.61845,10.1,2026-05-29,14,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-29,1,Transect_923406693_2026-05-29_10.1,923406693 1
923406694,Southern Fleurieu,Encounter Marine Park,GSV15,Flat Irons,-35.61781,138.55721,5.1,2026-05-13,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,1,Transect_923406694_2026-05-13_5.1,923406694 1
923406695,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,4.1,2026-03-25,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,1,Transect_923406695_2026-03-25_4.1,923406695 1
923406695,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,4.1,2026-03-25,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,2,Transect_923406695_2026-03-25_4.1,923406695 2
923406696,Encounter Bay,Encounter Marine Park,GSV121,Encounter Deep,-35.577290000000005,138.61845,10.3,2026-05-29,14,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-29,1,Transect_923406696_2026-05-29_10.3,923406696 1
923406697,Southern Fleurieu,Encounter Marine Park,GSV15,Flat Irons,-35.61781,138.55721,5.3,2026-05-13,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,1,Transect_923406697_2026-05-13_5.3,923406697 1
923406697,Southern Fleurieu,Encounter Marine Park,GSV15,Flat Irons,-35.61781,138.55721,5.3,2026-05-13,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,2,Transect_923406697_2026-05-13_5.3,923406697 2
923406698,Encounter Bay,Encounter Marine Park,GSV11,Outside Granite island,-35.56754,138.63158,5.3,2026-05-29,14,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-29,1,Transect_923406698_2026-05-29_5.3,923406698 1
923406699,Encounter Bay,Encounter Marine Park,COO18,Pullen Island,-35.53778,138.69255,5.2,2026-05-29,14,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-29,1,Transect_923406699_2026-05-29_5.2,923406699 1
923406699,Encounter Bay,Encounter Marine Park,COO18,Pullen Island,-35.53778,138.69255,5.2,2026-05-29,14,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-29,2,Transect_923406699_2026-05-29_5.2,923406699 2
923406700,Encounter Bay,Encounter Marine Park,COO18,Pullen Island,-35.53778,138.69255,5.4,2026-05-29,14,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-29,1,Transect_923406700_2026-05-29_5.4,923406700 1
923406700,Encounter Bay,Encounter Marine Park,COO18,Pullen Island,-35.53778,138.69255,5.4,2026-05-29,14,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-29,2,Transect_923406700_2026-05-29_5.4,923406700 2
923406701,Southern Fleurieu,Encounter Marine Park,GSV14,Newland Head,-35.64094,138.52662,5.2,2026-05-13,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,2,Transect_923406701_2026-05-13_5.2,923406701 2
923406702,Southern Fleurieu,Encounter Marine Park,GSV14,Newland Head,-35.64094,138.52662,5.4,2026-05-13,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,1,Transect_923406702_2026-05-13_5.4,923406702 1
923406703,Encounter Bay,Encounter Marine Park,GSV17,The Bluff,-35.58887,138.60553000000002,5.4,2026-03-25,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,1,Transect_923406703_2026-03-25_5.4,923406703 1
923406704,Encounter Bay,Encounter Marine Park,COO19,Port Elliot Deep,-35.53933,138.68851,10.2,2026-02-16,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,1,Transect_923406704_2026-02-16_10.2,923406704 1
923406704,Encounter Bay,Encounter Marine Park,COO19,Port Elliot Deep,-35.53933,138.68851,10.2,2026-02-16,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,2,Transect_923406704_2026-02-16_10.2,923406704 2
923406705,Encounter Bay,Encounter Marine Park,GSV17,The Bluff,-35.58887,138.60553000000002,5.2,2026-03-25,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,2,Transect_923406705_2026-03-25_5.2,923406705 2
923406706,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,4.4,2026-03-25,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,1,Transect_923406706_2026-03-25_4.4,923406706 1
923406706,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,4.4,2026-03-25,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,2,Transect_923406706_2026-03-25_4.4,923406706 2
923406707,Encounter Bay,Encounter Marine Park,COO19,Port Elliot Deep,-35.53933,138.68851,10.4,2026-02-16,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,1,Transect_923406707_2026-02-16_10.4,923406707 1
923406708,Encounter Bay,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.1,2026-03-25,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,1,Transect_923406708_2026-03-25_5.1,923406708 1
923406708,Encounter Bay,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.1,2026-03-25,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,2,Transect_923406708_2026-03-25_5.1,923406708 2
923406709,Encounter Bay,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.3,2026-03-25,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,1,Transect_923406709_2026-03-25_5.3,923406709 1
923406709,Encounter Bay,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.3,2026-03-25,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,2,Transect_923406709_2026-03-25_5.3,923406709 2
923406710,Encounter Bay,Encounter Marine Park,GSV121,Encounter Deep,-35.577290000000005,138.61845,10.4,2026-05-29,14,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-29,1,Transect_923406710_2026-05-29_10.4,923406710 1
923406710,Encounter Bay,Encounter Marine Park,GSV121,Encounter Deep,-35.577290000000005,138.61845,10.4,2026-05-29,14,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-29,2,Transect_923406710_2026-05-29_10.4,923406710 2
923406711,Southern Fleurieu,Encounter Marine Park,GSV15,Flat Irons,-35.61781,138.55721,5.2,2026-05-13,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,1,Transect_923406711_2026-05-13_5.2,923406711 1
923406711,Southern Fleurieu,Encounter Marine Park,GSV15,Flat Irons,-35.61781,138.55721,5.2,2026-05-13,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,2,Transect_923406711_2026-05-13_5.2,923406711 2
923406712,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,4.2,2026-03-25,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,1,Transect_923406712_2026-03-25_4.2,923406712 1
923406712,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,4.2,2026-03-25,13,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-16,2,Transect_923406712_2026-03-25_4.2,923406712 2
923406713,Southern Fleurieu,Encounter Marine Park,GSV15,Flat Irons,-35.61781,138.55721,5.4,2026-05-13,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,1,Transect_923406713_2026-05-13_5.4,923406713 1
923406713,Southern Fleurieu,Encounter Marine Park,GSV15,Flat Irons,-35.61781,138.55721,5.4,2026-05-13,9,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-11,2,Transect_923406713_2026-05-13_5.4,923406713 2
923406714,Encounter Bay,Encounter Marine Park,GSV11,Outside Granite island,-35.56754,138.63158,5.1,2026-05-29,14,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-29,1,Transect_923406714_2026-05-29_5.1,923406714 1
923406714,Encounter Bay,Encounter Marine Park,GSV11,Outside Granite island,-35.56754,138.63158,5.1,2026-05-29,14,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-29,2,Transect_923406714_2026-05-29_5.1,923406714 2
923406715,Encounter Bay,Encounter Marine Park,GSV121,Encounter Deep,-35.577290000000005,138.61845,10.2,2026-05-29,14,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-29,1,Transect_923406715_2026-05-29_10.2,923406715 1
923406715,Encounter Bay,Encounter Marine Park,GSV121,Encounter Deep,-35.577290000000005,138.61845,10.2,2026-05-29,14,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-29,2,Transect_923406715_2026-05-29_10.2,923406715 2
923406716,Encounter Bay,Encounter Marine Park,GSV11,Outside Granite island,-35.56754,138.63158,5.2,2026-05-29,14,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-29,1,Transect_923406716_2026-05-29_5.2,923406716 1
923406717,Encounter Bay,Encounter Marine Park,GSV11,Outside Granite island,-35.56754,138.63158,5.4,2026-05-29,14,RLS,Bloom,2026-05,Bloom 2026-05,2026-05-29,1,Transect_923406717_2026-05-29_5.4,923406717 1
