spatial_level,spatial_group,metric_group,metric,comparison_type,comparison_period,comparison_scope,status,pre_bloom_mean,pre_bloom_se,n_pre_bloom,comparison_mean,comparison_se,n_comparison,absolute_change,percentage,percentage_change,baseline_zero,impact
region,South Coast,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period,Bloom,by_status,No-take,1.107716277501736,0.04466887695613514,24,0.37615048657777633,0.14627222263141773,8,-0.7315657909239597,33.95729522239388,-66.04270477760612,FALSE,High
region,South Coast,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period,Bloom,overall,Overall,1.166186599782329,0.027428986318408444,232,0.2977765481621888,0.04818163474354449,64,-0.8684100516201403,25.534211096043236,-74.46578890395676,FALSE,High
region,South Coast,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period_split,Bloom 2025-06,by_status,Fished,1.1729331754300898,0.030145416939725368,208,0.44996650875247657,0.12335213054864543,12,-0.7229666666776132,38.36250164784395,-61.63749835215605,FALSE,High
region,South Coast,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period_split,Bloom 2025-06,overall,Overall,1.166186599782329,0.027428986318408444,232,0.44996650875247657,0.12335213054864543,12,-0.7162200910298525,38.58443484400041,-61.41556515599959,FALSE,High
region,South Coast,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period_split,Bloom 2026-02,by_status,Fished,1.1729331754300898,0.030145416939725368,208,0.3346809416596092,0.11857372985038886,12,-0.8382522337704805,28.533675120655428,-71.46632487934457,FALSE,High
region,South Coast,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period_split,Bloom 2026-02,by_status,No-take,1.107716277501736,0.04466887695613514,24,0.7523009731555527,0.07429559539231277,4,-0.3554153043461833,67.91459044478776,-32.08540955521224,FALSE,Medium
region,South Coast,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period_split,Bloom 2026-02,overall,Overall,1.166186599782329,0.027428986318408444,232,0.4390859495335951,0.10094020053683503,16,-0.727100650248734,37.6514315646871,-62.3485684353129,FALSE,High
region,South Coast,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period_split,Bloom 2026-05,by_status,Fished,1.1729331754300898,0.030145416939725368,208,0.20727268077540129,0.061007315153004435,32,-0.9656604946546885,17.67131198240674,-82.32868801759327,FALSE,High
region,South Coast,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period_split,Bloom 2026-05,by_status,No-take,1.107716277501736,0.04466887695613514,24,0,0,4,-1.107716277501736,0,-100,FALSE,High
region,South Coast,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period_split,Bloom 2026-05,overall,Overall,1.166186599782329,0.027428986318408444,232,0.18424238291146783,0.05524024738053216,36,-0.9819442168708612,15.79870519399357,-84.20129480600643,FALSE,High
region,South Coast,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period,Bloom,by_status,Fished,0.7998964342721119,0.02429226658153289,208,0.3457991924961699,0.04009574331187659,56,-0.45409724177594196,43.23049555919568,-56.76950444080432,FALSE,High
region,South Coast,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period,Bloom,by_status,No-take,0.7579271490603134,0.0647774494488928,24,0.5810538979968579,0.09238312488393662,8,-0.17687325106345553,76.6635551605791,-23.336444839420906,FALSE,Medium
region,South Coast,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period,Bloom,overall,Overall,0.7955547840777879,0.022760211714520747,232,0.37520603068375596,0.03798291164862135,64,-0.42034875339403194,47.16281495543983,-52.83718504456017,FALSE,High
region,South Coast,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period_split,Bloom 2025-06,by_status,Fished,0.7998964342721119,0.02429226658153289,208,0.5014637740369878,0.08772913864944565,12,-0.29843266023512405,62.691087564768154,-37.308912435231846,FALSE,Medium
region,South Coast,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period_split,Bloom 2025-06,overall,Overall,0.7955547840777879,0.022760211714520747,232,0.5014637740369878,0.08772913864944565,12,-0.29409101004080007,63.03321707986306,-36.96678292013694,FALSE,Medium
region,South Coast,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period_split,Bloom 2026-02,by_status,Fished,0.7998964342721119,0.02429226658153289,208,0.21836972059781273,0.059821006635233424,12,-0.5815267136742992,27.29974922272586,-72.70025077727414,FALSE,High
region,South Coast,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period_split,Bloom 2026-02,by_status,No-take,0.7579271490603134,0.0647774494488928,24,0.5299717431107382,0.153768540643927,4,-0.2279554059495752,69.92383684471564,-30.076163155284362,FALSE,Medium
region,South Coast,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period_split,Bloom 2026-02,overall,Overall,0.7955547840777879,0.022760211714520747,232,0.2962702262260441,0.06606163802982731,16,-0.4992845578517438,37.24070700793817,-62.75929299206183,FALSE,High
region,South Coast,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period_split,Bloom 2026-05,by_status,Fished,0.7998964342721119,0.02429226658153289,208,0.3352110263802472,0.054754778612950125,32,-0.4646854078918647,41.90680343328219,-58.09319656671781,FALSE,High
region,South Coast,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period_split,Bloom 2026-05,by_status,No-take,0.7579271490603134,0.0647774494488928,24,0.6321360528829777,0.12018308160966507,4,-0.12579109617733575,83.40327347644256,-16.596726523557436,FALSE,Low
region,South Coast,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period_split,Bloom 2026-05,overall,Overall,0.7955547840777879,0.022760211714520747,232,0.3682026959916617,0.0524094263901606,36,-0.4273520880861262,46.2825066684106,-53.7174933315894,FALSE,High
region,South Coast,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period,Bloom,by_status,Fished,1.147944847352553,0.05110002074172853,208,1.4053550295689288,0.07242292219844017,56,0.2574101822163757,122.42356702153658,22.423567021536584,FALSE,Low
region,South Coast,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period,Bloom,by_status,No-take,1.1660080442433383,0.09823651364227806,24,1.3317307692307692,0.10947733257742041,8,0.1657227249874309,114.21282861688779,14.21282861688779,FALSE,Low
region,South Coast,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period,Bloom,overall,Overall,1.149813453927462,0.046876301279293604,232,1.3961519970266587,0.0646724905129827,64,0.24633854309919667,121.4242181858082,21.4242181858082,FALSE,Low
region,South Coast,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period_split,Bloom 2025-06,by_status,Fished,1.147944847352553,0.05110002074172853,208,1.3928192229524083,0.13890887897622886,12,0.24487437559985525,121.33154534075365,21.33154534075365,FALSE,Low
region,South Coast,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period_split,Bloom 2025-06,overall,Overall,1.149813453927462,0.046876301279293604,232,1.3928192229524083,0.13890887897622886,12,0.2430057690249463,121.13436472628688,21.134364726286876,FALSE,Low
region,South Coast,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period_split,Bloom 2026-02,by_status,Fished,1.147944847352553,0.05110002074172853,208,0.9185620989719163,0.14248450974757387,12,-0.22938274838063677,80.01796437262203,-19.982035627377968,FALSE,Low
region,South Coast,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period_split,Bloom 2026-02,by_status,No-take,1.1660080442433383,0.09823651364227806,24,1.4134615384615383,0.20970945901225116,4,0.24745349421820007,121.22228019265347,21.22228019265347,FALSE,Low
region,South Coast,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period_split,Bloom 2026-02,overall,Overall,1.149813453927462,0.046876301279293604,232,1.0422869588443218,0.1281658323616454,16,-0.10752649508314027,90.64835302493131,-9.35164697506869,FALSE,Low
region,South Coast,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period_split,Bloom 2026-05,by_status,Fished,1.147944847352553,0.05110002074172853,208,1.5926033060240035,0.08376533534923941,32,0.4446584586714504,138.73517614517314,38.73517614517314,FALSE,Low
region,South Coast,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period_split,Bloom 2026-05,by_status,No-take,1.1660080442433383,0.09823651364227806,24,1.25,0.08660254037844385,4,0.08399195575666174,107.20337704112212,7.203377041122124,FALSE,Low
region,South Coast,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period_split,Bloom 2026-05,overall,Overall,1.149813453927462,0.046876301279293604,232,1.5545362720213365,0.07698607836071399,36,0.40472281809387445,135.1989982993717,35.19899829937171,FALSE,Low
region,South Coast,invert_phylum_simpson,M2 invertebrate Echinodermata Simpson diversity,period,Bloom,by_status,Fished,2.960856341122542,0.0894487860541628,208,1.0832171757591924,0.12922928398780956,56,-1.8776391653633495,36.58459077242887,-63.41540922757113,FALSE,High
region,South Coast,invert_phylum_simpson,M2 invertebrate Echinodermata Simpson diversity,period,Bloom,by_status,No-take,2.7090311848432655,0.1354822879404848,24,1.3135449041249987,0.27358843722890885,8,-1.3954862807182669,48.48762581524124,-51.51237418475876,FALSE,High
region,South Coast,invert_phylum_simpson,M2 invertebrate Echinodermata Simpson diversity,period,Bloom,overall,Overall,2.9348054628867546,0.08150229083253924,232,1.1120081418049184,0.11785074258429554,64,-1.8227973210818362,37.89035272924417,-62.10964727075583,FALSE,High
region,South Coast,invert_phylum_simpson,M2 invertebrate Echinodermata Simpson diversity,period_split,Bloom 2025-06,by_status,Fished,2.960856341122542,0.0894487860541628,208,1.5448412698412697,0.27602526427363033,12,-1.4160150712812722,52.17548884035279,-47.82451115964721,FALSE,Medium
