spatial_level,spatial_group,metric_group,metric,comparison_type,comparison_period,comparison_scope,status,pre_bloom_mean,pre_bloom_se,n_pre_bloom,comparison_mean,comparison_se,n_comparison,absolute_change,percentage,percentage_change,baseline_zero,impact
location,Southern Yorke,b20,M1 fish B20 biomass,period_split,Bloom 2026-04,by_status,Fished,4.958237468987498,1.468062169078926,12,7.4990608050504015,2.5064006553088594,12,2.5408233360629033,151.24448661354162,51.244486613541625,FALSE,Low
location,Southern Yorke,b20,M1 fish B20 biomass,period_split,Bloom 2026-04,overall,Overall,4.958237468987498,1.468062169078926,12,7.4990608050504015,2.5064006553088594,12,2.5408233360629033,151.24448661354162,51.244486613541625,FALSE,Low
location,Southern Yorke,b20,M2 fish B20 biomass,period,Bloom,by_status,Fished,0,0,19,0.06904654615149244,0.046323669532319096,15,0.06904654615149244,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,b20,M2 fish B20 biomass,period,Bloom,overall,Overall,0,0,19,0.06904654615149244,0.046323669532319096,15,0.06904654615149244,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,b20,M2 fish B20 biomass,period_split,Bloom 2025-06,by_status,Fished,0,0,19,0,0,3,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,b20,M2 fish B20 biomass,period_split,Bloom 2025-06,overall,Overall,0,0,19,0,0,3,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,b20,M2 fish B20 biomass,period_split,Bloom 2026-04,by_status,Fished,0,0,19,0.08630818268936556,0.057257886159195436,12,0.08630818268936556,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,b20,M2 fish B20 biomass,period_split,Bloom 2026-04,overall,Overall,0,0,19,0.08630818268936556,0.057257886159195436,12,0.08630818268936556,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period,Bloom,by_status,Fished,1.85,0.41848725063897513,20,4.266666666666667,0.7102425250887505,15,2.4166666666666665,230.63063063063063,130.63063063063063,FALSE,Low
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period,Bloom,overall,Overall,1.85,0.41848725063897513,20,4.266666666666667,0.7102425250887505,15,2.4166666666666665,230.63063063063063,130.63063063063063,FALSE,Low
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2025-06,by_status,Fished,1.85,0.41848725063897513,20,1.1666666666666667,0.6009252125773316,3,-0.6833333333333333,63.06306306306306,-36.93693693693694,FALSE,Medium
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2025-06,overall,Overall,1.85,0.41848725063897513,20,1.1666666666666667,0.6009252125773316,3,-0.6833333333333333,63.06306306306306,-36.93693693693694,FALSE,Medium
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2026-04,by_status,Fished,1.85,0.41848725063897513,20,5.041666666666667,0.7163098124936915,12,3.191666666666667,272.52252252252254,172.52252252252254,FALSE,Low
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2026-04,overall,Overall,1.85,0.41848725063897513,20,5.041666666666667,0.7163098124936915,12,3.191666666666667,272.52252252252254,172.52252252252254,FALSE,Low
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Chordata abundance,period,Bloom,by_status,Fished,0,0,20,0,0,15,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Chordata abundance,period,Bloom,overall,Overall,0,0,20,0,0,15,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2025-06,by_status,Fished,0,0,20,0,0,3,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2025-06,overall,Overall,0,0,20,0,0,3,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2026-04,by_status,Fished,0,0,20,0,0,12,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2026-04,overall,Overall,0,0,20,0,0,12,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period,Bloom,by_status,Fished,0,0,20,0,0,15,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period,Bloom,overall,Overall,0,0,20,0,0,15,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period_split,Bloom 2025-06,by_status,Fished,0,0,20,0,0,3,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period_split,Bloom 2025-06,overall,Overall,0,0,20,0,0,3,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period_split,Bloom 2026-04,by_status,Fished,0,0,20,0,0,12,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period_split,Bloom 2026-04,overall,Overall,0,0,20,0,0,12,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period,Bloom,by_status,Fished,46.95,10.026143457560286,20,11.166666666666666,3.388238293001059,15,-35.78333333333334,23.784167554135603,-76.2158324458644,FALSE,High
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period,Bloom,overall,Overall,46.95,10.026143457560286,20,11.166666666666666,3.388238293001059,15,-35.78333333333334,23.784167554135603,-76.2158324458644,FALSE,High
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period_split,Bloom 2025-06,by_status,Fished,46.95,10.026143457560286,20,26.833333333333332,15.17216017726034,3,-20.11666666666667,57.152999645012414,-42.847000354987586,FALSE,Medium
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period_split,Bloom 2025-06,overall,Overall,46.95,10.026143457560286,20,26.833333333333332,15.17216017726034,3,-20.11666666666667,57.152999645012414,-42.847000354987586,FALSE,Medium
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period_split,Bloom 2026-04,by_status,Fished,46.95,10.026143457560286,20,7.25,0.9097535463802904,12,-39.7,15.4419595314164,-84.5580404685836,FALSE,High
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period_split,Bloom 2026-04,overall,Overall,46.95,10.026143457560286,20,7.25,0.9097535463802904,12,-39.7,15.4419595314164,-84.5580404685836,FALSE,High
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period,Bloom,by_status,Fished,8,1.687414715193817,20,7.266666666666667,2.7863898244804606,15,-0.7333333333333334,90.83333333333333,-9.166666666666671,FALSE,Low
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period,Bloom,overall,Overall,8,1.687414715193817,20,7.266666666666667,2.7863898244804606,15,-0.7333333333333334,90.83333333333333,-9.166666666666671,FALSE,Low
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2025-06,by_status,Fished,8,1.687414715193817,20,23.333333333333332,10.084366338270563,3,15.333333333333332,291.66666666666663,191.66666666666663,FALSE,Low
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2025-06,overall,Overall,8,1.687414715193817,20,23.333333333333332,10.084366338270563,3,15.333333333333332,291.66666666666663,191.66666666666663,FALSE,Low
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2026-04,by_status,Fished,8,1.687414715193817,20,3.25,0.6291528696058959,12,-4.75,40.625,-59.375,FALSE,High
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2026-04,overall,Overall,8,1.687414715193817,20,3.25,0.6291528696058959,12,-4.75,40.625,-59.375,FALSE,High
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period,Bloom,by_status,Fished,0,0,20,0,0,15,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period,Bloom,overall,Overall,0,0,20,0,0,15,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2025-06,by_status,Fished,0,0,20,0,0,3,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2025-06,overall,Overall,0,0,20,0,0,3,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2026-04,by_status,Fished,0,0,20,0,0,12,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2026-04,overall,Overall,0,0,20,0,0,12,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Yorke,shannon_diversity,M1 fish Shannon diversity,period,Bloom,by_status,Fished,1.7187249085795286,0.1212587559918387,12,1.4675704285403104,0.14602461207061135,14,-0.25115448003921825,85.38716237918554,-14.61283762081446,FALSE,Low
location,Southern Yorke,shannon_diversity,M1 fish Shannon diversity,period,Bloom,overall,Overall,1.7187249085795286,0.1212587559918387,12,1.4675704285403104,0.14602461207061135,14,-0.25115448003921825,85.38716237918554,-14.61283762081446,FALSE,Low
location,Southern Yorke,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2025-06,by_status,Fished,1.7187249085795286,0.1212587559918387,12,0.706241434981399,0.27245982074066843,2,-1.0124834735981296,41.09101063561621,-58.90898936438379,FALSE,High
location,Southern Yorke,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2025-06,overall,Overall,1.7187249085795286,0.1212587559918387,12,0.706241434981399,0.27245982074066843,2,-1.0124834735981296,41.09101063561621,-58.90898936438379,FALSE,High
location,Southern Yorke,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2026-04,by_status,Fished,1.7187249085795286,0.1212587559918387,12,1.5944585941334621,0.13427415517169994,12,-0.1242663144460665,92.76985433644708,-7.230145663552918,FALSE,Low
location,Southern Yorke,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2026-04,overall,Overall,1.7187249085795286,0.1212587559918387,12,1.5944585941334621,0.13427415517169994,12,-0.1242663144460665,92.76985433644708,-7.230145663552918,FALSE,Low
location,Southern Yorke,shannon_diversity,M2 fish Shannon diversity,period,Bloom,by_status,Fished,0.1391696087826082,0.06658496885445407,19,0.30664876753069903,0.07407408129147404,15,0.16747915874809083,220.34176154774136,120.34176154774136,FALSE,Low
location,Southern Yorke,shannon_diversity,M2 fish Shannon diversity,period,Bloom,overall,Overall,0.1391696087826082,0.06658496885445407,19,0.30664876753069903,0.07407408129147404,15,0.16747915874809083,220.34176154774136,120.34176154774136,FALSE,Low
location,Southern Yorke,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2025-06,by_status,Fished,0.1391696087826082,0.06658496885445407,19,0.3353620389578559,0.16796189584479856,3,0.19619243017524768,240.97361621653528,140.97361621653528,FALSE,Low
location,Southern Yorke,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2025-06,overall,Overall,0.1391696087826082,0.06658496885445407,19,0.3353620389578559,0.16796189584479856,3,0.19619243017524768,240.97361621653528,140.97361621653528,FALSE,Low
location,Southern Yorke,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2026-04,by_status,Fished,0.1391696087826082,0.06658496885445407,19,0.29947044967390984,0.08615985466847674,12,0.16030084089130164,215.18379788054287,115.18379788054287,FALSE,Low
location,Southern Yorke,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2026-04,overall,Overall,0.1391696087826082,0.06658496885445407,19,0.29947044967390984,0.08615985466847674,12,0.16030084089130164,215.18379788054287,115.18379788054287,FALSE,Low
location,Southern Yorke,shannon_diversity,M2 invertebrate Shannon diversity,period,Bloom,by_status,Fished,1.5545685550257826,0.07898184860890976,20,1.595444174232345,0.03452203345525722,15,0.040875619206562464,102.62938672433681,2.629386724336811,FALSE,Low
location,Southern Yorke,shannon_diversity,M2 invertebrate Shannon diversity,period,Bloom,overall,Overall,1.5545685550257826,0.07898184860890976,20,1.595444174232345,0.03452203345525722,15,0.040875619206562464,102.62938672433681,2.629386724336811,FALSE,Low
location,Southern Yorke,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2025-06,by_status,Fished,1.5545685550257826,0.07898184860890976,20,1.6909133311669047,0.09806107283594603,3,0.13634477614112206,108.77058626332892,8.770586263328923,FALSE,Low
location,Southern Yorke,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2025-06,overall,Overall,1.5545685550257826,0.07898184860890976,20,1.6909133311669047,0.09806107283594603,3,0.13634477614112206,108.77058626332892,8.770586263328923,FALSE,Low
location,Southern Yorke,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2026-04,by_status,Fished,1.5545685550257826,0.07898184860890976,20,1.5715768849987053,0.03464070702265518,12,0.017008329972922676,101.09408683958878,1.0940868395887833,FALSE,Low
location,Southern Yorke,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2026-04,overall,Overall,1.5545685550257826,0.07898184860890976,20,1.5715768849987053,0.03464070702265518,12,0.017008329972922676,101.09408683958878,1.0940868395887833,FALSE,Low
location,Southern Yorke,species_richness,M1 fish species richness,period,Bloom,by_status,Fished,10.208333333333334,0.8604489960174716,12,7.964285714285714,0.9909817056703482,14,-2.2440476190476195,78.01749271137027,-21.982507288629733,FALSE,Medium
location,Southern Yorke,species_richness,M1 fish species richness,period,Bloom,overall,Overall,10.208333333333334,0.8604489960174716,12,7.964285714285714,0.9909817056703482,14,-2.2440476190476195,78.01749271137027,-21.982507288629733,FALSE,Medium
location,Southern Yorke,species_richness,M1 fish species richness,period_split,Bloom 2025-06,by_status,Fished,10.208333333333334,0.8604489960174716,12,2.5,0.5,2,-7.708333333333334,24.489795918367346,-75.51020408163265,FALSE,High
location,Southern Yorke,species_richness,M1 fish species richness,period_split,Bloom 2025-06,overall,Overall,10.208333333333334,0.8604489960174716,12,2.5,0.5,2,-7.708333333333334,24.489795918367346,-75.51020408163265,FALSE,High
location,Southern Yorke,species_richness,M1 fish species richness,period_split,Bloom 2026-04,by_status,Fished,10.208333333333334,0.8604489960174716,12,8.875,0.906886531942217,12,-1.333333333333334,86.93877551020408,-13.061224489795919,FALSE,Low
location,Southern Yorke,species_richness,M1 fish species richness,period_split,Bloom 2026-04,overall,Overall,10.208333333333334,0.8604489960174716,12,8.875,0.906886531942217,12,-1.333333333333334,86.93877551020408,-13.061224489795919,FALSE,Low
location,Southern Yorke,species_richness,M2 fish species richness,period,Bloom,by_status,Fished,0.7368421052631579,0.21415009852164388,19,1.3333333333333333,0.23737987772599078,15,0.5964912280701754,180.95238095238096,80.95238095238096,FALSE,Low
location,Southern Yorke,species_richness,M2 fish species richness,period,Bloom,overall,Overall,0.7368421052631579,0.21415009852164388,19,1.3333333333333333,0.23737987772599078,15,0.5964912280701754,180.95238095238096,80.95238095238096,FALSE,Low
location,Southern Yorke,species_richness,M2 fish species richness,period_split,Bloom 2025-06,by_status,Fished,0.7368421052631579,0.21415009852164388,19,1.5,0.5,3,0.7631578947368421,203.5714285714286,103.57142857142861,FALSE,Low
location,Southern Yorke,species_richness,M2 fish species richness,period_split,Bloom 2025-06,overall,Overall,0.7368421052631579,0.21415009852164388,19,1.5,0.5,3,0.7631578947368421,203.5714285714286,103.57142857142861,FALSE,Low
location,Southern Yorke,species_richness,M2 fish species richness,period_split,Bloom 2026-04,by_status,Fished,0.7368421052631579,0.21415009852164388,19,1.2916666666666667,0.2783768791920171,12,0.5548245614035089,175.29761904761907,75.29761904761907,FALSE,Low
location,Southern Yorke,species_richness,M2 fish species richness,period_split,Bloom 2026-04,overall,Overall,0.7368421052631579,0.21415009852164388,19,1.2916666666666667,0.2783768791920171,12,0.5548245614035089,175.29761904761907,75.29761904761907,FALSE,Low
location,Southern Yorke,species_richness,M2 invertebrate species richness,period,Bloom,by_status,Fished,10.15,0.6580473507198958,20,6.733333333333333,0.36471341216888775,15,-3.416666666666667,66.33825944170772,-33.66174055829228,FALSE,Medium
location,Southern Yorke,species_richness,M2 invertebrate species richness,period,Bloom,overall,Overall,10.15,0.6580473507198958,20,6.733333333333333,0.36471341216888775,15,-3.416666666666667,66.33825944170772,-33.66174055829228,FALSE,Medium
location,Southern Yorke,species_richness,M2 invertebrate species richness,period_split,Bloom 2025-06,by_status,Fished,10.15,0.6580473507198958,20,8.666666666666666,0.8333333333333335,3,-1.4833333333333343,85.38587848932676,-14.614121510673243,FALSE,Low
location,Southern Yorke,species_richness,M2 invertebrate species richness,period_split,Bloom 2025-06,overall,Overall,10.15,0.6580473507198958,20,8.666666666666666,0.8333333333333335,3,-1.4833333333333343,85.38587848932676,-14.614121510673243,FALSE,Low
location,Southern Yorke,species_richness,M2 invertebrate species richness,period_split,Bloom 2026-04,by_status,Fished,10.15,0.6580473507198958,20,6.25,0.27177865325230455,12,-3.9000000000000004,61.57635467980296,-38.42364532019704,FALSE,Medium
location,Southern Yorke,species_richness,M2 invertebrate species richness,period_split,Bloom 2026-04,overall,Overall,10.15,0.6580473507198958,20,6.25,0.27177865325230455,12,-3.9000000000000004,61.57635467980296,-38.42364532019704,FALSE,Medium
location,Southern Yorke,total_abundance,M1 fish total abundance,period,Bloom,by_status,Fished,63.041666666666664,15.198492042092049,12,40.607142857142854,12.30286067102842,14,-22.43452380952381,64.41318100273817,-35.58681899726183,FALSE,Medium
location,Southern Yorke,total_abundance,M1 fish total abundance,period,Bloom,overall,Overall,63.041666666666664,15.198492042092049,12,40.607142857142854,12.30286067102842,14,-22.43452380952381,64.41318100273817,-35.58681899726183,FALSE,Medium
location,Southern Yorke,total_abundance,M1 fish total abundance,period_split,Bloom 2025-06,by_status,Fished,63.041666666666664,15.198492042092049,12,5.75,0.25,2,-57.291666666666664,9.120951751487112,-90.87904824851289,FALSE,High
location,Southern Yorke,total_abundance,M1 fish total abundance,period_split,Bloom 2025-06,overall,Overall,63.041666666666664,15.198492042092049,12,5.75,0.25,2,-57.291666666666664,9.120951751487112,-90.87904824851289,FALSE,High
location,Southern Yorke,total_abundance,M1 fish total abundance,period_split,Bloom 2026-04,by_status,Fished,63.041666666666664,15.198492042092049,12,46.416666666666664,13.682663402195415,12,-16.625,73.62855254461334,-26.371447455386658,FALSE,Medium
location,Southern Yorke,total_abundance,M1 fish total abundance,period_split,Bloom 2026-04,overall,Overall,63.041666666666664,15.198492042092049,12,46.416666666666664,13.682663402195415,12,-16.625,73.62855254461334,-26.371447455386658,FALSE,Medium
location,Southern Yorke,total_abundance,M2 fish total abundance,period,Bloom,by_status,Fished,1.5263157894736843,0.5990656518934692,19,4.7,1.4661254412647673,15,3.173684210526316,307.9310344827586,207.9310344827586,FALSE,Low
location,Southern Yorke,total_abundance,M2 fish total abundance,period,Bloom,overall,Overall,1.5263157894736843,0.5990656518934692,19,4.7,1.4661254412647673,15,3.173684210526316,307.9310344827586,207.9310344827586,FALSE,Low
location,Southern Yorke,total_abundance,M2 fish total abundance,period_split,Bloom 2025-06,by_status,Fished,1.5263157894736843,0.5990656518934692,19,3.1666666666666665,1.4529663145135578,3,1.6403508771929822,207.47126436781608,107.47126436781608,FALSE,Low
location,Southern Yorke,total_abundance,M2 fish total abundance,period_split,Bloom 2025-06,overall,Overall,1.5263157894736843,0.5990656518934692,19,3.1666666666666665,1.4529663145135578,3,1.6403508771929822,207.47126436781608,107.47126436781608,FALSE,Low
location,Southern Yorke,total_abundance,M2 fish total abundance,period_split,Bloom 2026-04,by_status,Fished,1.5263157894736843,0.5990656518934692,19,5.083333333333333,1.8047006523089764,12,3.557017543859649,333.04597701149424,233.04597701149424,FALSE,Low
location,Southern Yorke,total_abundance,M2 fish total abundance,period_split,Bloom 2026-04,overall,Overall,1.5263157894736843,0.5990656518934692,19,5.083333333333333,1.8047006523089764,12,3.557017543859649,333.04597701149424,233.04597701149424,FALSE,Low
location,Southern Yorke,total_abundance,M2 invertebrate total abundance,period,Bloom,by_status,Fished,56.8,10.336089049640838,20,22.7,5.763555450290335,15,-34.099999999999994,39.96478873239437,-60.03521126760563,FALSE,High
location,Southern Yorke,total_abundance,M2 invertebrate total abundance,period,Bloom,overall,Overall,56.8,10.336089049640838,20,22.7,5.763555450290335,15,-34.099999999999994,39.96478873239437,-60.03521126760563,FALSE,High
location,Southern Yorke,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2025-06,by_status,Fished,56.8,10.336089049640838,20,51.333333333333336,24.18045583615918,3,-5.4666666666666615,90.3755868544601,-9.624413145539904,FALSE,Low
location,Southern Yorke,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2025-06,overall,Overall,56.8,10.336089049640838,20,51.333333333333336,24.18045583615918,3,-5.4666666666666615,90.3755868544601,-9.624413145539904,FALSE,Low
location,Southern Yorke,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2026-04,by_status,Fished,56.8,10.336089049640838,20,15.541666666666666,1.7259805440339817,12,-41.25833333333333,27.362089201877936,-72.63791079812206,FALSE,High
location,Southern Yorke,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2026-04,overall,Overall,56.8,10.336089049640838,20,15.541666666666666,1.7259805440339817,12,-41.25833333333333,27.362089201877936,-72.63791079812206,FALSE,High
location,Sponge Gardens,b20,M1 fish B20 biomass,period,Bloom,by_status,Fished,11.426996414279479,0.9935869727466179,60,10.514581127935765,1.0711145891014147,12,-0.9124152863437143,92.01526583833058,-7.984734161669422,FALSE,Low
location,Sponge Gardens,b20,M1 fish B20 biomass,period,Bloom,by_status,No-take,11.384218876942134,0.8089905420724999,68,12.844765716011603,2.3717415658871093,8,1.460546839069469,112.82957447372779,12.829574473727789,FALSE,Low
location,Sponge Gardens,b20,M1 fish B20 biomass,period,Bloom,overall,Overall,11.404270847569014,0.6311969066916432,128,11.4466549631661,1.1384586917173067,20,0.04238411559708588,100.37165125384688,0.3716512538468777,FALSE,Low
location,Sponge Gardens,b20,M1 fish B20 biomass,period_split,Bloom 2026-02,by_status,Fished,11.426996414279479,0.9935869727466179,60,10.514581127935765,1.0711145891014147,12,-0.9124152863437143,92.01526583833058,-7.984734161669422,FALSE,Low
location,Sponge Gardens,b20,M1 fish B20 biomass,period_split,Bloom 2026-02,by_status,No-take,11.384218876942134,0.8089905420724999,68,12.844765716011603,2.3717415658871093,8,1.460546839069469,112.82957447372779,12.829574473727789,FALSE,Low
location,Sponge Gardens,b20,M1 fish B20 biomass,period_split,Bloom 2026-02,overall,Overall,11.404270847569014,0.6311969066916432,128,11.4466549631661,1.1384586917173067,20,0.04238411559708588,100.37165125384688,0.3716512538468777,FALSE,Low
location,Sponge Gardens,b20,M2 fish B20 biomass,period,Bloom,by_status,Fished,0.15940759216746275,0.03843982543081637,60,0.09605302855951865,0.03180590745949696,12,-0.0633545636079441,60.25624454487204,-39.74375545512796,FALSE,Medium
location,Sponge Gardens,b20,M2 fish B20 biomass,period,Bloom,by_status,No-take,0.25534600692202414,0.05008856869135496,68,0.10792302161772553,0.031594563710179616,8,-0.1474229853042986,42.26540407607875,-57.73459592392125,FALSE,High
location,Sponge Gardens,b20,M2 fish B20 biomass,period,Bloom,overall,Overall,0.2103748750058235,0.03229507079200117,128,0.1008010257828014,0.022367134299748445,20,-0.1095738492230221,47.914954568605715,-52.085045431394285,FALSE,High
location,Sponge Gardens,b20,M2 fish B20 biomass,period_split,Bloom 2026-02,by_status,Fished,0.15940759216746275,0.03843982543081637,60,0.09605302855951865,0.03180590745949696,12,-0.0633545636079441,60.25624454487204,-39.74375545512796,FALSE,Medium
location,Sponge Gardens,b20,M2 fish B20 biomass,period_split,Bloom 2026-02,by_status,No-take,0.25534600692202414,0.05008856869135496,68,0.10792302161772553,0.031594563710179616,8,-0.1474229853042986,42.26540407607875,-57.73459592392125,FALSE,High
location,Sponge Gardens,b20,M2 fish B20 biomass,period_split,Bloom 2026-02,overall,Overall,0.2103748750058235,0.03229507079200117,128,0.1008010257828014,0.022367134299748445,20,-0.1095738492230221,47.914954568605715,-52.085045431394285,FALSE,High
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period,Bloom,by_status,Fished,1.5,0.16295297578253728,60,6.083333333333333,0.36841867926629784,12,4.583333333333333,405.55555555555554,305.55555555555554,FALSE,Low
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period,Bloom,by_status,No-take,1.411764705882353,0.32288026503286643,68,6.375,0.6927558836168151,8,4.963235294117647,451.5625,351.5625,FALSE,Low
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period,Bloom,overall,Overall,1.453125,0.18712540500905572,128,6.2,0.3448874721138079,20,4.746875,426.6666666666667,326.6666666666667,FALSE,Low
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2026-02,by_status,Fished,1.5,0.16295297578253728,60,6.083333333333333,0.36841867926629784,12,4.583333333333333,405.55555555555554,305.55555555555554,FALSE,Low
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2026-02,by_status,No-take,1.411764705882353,0.32288026503286643,68,6.375,0.6927558836168151,8,4.963235294117647,451.5625,351.5625,FALSE,Low
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2026-02,overall,Overall,1.453125,0.18712540500905572,128,6.2,0.3448874721138079,20,4.746875,426.6666666666667,326.6666666666667,FALSE,Low
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Chordata abundance,period,Bloom,by_status,Fished,0,0,60,0,0,12,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Chordata abundance,period,Bloom,by_status,No-take,0.7941176470588235,0.5577134207373046,68,0,0,8,-0.7941176470588235,0,-100,FALSE,High
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Chordata abundance,period,Bloom,overall,Overall,0.421875,0.2973408591013716,128,0,0,20,-0.421875,0,-100,FALSE,High
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2026-02,by_status,Fished,0,0,60,0,0,12,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2026-02,by_status,No-take,0.7941176470588235,0.5577134207373046,68,0,0,8,-0.7941176470588235,0,-100,FALSE,High
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2026-02,overall,Overall,0.421875,0.2973408591013716,128,0,0,20,-0.421875,0,-100,FALSE,High
location,Sponge Gardens,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period,Bloom,by_status,Fished,0,0,60,0,0,12,0,NA,NA,TRUE,Undefined - pre-bloom zero
