spatial_level,spatial_group,metric_group,metric,comparison_type,comparison_period,comparison_scope,status,pre_bloom_mean,pre_bloom_se,n_pre_bloom,comparison_mean,comparison_se,n_comparison,absolute_change,percentage,percentage_change,baseline_zero,impact
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2025-11,by_status,No-take,71.65697674418605,9.004567398685877,86,3.125,1.4343262065048754,4,-68.53197674418605,4.361054766734279,-95.63894523326572,FALSE,High
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2025-11,overall,Overall,56.270270270270274,5.448521102634876,222,1.9583333333333333,0.5917946937882763,12,-54.31193693693694,3.4802273455011203,-96.51977265449888,FALSE,High
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2026-01,by_status,Fished,46.54044117647059,6.72574528583817,136,1.9166666666666667,0.2875795893348834,12,-44.62377450980392,4.118282118124128,-95.88171788187587,FALSE,High
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2026-01,by_status,No-take,71.65697674418605,9.004567398685877,86,2.2,0.3930314035933087,20,-69.45697674418605,3.070182555780933,-96.92981744421907,FALSE,High
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2026-01,overall,Overall,56.270270270270274,5.448521102634876,222,2.09375,0.26605456252794363,32,-54.176520270270274,3.7208813640730067,-96.27911863592699,FALSE,High
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period,Bloom,by_status,Fished,0,0,136,0,0,20,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period,Bloom,by_status,No-take,0.005813953488372093,0.005813953488372093,86,0,0,24,-0.005813953488372093,0,-100,FALSE,High
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period,Bloom,overall,Overall,0.0022522522522522522,0.0022522522522522522,222,0,0,44,-0.0022522522522522522,0,-100,FALSE,High
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2025-11,by_status,Fished,0,0,136,0,0,8,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2025-11,by_status,No-take,0.005813953488372093,0.005813953488372093,86,0,0,4,-0.005813953488372093,0,-100,FALSE,High
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2025-11,overall,Overall,0.0022522522522522522,0.0022522522522522522,222,0,0,12,-0.0022522522522522522,0,-100,FALSE,High
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2026-01,by_status,Fished,0,0,136,0,0,12,0,NA,NA,TRUE,Undefined - pre-bloom zero
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2026-01,by_status,No-take,0.005813953488372093,0.005813953488372093,86,0,0,20,-0.005813953488372093,0,-100,FALSE,High
location,Southern Metro,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2026-01,overall,Overall,0.0022522522522522522,0.0022522522522522522,222,0,0,32,-0.0022522522522522522,0,-100,FALSE,High
location,Southern Metro,invert_phylum_richness,M2 invertebrate Arthropoda species richness,period,Bloom,by_status,Fished,0.9705882352941176,0.056148317895201375,136,1.075,0.13705070133655683,20,0.10441176470588232,110.75757575757575,10.75757575757575,FALSE,Low
location,Southern Metro,invert_phylum_richness,M2 invertebrate Arthropoda species richness,period,Bloom,by_status,No-take,1.0348837209302326,0.07525183332134099,86,1.0625,0.13894171700622418,24,0.02761627906976738,102.6685393258427,2.6685393258427013,FALSE,Low
location,Southern Metro,invert_phylum_richness,M2 invertebrate Arthropoda species richness,period,Bloom,overall,Overall,0.9954954954954955,0.045032813960497256,222,1.0681818181818181,0.09698263435543147,44,0.07268632268632258,107.30152200740434,7.301522007404344,FALSE,Low
location,Southern Metro,invert_phylum_richness,M2 invertebrate Arthropoda species richness,period_split,Bloom 2025-11,by_status,Fished,0.9705882352941176,0.056148317895201375,136,0.875,0.15669579263200217,8,-0.09558823529411764,90.15151515151516,-9.848484848484844,FALSE,Low
location,Southern Metro,invert_phylum_richness,M2 invertebrate Arthropoda species richness,period_split,Bloom 2025-11,by_status,No-take,1.0348837209302326,0.07525183332134099,86,1.125,0.125,4,0.09011627906976738,108.70786516853931,8.707865168539314,FALSE,Low
location,Southern Metro,invert_phylum_richness,M2 invertebrate Arthropoda species richness,period_split,Bloom 2025-11,overall,Overall,0.9954954954954955,0.045032813960497256,222,0.9583333333333334,0.11445412825559188,12,-0.03716216216216217,96.26696832579185,-3.7330316742081493,FALSE,Low
location,Southern Metro,invert_phylum_richness,M2 invertebrate Arthropoda species richness,period_split,Bloom 2026-01,by_status,Fished,0.9705882352941176,0.056148317895201375,136,1.2083333333333333,0.19903491902150988,12,0.23774509803921562,124.49494949494948,24.49494949494948,FALSE,Low
location,Southern Metro,invert_phylum_richness,M2 invertebrate Arthropoda species richness,period_split,Bloom 2026-01,by_status,No-take,1.0348837209302326,0.07525183332134099,86,1.05,0.16583123951776998,20,0.015116279069767424,101.46067415730337,1.460674157303373,FALSE,Low
location,Southern Metro,invert_phylum_richness,M2 invertebrate Arthropoda species richness,period_split,Bloom 2026-01,overall,Overall,0.9954954954954955,0.045032813960497256,222,1.109375,0.12647192846444671,32,0.11387950450450446,111.43947963800905,11.439479638009047,FALSE,Low
location,Southern Metro,invert_phylum_richness,M2 invertebrate Echinodermata species richness,period,Bloom,by_status,Fished,4.591911764705882,0.17206947204633288,136,0.45,0.1352385806055747,20,-4.141911764705882,9.799839871897518,-90.20016012810248,FALSE,High
location,Southern Metro,invert_phylum_richness,M2 invertebrate Echinodermata species richness,period,Bloom,by_status,No-take,2.9593023255813953,0.1364527940299076,86,0.625,0.21334550463467963,24,-2.3343023255813953,21.11984282907662,-78.88015717092338,FALSE,High
location,Southern Metro,invert_phylum_richness,M2 invertebrate Echinodermata species richness,period,Bloom,overall,Overall,3.9594594594594597,0.12929153297909451,222,0.5454545454545454,0.1308798710636025,44,-3.4140049140049142,13.775985107043127,-86.22401489295687,FALSE,High
location,Southern Metro,invert_phylum_richness,M2 invertebrate Echinodermata species richness,period_split,Bloom 2025-11,by_status,Fished,4.591911764705882,0.17206947204633288,136,0.3125,0.16194961738586655,8,-4.279411764705882,6.805444355484387,-93.19455564451562,FALSE,High
location,Southern Metro,invert_phylum_richness,M2 invertebrate Echinodermata species richness,period_split,Bloom 2025-11,by_status,No-take,2.9593023255813953,0.1364527940299076,86,0,0,4,-2.9593023255813953,0,-100,FALSE,High
location,Southern Metro,invert_phylum_richness,M2 invertebrate Echinodermata species richness,period_split,Bloom 2025-11,overall,Overall,3.9594594594594597,0.12929153297909451,222,0.20833333333333334,0.11445412825559188,12,-3.751126126126126,5.261660978384527,-94.73833902161547,FALSE,High
location,Southern Metro,invert_phylum_richness,M2 invertebrate Echinodermata species richness,period_split,Bloom 2026-01,by_status,Fished,4.591911764705882,0.17206947204633288,136,0.5416666666666666,0.19903491902150988,12,-4.050245098039215,11.79610354950627,-88.20389645049373,FALSE,High
location,Southern Metro,invert_phylum_richness,M2 invertebrate Echinodermata species richness,period_split,Bloom 2026-01,by_status,No-take,2.9593023255813953,0.1364527940299076,86,0.75,0.24735442289620732,20,-2.2093023255813953,25.343811394891947,-74.65618860510806,FALSE,High
location,Southern Metro,invert_phylum_richness,M2 invertebrate Echinodermata species richness,period_split,Bloom 2026-01,overall,Overall,3.9594594594594597,0.12929153297909451,222,0.671875,0.17040241596566488,32,-3.2875844594594597,16.9688566552901,-83.0311433447099,FALSE,High
location,Southern Metro,invert_phylum_richness,M2 invertebrate Mollusca species richness,period,Bloom,by_status,Fished,3.014705882352941,0.14319543987063166,136,1.025,0.15591411265923233,20,-1.9897058823529412,34,-66,FALSE,High
location,Southern Metro,invert_phylum_richness,M2 invertebrate Mollusca species richness,period,Bloom,by_status,No-take,3.622093023255814,0.1941229613198873,86,1.3333333333333333,0.15247554646739722,24,-2.2887596899224807,36.811128945960405,-63.188871054039595,FALSE,High
location,Southern Metro,invert_phylum_richness,M2 invertebrate Mollusca species richness,period,Bloom,overall,Overall,3.25,0.11697955329927638,222,1.1931818181818181,0.11051473490349568,44,-2.0568181818181817,36.71328671328671,-63.28671328671329,FALSE,High
location,Southern Metro,invert_phylum_richness,M2 invertebrate Mollusca species richness,period_split,Bloom 2025-11,by_status,Fished,3.014705882352941,0.14319543987063166,136,1,0.31339158526400435,8,-2.014705882352941,33.170731707317074,-66.82926829268293,FALSE,High
location,Southern Metro,invert_phylum_richness,M2 invertebrate Mollusca species richness,period_split,Bloom 2025-11,by_status,No-take,3.622093023255814,0.1941229613198873,86,1.625,0.42695628191498325,4,-1.9970930232558142,44.86356340288925,-55.13643659711075,FALSE,High
location,Southern Metro,invert_phylum_richness,M2 invertebrate Mollusca species richness,period_split,Bloom 2025-11,overall,Overall,3.25,0.11697955329927638,222,1.2083333333333333,0.25715763746202547,12,-2.041666666666667,37.179487179487175,-62.820512820512825,FALSE,High
location,Southern Metro,invert_phylum_richness,M2 invertebrate Mollusca species richness,period_split,Bloom 2026-01,by_status,Fished,3.014705882352941,0.14319543987063166,136,1.0416666666666667,0.1680811191843469,12,-1.9730392156862744,34.552845528455286,-65.4471544715447,FALSE,High
location,Southern Metro,invert_phylum_richness,M2 invertebrate Mollusca species richness,period_split,Bloom 2026-01,by_status,No-take,3.622093023255814,0.1941229613198873,86,1.275,0.16413649647072467,20,-2.3470930232558143,35.20064205457463,-64.79935794542537,FALSE,High
location,Southern Metro,invert_phylum_richness,M2 invertebrate Mollusca species richness,period_split,Bloom 2026-01,overall,Overall,3.25,0.11697955329927638,222,1.1875,0.12037826805264659,32,-2.0625,36.53846153846153,-63.46153846153847,FALSE,High
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period,Bloom,by_status,Fished,0.15446569069413185,0.020384132640697952,136,0.18196033288001442,0.05035181503656082,20,0.027494642185882573,117.79983766124906,17.799837661249057,FALSE,Low
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period,Bloom,by_status,No-take,0.13945248732137525,0.02425567217767553,86,0.13749145618579525,0.044083816282840076,24,-0.0019610311355799936,98.59376395986348,-1.4062360401365197,FALSE,Low
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period,Bloom,overall,Overall,0.14864976506324415,0.015601117646686277,222,0.15770458195589487,0.032978754316578464,44,0.009054816892650724,106.09137652440843,6.091376524408432,FALSE,Low
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period_split,Bloom 2025-11,by_status,Fished,0.15446569069413185,0.020384132640697952,136,0.040459032487938404,0.030061415254892095,8,-0.11400665820619345,26.19289261332092,-73.80710738667908,FALSE,High
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period_split,Bloom 2025-11,by_status,No-take,0.13945248732137525,0.02425567217767553,86,0.051264539786051125,0.051264539786051125,4,-0.08818794753532412,36.76129466798926,-63.23870533201074,FALSE,High
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period_split,Bloom 2025-11,overall,Overall,0.14864976506324415,0.015601117646686277,222,0.044060868253975975,0.02499311424173802,12,-0.10458889680926817,29.640725120036315,-70.35927487996369,FALSE,High
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period_split,Bloom 2026-01,by_status,Fished,0.15446569069413185,0.020384132640697952,136,0.2762945331413984,0.06994809757594132,12,0.12182884244726655,178.87113435986782,78.87113435986782,FALSE,Low
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period_split,Bloom 2026-01,by_status,No-take,0.13945248732137525,0.02425567217767553,86,0.15473683946574407,0.051440366901324315,20,0.015284352144368824,110.9602578182383,10.960257818238304,FALSE,Low
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period_split,Bloom 2026-01,overall,Overall,0.14864976506324415,0.015601117646686277,222,0.20032097459411446,0.04214732175558549,32,0.051671209530870316,134.76037080104797,34.76037080104797,FALSE,Low
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period,Bloom,by_status,Fished,0.8797712256625391,0.04159280279844724,136,0.08664339756999316,0.042632184762818465,20,-0.7931278280925459,9.848400929996734,-90.15159907000327,FALSE,High
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period,Bloom,by_status,No-take,0.810039120602488,0.046029779419296715,86,0.13594483557211481,0.06579300619568967,24,-0.6740942850303732,16.782502488398617,-83.21749751160138,FALSE,High
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period,Bloom,overall,Overall,0.8527578876663031,0.031117365374323004,222,0.11353509102569588,0.04052131512629373,44,-0.7392227966406072,13.313871694157095,-86.6861283058429,FALSE,High
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period_split,Bloom 2025-11,by_status,Fished,0.8797712256625391,0.04159280279844724,136,0.04332169878499658,0.04332169878499657,8,-0.8364495268775425,4.924200464998367,-95.07579953500164,FALSE,High
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period_split,Bloom 2025-11,by_status,No-take,0.810039120602488,0.046029779419296715,86,0,0,4,-0.810039120602488,0,-100,FALSE,High
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period_split,Bloom 2025-11,overall,Overall,0.8527578876663031,0.031117365374323004,222,0.028881132523331052,0.028881132523331056,12,-0.8238767551429721,3.3867916018189526,-96.61320839818104,FALSE,High
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period_split,Bloom 2026-01,by_status,Fished,0.8797712256625391,0.04159280279844724,136,0.11552453009332421,0.06516462348020924,12,-0.7642466955692149,13.131201239995644,-86.86879876000435,FALSE,High
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period_split,Bloom 2026-01,by_status,No-take,0.810039120602488,0.046029779419296715,86,0.1631338026865378,0.07781125041685241,20,-0.6469053179159502,20.139002986078342,-79.86099701392166,FALSE,High
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period_split,Bloom 2026-01,overall,Overall,0.8527578876663031,0.031117365374323004,222,0.1452803254640827,0.05386543119367673,32,-0.7074775622022205,17.036526728783898,-82.9634732712161,FALSE,High
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period,Bloom,by_status,Fished,0.5971174973714897,0.034740757086699124,136,0.19606105621346653,0.06323545578600094,20,-0.40105644115802314,32.83458566806818,-67.16541433193183,FALSE,High
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period,Bloom,by_status,No-take,0.6220052265474055,0.036979906356010825,86,0.27041662418322315,0.0659393868836758,24,-0.3515886023641824,43.474976196621014,-56.525023803378986,FALSE,High
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period,Bloom,overall,Overall,0.6067586897549525,0.025613905181508224,222,0.2366186387424247,0.04586452754242344,44,-0.3701400510125278,38.997156981465935,-61.002843018534065,FALSE,High
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period_split,Bloom 2025-11,by_status,Fished,0.5971174973714897,0.034740757086699124,136,0.301993421898058,0.10157597953161246,8,-0.29512407547343167,50.57520893750939,-49.42479106249061,FALSE,Medium
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period_split,Bloom 2025-11,by_status,No-take,0.6220052265474055,0.036979906356010825,86,0.4454948226401149,0.1792792638390597,4,-0.17651040390729061,71.62236001021158,-28.37763998978842,FALSE,Medium
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period_split,Bloom 2025-11,overall,Overall,0.6067586897549525,0.025613905181508224,222,0.3498272221454103,0.08783578214985586,12,-0.2569314676095422,57.655082333751594,-42.344917666248406,FALSE,Medium
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period_split,Bloom 2026-01,by_status,Fished,0.5971174973714897,0.034740757086699124,136,0.12543947909040554,0.07746467507537567,12,-0.47167801828108413,21.007503488440708,-78.9924965115593,FALSE,High
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period_split,Bloom 2026-01,by_status,No-take,0.6220052265474055,0.036979906356010825,86,0.23540098449184482,0.0700990550623452,20,-0.3866042420555607,37.8454994339029,-62.1545005660971,FALSE,High
location,Southern Metro,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period_split,Bloom 2026-01,overall,Overall,0.6067586897549525,0.025613905181508224,222,0.1941654199663051,0.0526520682591012,32,-0.4125932697886474,32.00043497435881,-67.99956502564119,FALSE,High
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period,Bloom,by_status,Fished,0.9114966728555572,0.04968303159016655,136,0.9635272773841032,0.11719634818786762,20,0.05203060452854591,105.70826049924497,5.708260499244972,FALSE,Low
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period,Bloom,by_status,No-take,0.9061749485949254,0.05824129172262965,86,0.938698708317808,0.10308283957098435,24,0.03252375972288257,103.58912589377056,3.5891258937705572,FALSE,Low
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period,Bloom,overall,Overall,0.909435103997835,0.037804180293196404,222,0.9499844215297604,0.07656613774835853,44,0.040549317531925366,104.4587367865692,4.4587367865692045,FALSE,Low
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period_split,Bloom 2025-11,by_status,Fished,0.9114966728555572,0.04968303159016655,136,0.7818951165371809,0.10906826184958913,8,-0.12960155631837633,85.78145590895491,-14.21854409104509,FALSE,Low
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period_split,Bloom 2025-11,by_status,No-take,0.9061749485949254,0.05824129172262965,86,1.0405405405405406,0.04054054054054057,4,0.13436559194561515,114.82777604412442,14.82777604412442,FALSE,Low
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period_split,Bloom 2025-11,overall,Overall,0.909435103997835,0.037804180293196404,222,0.8681102578716341,0.08091733721677227,12,-0.04132484612620091,95.45598735472835,-4.54401264527165,FALSE,Low
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period_split,Bloom 2026-01,by_status,Fished,0.9114966728555572,0.04968303159016655,136,1.0846153846153845,0.1765248381070233,12,0.1731187117598273,118.99279689277165,18.99279689277165,FALSE,Low
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period_split,Bloom 2026-01,by_status,No-take,0.9061749485949254,0.05824129172262965,86,0.9183303418732615,0.12350244802618925,20,0.012155393278336035,101.34139586369979,1.3413958636997876,FALSE,Low
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period_split,Bloom 2026-01,overall,Overall,0.909435103997835,0.037804180293196404,222,0.9806872329015577,0.10098666261388414,32,0.07125212890372268,107.83476782350951,7.834767823509509,FALSE,Low
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Echinodermata Simpson diversity,period,Bloom,by_status,Fished,2.326476454849192,0.10156007560970004,136,0.45,0.1352385806055747,20,-1.8764764548491921,19.34255552262488,-80.65744447737512,FALSE,High
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Echinodermata Simpson diversity,period,Bloom,by_status,No-take,2.2868229503176862,0.09841028313916055,86,0.5632446510597771,0.19279110967092447,24,-1.7235782992579092,24.630006926488598,-75.36999307351141,FALSE,High
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Echinodermata Simpson diversity,period,Bloom,overall,Overall,2.311115187327978,0.07283214581473699,222,0.5117698096689693,0.12079472877409474,44,-1.7993453776590087,22.143846939133216,-77.85615306086679,FALSE,High
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Echinodermata Simpson diversity,period_split,Bloom 2025-11,by_status,Fished,2.326476454849192,0.10156007560970004,136,0.3125,0.16194961738586655,8,-2.013976454849192,13.432330224045058,-86.56766977595494,FALSE,High
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Echinodermata Simpson diversity,period_split,Bloom 2025-11,by_status,No-take,2.2868229503176862,0.09841028313916055,86,0,0,4,-2.2868229503176862,0,-100,FALSE,High
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Echinodermata Simpson diversity,period_split,Bloom 2025-11,overall,Overall,2.311115187327978,0.07283214581473699,222,0.20833333333333334,0.11445412825559188,12,-2.1027818539946446,9.014407177783305,-90.98559282221669,FALSE,High
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Echinodermata Simpson diversity,period_split,Bloom 2026-01,by_status,Fished,2.326476454849192,0.10156007560970004,136,0.5416666666666666,0.19903491902150988,12,-1.7848097881825256,23.2827057216781,-76.7172942783219,FALSE,High
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Echinodermata Simpson diversity,period_split,Bloom 2026-01,by_status,No-take,2.2868229503176862,0.09841028313916055,86,0.6758935812717325,0.22357260465043957,20,-1.6109293690459539,29.556008311786318,-70.44399168821369,FALSE,High
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Echinodermata Simpson diversity,period_split,Bloom 2026-01,overall,Overall,2.311115187327978,0.07283214581473699,222,0.6255584882948328,0.15670010260854628,32,-1.6855566990331452,27.06738684963943,-72.93261315036057,FALSE,High
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Mollusca Simpson diversity,period,Bloom,by_status,Fished,1.7592441350158776,0.06976980607867846,136,0.9728516978516979,0.1470221067466236,20,-0.7863924371641797,55.299414020380844,-44.700585979619156,FALSE,Medium
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Mollusca Simpson diversity,period,Bloom,by_status,No-take,1.6855657096705494,0.07657893351373159,86,1.2445498889210858,0.13509547368940603,24,-0.44101582074946366,73.83573845746648,-26.164261542533524,FALSE,Medium
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Mollusca Simpson diversity,period,Bloom,overall,Overall,1.7307020423145343,0.05197332133881477,222,1.121050711162273,0.10045781160506675,44,-0.6096513311522613,64.77433340652033,-35.22566659347967,FALSE,Medium
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Mollusca Simpson diversity,period_split,Bloom 2025-11,by_status,Fished,1.7592441350158776,0.06976980607867846,136,0.9951923076923077,0.3112294543355188,8,-0.7640518273235699,56.56931223382057,-43.43068776617943,FALSE,Medium
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Mollusca Simpson diversity,period_split,Bloom 2025-11,by_status,No-take,1.6855657096705494,0.07657893351373159,86,1.5053245436105478,0.37339124878593843,4,-0.18024116606000162,89.30678495499113,-10.69321504500887,FALSE,Low
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Mollusca Simpson diversity,period_split,Bloom 2025-11,overall,Overall,1.7307020423145343,0.05197332133881477,222,1.165236386331721,0.2429519114118101,12,-0.5654656559828133,67.3273826367828,-32.6726173632172,FALSE,Medium
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Mollusca Simpson diversity,period_split,Bloom 2026-01,by_status,Fished,1.7592441350158776,0.06976980607867846,136,0.9579579579579579,0.1451974607692371,12,-0.8012861770579197,54.45281521142101,-45.54718478857899,FALSE,Medium
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Mollusca Simpson diversity,period_split,Bloom 2026-01,by_status,No-take,1.6855657096705494,0.07657893351373159,86,1.1923949579831932,0.14577348791242098,20,-0.49317075168735625,70.74152915796155,-29.25847084203845,FALSE,Medium
location,Southern Metro,invert_phylum_simpson,M2 invertebrate Mollusca Simpson diversity,period_split,Bloom 2026-01,overall,Overall,1.7307020423145343,0.05197332133881477,222,1.10448108297373,0.10658762752690816,32,-0.6262209593408044,63.8169399451719,-36.1830600548281,FALSE,Medium
location,Southern Metro,shannon_diversity,M1 fish Shannon diversity,period,Bloom,by_status,Fished,1.0227619403019963,0.04482629589688838,136,0.7800980688496338,0.10696070063582964,20,-0.24266387145236246,76.27367015820809,-23.72632984179191,FALSE,Medium
location,Southern Metro,shannon_diversity,M1 fish Shannon diversity,period,Bloom,by_status,No-take,1.071819989126792,0.05439561959449193,86,1.188548472429707,0.06855280402804201,24,0.11672848330291496,110.89067982376531,10.89067982376531,FALSE,Low
location,Southern Metro,shannon_diversity,M1 fish Shannon diversity,period,Bloom,overall,Overall,1.0417664096665569,0.034574570152697257,222,1.0028891980751284,0.06805017769391576,44,-0.03887721159142843,96.26814502457685,-3.731854975423147,FALSE,Low
location,Southern Metro,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2025-11,by_status,Fished,1.0227619403019963,0.04482629589688838,136,0.6881373147190417,0.21380605596888502,8,-0.3346246255829546,67.28225676014614,-32.71774323985386,FALSE,Medium
location,Southern Metro,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2025-11,by_status,No-take,1.071819989126792,0.05439561959449193,86,1.3634317214057283,0.08937808434383668,4,0.2916117322789362,127.20715560795905,27.207155607959052,FALSE,Low
location,Southern Metro,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2025-11,overall,Overall,1.0417664096665569,0.034574570152697257,222,0.9132354502812706,0.1712664735407735,12,-0.12853095938528625,87.66220928294032,-12.337790717059676,FALSE,Low
location,Southern Metro,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2026-01,by_status,Fished,1.0227619403019963,0.04482629589688838,136,0.8414052382700287,0.11263840093011523,12,-0.18135670203196763,82.26794575691608,-17.732054243083923,FALSE,Low
location,Southern Metro,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2026-01,by_status,No-take,1.071819989126792,0.05439561959449193,86,1.1535718226345029,0.0786640351799294,20,0.08175183350771076,107.62738466692655,7.627384666926545,FALSE,Low
location,Southern Metro,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2026-01,overall,Overall,1.0417664096665569,0.034574570152697257,222,1.036509353497825,0.06924891858007355,32,-0.005257056168731955,99.49537092769054,-0.5046290723094558,FALSE,Low
location,Southern Metro,shannon_diversity,M2 fish Shannon diversity,period,Bloom,by_status,Fished,0.29537917823217424,0.030858903300207487,134,0.15763533583416778,0.061206207864962836,20,-0.13774384239800647,53.36711164869688,-46.63288835130312,FALSE,Medium
location,Southern Metro,shannon_diversity,M2 fish Shannon diversity,period,Bloom,by_status,No-take,0.5019619648739189,0.03890986516661301,86,0.057762265046662105,0.02693179494543192,24,-0.44419969982725677,11.507299175779313,-88.49270082422069,FALSE,High
location,Southern Metro,shannon_diversity,M2 fish Shannon diversity,period,Bloom,overall,Overall,0.37613426755576534,0.025066965632458076,220,0.10315911540461922,0.03196148923804831,44,-0.2729751521511461,27.426141222116897,-72.5738587778831,FALSE,High
location,Southern Metro,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2025-11,by_status,Fished,0.29537917823217424,0.030858903300207487,134,0,0,8,-0.29537917823217424,0,-100,FALSE,High
location,Southern Metro,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2025-11,by_status,No-take,0.5019619648739189,0.03890986516661301,86,0,0,4,-0.5019619648739189,0,-100,FALSE,High
