dataset,dataset_label,location,ordination,id,site_name,status,period,sampling_event,sampling_event_start_date,survey_date,axis1,axis2
BRUV,BRUVs,Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone,cap_status,Offshore Ardrossan SZ Zanoni Shipwreck_2014-09_GSVwinter.BRUVS_monoBRUVS_1,Offshore Ardrossan SZ Zanoni Shipwreck,No-take,Pre-bloom,2014-09_GSVwinter.BRUVS_monoBRUVS_1,2014-09-03,2014-09-03,-2.281631640511383,0.05295888079508081
BRUV,BRUVs,Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone,cap_status,Offshore Ardrossan SZ Zanoni Shipwreck_2016-02_GSVsummer.BRUVS_MonoBRUVS_2,Offshore Ardrossan SZ Zanoni Shipwreck,No-take,Pre-bloom,2016-02_GSVsummer.BRUVS_MonoBRUVS_2,2016-03-11,2016-03-11,-2.8001075211546254,1.4940567296758482
BRUV,BRUVs,Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone,cap_status,Offshore Ardrossan SZ Zanoni Shipwreck_2015-201706_SA_MPA_StereoBRUVS_6,Offshore Ardrossan SZ Zanoni Shipwreck,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_6,2016-11-03,2016-11-03,-2.5112659936969997,0.027460651576502418
BRUV,BRUVs,Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone,cap_status,Offshore Ardrossan SZ Zanoni Shipwreck_2025-10_OffshoreArdrossan_BRUVS_1,Offshore Ardrossan SZ Zanoni Shipwreck,No-take,Bloom,2025-10_OffshoreArdrossan_BRUVS_1,2025-10-13,2025-10-13,1.568306228387005,-2.1179761553057497
BRUV,BRUVs,Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone,cap_status,Offshore Ardrossan outside North_2015-201706_SA_MPA_StereoBRUVS_6,Offshore Ardrossan outside North,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_6,2016-11-03,2016-11-03,3.809191876865969,-0.1745864855729645
BRUV,BRUVs,Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone,cap_status,Offshore Ardrossan outside North_2025-10_OffshoreArdrossan_BRUVS_1,Offshore Ardrossan outside North,Fished,Bloom,2025-10_OffshoreArdrossan_BRUVS_1,2025-10-13,2025-10-13,2.843160577499536,-1.2040453643977513
BRUV,BRUVs,Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone,cap_status,Offshore Ardrossan outside South_2014-09_GSVwinter.BRUVS_monoBRUVS_1,Offshore Ardrossan outside South,Fished,Pre-bloom,2014-09_GSVwinter.BRUVS_monoBRUVS_1,2014-09-03,2014-09-03,0.7566364714850956,-0.37461611699443603
BRUV,BRUVs,Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone,cap_status,Offshore Ardrossan outside South_2016-02_GSVsummer.BRUVS_MonoBRUVS_2,Offshore Ardrossan outside South,Fished,Pre-bloom,2016-02_GSVsummer.BRUVS_MonoBRUVS_2,2016-03-11,2016-03-11,-1.636818415973155,2.5387259581053034
BRUV,BRUVs,Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone,cap_status,Offshore Ardrossan outside South_2015-201706_SA_MPA_StereoBRUVS_6,Offshore Ardrossan outside South,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_6,2016-11-03,2016-11-03,0.8122561688881476,0.6230728306028795
BRUV,BRUVs,Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone,cap_status,Offshore Ardrossan outside South_2025-10_OffshoreArdrossan_BRUVS_1,Offshore Ardrossan outside South,Fished,Bloom,2025-10_OffshoreArdrossan_BRUVS_1,2025-10-13,2025-10-13,1.9397587249302313,-1.4085508217430307
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,pco,Port Gibbon SZ North_2015-201706_SA_MPA_StereoBRUVS_9,Port Gibbon SZ North,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_9,2017-02-03,2017-02-03,0.8246655952018884,-0.4242085102685484
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,pco,Port Gibbon SZ North_2025-11_PortGibbon_BRUVS_1,Port Gibbon SZ North,No-take,Bloom,2025-11_PortGibbon_BRUVS_1,2025-11-14,2025-11-14,-0.927857865353672,-0.20181828241814503
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,pco,Port Gibbon SZ South_2015-201706_SA_MPA_StereoBRUVS_9,Port Gibbon SZ South,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_9,2017-02-03,2017-02-03,0.7531121910367362,-0.6453197942968506
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,pco,Port Gibbon SZ South_2025-11_PortGibbon_BRUVS_1,Port Gibbon SZ South,No-take,Bloom,2025-11_PortGibbon_BRUVS_1,2025-11-14,2025-11-14,-1.3608417425918493,-0.5558266602154334
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,pco,Port Gibbon SZ central_2015-201706_SA_MPA_StereoBRUVS_9,Port Gibbon SZ central,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_9,2017-02-03,2017-02-03,0.7871557451614153,-0.4178645796910415
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,pco,Port Gibbon SZ central_2025-11_PortGibbon_BRUVS_1,Port Gibbon SZ central,No-take,Bloom,2025-11_PortGibbon_BRUVS_1,2025-11-14,2025-11-14,-0.8774418841499554,0.34237196135168857
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,pco,Port Gibbon outside North_2015-201706_SA_MPA_StereoBRUVS_9,Port Gibbon outside North,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_9,2017-02-03,2017-02-03,0.6701537198039185,0.8806246584787519
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,pco,Port Gibbon outside North_2025-11_PortGibbon_BRUVS_1,Port Gibbon outside North,Fished,Bloom,2025-11_PortGibbon_BRUVS_1,2025-11-14,2025-11-14,-0.20170676692808304,-0.5398182887036496
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,pco,Port Gibbon outside South_2015-201706_SA_MPA_StereoBRUVS_9,Port Gibbon outside South,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_9,2017-02-03,2017-02-03,0.787689627290371,0.5001753548604249
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,pco,Port Gibbon outside South_2025-11_PortGibbon_BRUVS_1,Port Gibbon outside South,Fished,Bloom,2025-11_PortGibbon_BRUVS_1,2025-11-14,2025-11-14,-0.5735905142947056,0.9369589934409838
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,pco,Port Gibbon outside central_2015-201706_SA_MPA_StereoBRUVS_9,Port Gibbon outside central,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_9,2017-02-03,2017-02-03,0.9172260899724198,0.03818856357165783
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,pco,Port Gibbon outside central_2025-11_PortGibbon_BRUVS_1,Port Gibbon outside central,Fished,Bloom,2025-11_PortGibbon_BRUVS_1,2025-11-14,2025-11-14,-0.7985641951484831,0.08653658389015825
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_period,Port Gibbon SZ North_2015-201706_SA_MPA_StereoBRUVS_9,Port Gibbon SZ North,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_9,2017-02-03,2017-02-03,-1.216385102952937,0.6415969583947705
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_period,Port Gibbon SZ North_2025-11_PortGibbon_BRUVS_1,Port Gibbon SZ North,No-take,Bloom,2025-11_PortGibbon_BRUVS_1,2025-11-14,2025-11-14,1.299206053949425,0.5167732691078275
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_period,Port Gibbon SZ South_2015-201706_SA_MPA_StereoBRUVS_9,Port Gibbon SZ South,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_9,2017-02-03,2017-02-03,-1.0681904054011981,0.3188726400516528
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_period,Port Gibbon SZ South_2025-11_PortGibbon_BRUVS_1,Port Gibbon SZ South,No-take,Bloom,2025-11_PortGibbon_BRUVS_1,2025-11-14,2025-11-14,1.6568531597031253,3.182393316139771
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_period,Port Gibbon SZ central_2015-201706_SA_MPA_StereoBRUVS_9,Port Gibbon SZ central,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_9,2017-02-03,2017-02-03,-1.0512998381613012,-0.44718665648252776
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_period,Port Gibbon SZ central_2025-11_PortGibbon_BRUVS_1,Port Gibbon SZ central,No-take,Bloom,2025-11_PortGibbon_BRUVS_1,2025-11-14,2025-11-14,1.2693998005056475,-0.6085646295919793
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_period,Port Gibbon outside North_2015-201706_SA_MPA_StereoBRUVS_9,Port Gibbon outside North,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_9,2017-02-03,2017-02-03,-1.0070368753688608,-0.6876771852070075
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_period,Port Gibbon outside North_2025-11_PortGibbon_BRUVS_1,Port Gibbon outside North,Fished,Bloom,2025-11_PortGibbon_BRUVS_1,2025-11-14,2025-11-14,0.4817098320201663,-0.7253137969560918
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_period,Port Gibbon outside South_2015-201706_SA_MPA_StereoBRUVS_9,Port Gibbon outside South,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_9,2017-02-03,2017-02-03,-1.160039511397542,-0.18288108125891972
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_period,Port Gibbon outside South_2025-11_PortGibbon_BRUVS_1,Port Gibbon outside South,Fished,Bloom,2025-11_PortGibbon_BRUVS_1,2025-11-14,2025-11-14,0.9028445285525378,-1.40356085335327
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_period,Port Gibbon outside central_2015-201706_SA_MPA_StereoBRUVS_9,Port Gibbon outside central,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_9,2017-02-03,2017-02-03,-1.3234621210198632,0.35727532450203164
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_period,Port Gibbon outside central_2025-11_PortGibbon_BRUVS_1,Port Gibbon outside central,Fished,Bloom,2025-11_PortGibbon_BRUVS_1,2025-11-14,2025-11-14,1.216400479570799,-0.9617273053462567
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_status,Port Gibbon SZ North_2015-201706_SA_MPA_StereoBRUVS_9,Port Gibbon SZ North,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_9,2017-02-03,2017-02-03,-0.55326584505464,-1.331955832154372
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_status,Port Gibbon SZ North_2025-11_PortGibbon_BRUVS_1,Port Gibbon SZ North,No-take,Bloom,2025-11_PortGibbon_BRUVS_1,2025-11-14,2025-11-14,-1.45122874536695,1.1119045235346372
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_status,Port Gibbon SZ South_2015-201706_SA_MPA_StereoBRUVS_9,Port Gibbon SZ South,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_9,2017-02-03,2017-02-03,-1.159439643350527,-1.2601501932399433
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_status,Port Gibbon SZ South_2025-11_PortGibbon_BRUVS_1,Port Gibbon SZ South,No-take,Bloom,2025-11_PortGibbon_BRUVS_1,2025-11-14,2025-11-14,-2.599509938072969,1.6573667261034435
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_status,Port Gibbon SZ central_2015-201706_SA_MPA_StereoBRUVS_9,Port Gibbon SZ central,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_9,2017-02-03,2017-02-03,-0.48874387046396567,-1.2727017175989417
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_status,Port Gibbon SZ central_2025-11_PortGibbon_BRUVS_1,Port Gibbon SZ central,No-take,Bloom,2025-11_PortGibbon_BRUVS_1,2025-11-14,2025-11-14,-0.5742258119926551,1.0955364933551752
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_status,Port Gibbon outside North_2015-201706_SA_MPA_StereoBRUVS_9,Port Gibbon outside North,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_9,2017-02-03,2017-02-03,2.2666557858482963,-0.6936627102665875
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_status,Port Gibbon outside North_2025-11_PortGibbon_BRUVS_1,Port Gibbon outside North,Fished,Bloom,2025-11_PortGibbon_BRUVS_1,2025-11-14,2025-11-14,0.06405375766538866,0.40580473923678495
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_status,Port Gibbon outside South_2015-201706_SA_MPA_StereoBRUVS_9,Port Gibbon outside South,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_9,2017-02-03,2017-02-03,1.7411887482897062,-0.8945763706813057
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_status,Port Gibbon outside South_2025-11_PortGibbon_BRUVS_1,Port Gibbon outside South,Fished,Bloom,2025-11_PortGibbon_BRUVS_1,2025-11-14,2025-11-14,0.9722244993452449,1.0069198486765156
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_status,Port Gibbon outside central_2015-201706_SA_MPA_StereoBRUVS_9,Port Gibbon outside central,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_9,2017-02-03,2017-02-03,1.208132054651287,-1.1148763791746743
BRUV,BRUVs,Port Gibbon - Port Gibbon Sanctuary Zone,cap_status,Port Gibbon outside central_2025-11_PortGibbon_BRUVS_1,Port Gibbon outside central,Fished,Bloom,2025-11_PortGibbon_BRUVS_1,2025-11-14,2025-11-14,0.5741590085017837,1.2903908722092676
BRUV,BRUVs,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,pco,Port Noarlunga Reef SZ_2015-04_Desal.BRUVS_monoBRUVS_1,Port Noarlunga Reef SZ,No-take,Pre-bloom,2015-04_Desal.BRUVS_monoBRUVS_1,2015-04-28,2015-04-28,-2.072576170741426,-0.0446587043381445
BRUV,BRUVs,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,pco,Port Noarlunga Reef SZ_2015-04_GSV_monoBRUVS_1,Port Noarlunga Reef SZ,No-take,Pre-bloom,2015-04_GSV_monoBRUVS_1,2015-04-28,2015-04-28,-2.116451768990162,-0.08455986391149153
BRUV,BRUVs,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,pco,Port Noarlunga Reef SZ_2015-10_Desal.BRUVS_monoBRUVS_1,Port Noarlunga Reef SZ,No-take,Pre-bloom,2015-10_Desal.BRUVS_monoBRUVS_1,2015-10-09,2015-10-09,0.6301997495446123,-0.939575750399608
BRUV,BRUVs,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,pco,Port Noarlunga Reef SZ_2015-10_GSV_monoBRUVS_1,Port Noarlunga Reef SZ,No-take,Pre-bloom,2015-10_GSV_monoBRUVS_1,2015-10-09,2015-10-09,0.6094585312164542,-0.9541347358203357
BRUV,BRUVs,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,pco,Port Noarlunga Reef SZ_202110-202205_SA_MarineParkMonitoring_StereoBRUVS_1,Port Noarlunga Reef SZ,No-take,Pre-bloom,202110-202205_SA_MarineParkMonitoring_StereoBRUVS_1,2021-10-12,2021-10-12,0.3897085557999729,-0.6220705538834381
BRUV,BRUVs,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,pco,Port Noarlunga Reef SZ_2022-12_OSullivan_BRUVS_1,Port Noarlunga Reef SZ,No-take,Pre-bloom,2022-12_OSullivan_BRUVS_1,2022-12-01,2022-12-01,0.5194692535871108,-0.5546285944641521
BRUV,BRUVs,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,pco,Port Noarlunga Reef SZ_2023-12_OSullivan_BRUVS_1,Port Noarlunga Reef SZ,No-take,Pre-bloom,2023-12_OSullivan_BRUVS_1,2023-12-01,2023-12-01,1.1203578925190074,0.6368261299490844
BRUV,BRUVs,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,pco,Port Noarlunga Reef SZ_2024-12_OSullivan_BRUVS_1,Port Noarlunga Reef SZ,No-take,Pre-bloom,2024-12_OSullivan_BRUVS_1,2024-12-19,2024-12-19,0.8441322659680159,0.7986153534238268
BRUV,BRUVs,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,pco,Port Noarlunga Reef SZ_2025-02_OSullivan_BRUVS_1,Port Noarlunga Reef SZ,No-take,Pre-bloom,2025-02_OSullivan_BRUVS_1,2025-02-04,2025-02-04,0.3462745453117513,0.8468384629443074
BRUV,BRUVs,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,pco,Port Noarlunga Reef SZ_2025-11_OSullivan_BRUVS_1,Port Noarlunga Reef SZ,No-take,Bloom,2025-11_OSullivan_BRUVS_1,2025-11-13,2025-11-13,-0.27057285421533706,0.9173482564999529
BRUV,BRUVs,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,cap_period,Port Noarlunga Reef SZ_2015-04_Desal.BRUVS_monoBRUVS_1,Port Noarlunga Reef SZ,No-take,Pre-bloom,2015-04_Desal.BRUVS_monoBRUVS_1,2015-04-28,2015-04-28,0.4565346817373765,-2.3481823871656395
BRUV,BRUVs,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,cap_period,Port Noarlunga Reef SZ_2015-04_GSV_monoBRUVS_1,Port Noarlunga Reef SZ,No-take,Pre-bloom,2015-04_GSV_monoBRUVS_1,2015-04-28,2015-04-28,0.4044765973818786,-2.3989130815202073
BRUV,BRUVs,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,cap_period,Port Noarlunga Reef SZ_2015-10_Desal.BRUVS_monoBRUVS_1,Port Noarlunga Reef SZ,No-take,Pre-bloom,2015-10_Desal.BRUVS_monoBRUVS_1,2015-10-09,2015-10-09,-1.213432513002657,0.6514560828219176
BRUV,BRUVs,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,cap_period,Port Noarlunga Reef SZ_2015-10_GSV_monoBRUVS_1,Port Noarlunga Reef SZ,No-take,Pre-bloom,2015-10_GSV_monoBRUVS_1,2015-10-09,2015-10-09,-1.2396042419300213,0.6274864177930665
BRUV,BRUVs,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,cap_period,Port Noarlunga Reef SZ_202110-202205_SA_MarineParkMonitoring_StereoBRUVS_1,Port Noarlunga Reef SZ,No-take,Pre-bloom,202110-202205_SA_MarineParkMonitoring_StereoBRUVS_1,2021-10-12,2021-10-12,-1.1079405236482598,0.38571624829914636
BRUV,BRUVs,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,cap_period,Port Noarlunga Reef SZ_2022-12_OSullivan_BRUVS_1,Port Noarlunga Reef SZ,No-take,Pre-bloom,2022-12_OSullivan_BRUVS_1,2022-12-01,2022-12-01,-1.0400556029559893,0.5342981342669749
BRUV,BRUVs,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,cap_period,Port Noarlunga Reef SZ_2023-12_OSullivan_BRUVS_1,Port Noarlunga Reef SZ,No-take,Pre-bloom,2023-12_OSullivan_BRUVS_1,2023-12-01,2023-12-01,0.48159428477874744,1.2538298431175612
BRUV,BRUVs,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,cap_period,Port Noarlunga Reef SZ_2024-12_OSullivan_BRUVS_1,Port Noarlunga Reef SZ,No-take,Pre-bloom,2024-12_OSullivan_BRUVS_1,2024-12-19,2024-12-19,0.13662344668341894,0.935128019443716
BRUV,BRUVs,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,cap_period,Port Noarlunga Reef SZ_2025-02_OSullivan_BRUVS_1,Port Noarlunga Reef SZ,No-take,Pre-bloom,2025-02_OSullivan_BRUVS_1,2025-02-04,2025-02-04,-0.564254356475549,0.35918072294346254
BRUV,BRUVs,Port Noarlunga - Port Noarlunga Reef Sanctuary Zone,cap_period,Port Noarlunga Reef SZ_2025-11_OSullivan_BRUVS_1,Port Noarlunga Reef SZ,No-take,Bloom,2025-11_OSullivan_BRUVS_1,2025-11-13,2025-11-13,3.6860582274310554,2.4609341288578113e-16
BRUV,BRUVs,Rapid Head - Rapid Head Sanctuary Zone,pco,Rapid Head SZ North_2015-201706_SA_MPA_StereoBRUVS_7,Rapid Head SZ North,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_7,2016-12-06,2016-12-06,-0.820326155457231,0.05184179746125659
BRUV,BRUVs,Rapid Head - Rapid Head Sanctuary Zone,pco,Rapid Head SZ North_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,Rapid Head SZ North,No-take,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,2017-12-05,2017-12-05,-0.960736254780181,0.7917523418698741
BRUV,BRUVs,Rapid Head - Rapid Head Sanctuary Zone,pco,Rapid Head SZ North_201812-201906_SA_MarineParkMonitoring_StereoBRUVS_1,Rapid Head SZ North,No-take,Pre-bloom,201812-201906_SA_MarineParkMonitoring_StereoBRUVS_1,2018-12-11,2018-12-11,-0.7987522879146829,0.7181070838889173
BRUV,BRUVs,Rapid Head - Rapid Head Sanctuary Zone,pco,Rapid Head SZ North_202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,Rapid Head SZ North,No-take,Pre-bloom,202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,2021-01-21,2021-01-21,-0.4386840938410523,0.6195160120210543
BRUV,BRUVs,Rapid Head - Rapid Head Sanctuary Zone,pco,Rapid Head SZ North_2025-02_RapidHead_BRUVS_1,Rapid Head SZ North,No-take,Pre-bloom,2025-02_RapidHead_BRUVS_1,2025-02-27,2025-02-27,-0.8368202449778506,1.516734373051273
BRUV,BRUVs,Rapid Head - Rapid Head Sanctuary Zone,pco,Rapid Head SZ North_2025-12_RapidHead_BRUVS_1,Rapid Head SZ North,No-take,Bloom,2025-12_RapidHead_BRUVS_1,2025-12-10,2025-12-10,-0.571383228946788,0.5331314382861406
BRUV,BRUVs,Rapid Head - Rapid Head Sanctuary Zone,pco,Rapid Head SZ South_2015-201706_SA_MPA_StereoBRUVS_2,Rapid Head SZ South,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_2,2015-12-10,2015-12-10,0.4486680789970182,0.24099832793911735
BRUV,BRUVs,Rapid Head - Rapid Head Sanctuary Zone,pco,Rapid Head SZ South_2015-201706_SA_MPA_StereoBRUVS_7,Rapid Head SZ South,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_7,2016-12-06,2016-12-06,-0.11588316689782655,-0.6390486721755794
BRUV,BRUVs,Rapid Head - Rapid Head Sanctuary Zone,pco,Rapid Head SZ South_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,Rapid Head SZ South,No-take,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,2017-12-05,2017-12-05,-0.65785388842982,-0.3908631553960901
BRUV,BRUVs,Rapid Head - Rapid Head Sanctuary Zone,pco,Rapid Head SZ South_201812-201906_SA_MarineParkMonitoring_StereoBRUVS_1,Rapid Head SZ South,No-take,Pre-bloom,201812-201906_SA_MarineParkMonitoring_StereoBRUVS_1,2018-12-11,2018-12-11,-0.42002821018875036,-0.7127225059911224
BRUV,BRUVs,Rapid Head - Rapid Head Sanctuary Zone,pco,Rapid Head SZ South_202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,Rapid Head SZ South,No-take,Pre-bloom,202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,2021-01-21,2021-01-21,-0.8149558182529877,-0.01829477343636371
BRUV,BRUVs,Rapid Head - Rapid Head Sanctuary Zone,pco,Rapid Head SZ South_2025-02_RapidHead_BRUVS_1,Rapid Head SZ South,No-take,Pre-bloom,2025-02_RapidHead_BRUVS_1,2025-02-27,2025-02-27,-0.6032093206573916,0.4112774256074448
BRUV,BRUVs,Rapid Head - Rapid Head Sanctuary Zone,pco,Rapid Head SZ South_2025-12_RapidHead_BRUVS_1,Rapid Head SZ South,No-take,Bloom,2025-12_RapidHead_BRUVS_1,2025-12-10,2025-12-10,0.005322976206048436,-0.45166536171099186
BRUV,BRUVs,Rapid Head - Rapid Head Sanctuary Zone,pco,Rapid Head SZ central_2015-201706_SA_MPA_StereoBRUVS_2,Rapid Head SZ central,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_2,2015-12-10,2015-12-10,0.24770157959284664,-0.4923096612599033
BRUV,BRUVs,Rapid Head - Rapid Head Sanctuary Zone,pco,Rapid Head SZ central_2015-201706_SA_MPA_StereoBRUVS_7,Rapid Head SZ central,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_7,2016-12-06,2016-12-06,0.4885930542145272,-0.48980082914867523
BRUV,BRUVs,Rapid Head - Rapid Head Sanctuary Zone,pco,Rapid Head SZ central_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,Rapid Head SZ central,No-take,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,2017-12-05,2017-12-05,0.2525152118632189,-0.31452019460682507
BRUV,BRUVs,Rapid Head - Rapid Head Sanctuary Zone,pco,Rapid Head SZ central_201812-201906_SA_MarineParkMonitoring_StereoBRUVS_1,Rapid Head SZ central,No-take,Pre-bloom,201812-201906_SA_MarineParkMonitoring_StereoBRUVS_1,2018-12-11,2018-12-11,0.17352852893207063,-0.9815453779196048
BRUV,BRUVs,Rapid Head - Rapid Head Sanctuary Zone,pco,Rapid Head SZ central_202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,Rapid Head SZ central,No-take,Pre-bloom,202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,2021-01-21,2021-01-21,-0.8526538321333684,0.1320755787002446
BRUV,BRUVs,Rapid Head - Rapid Head Sanctuary Zone,pco,Rapid Head SZ central_2025-02_RapidHead_BRUVS_1,Rapid Head SZ central,No-take,Pre-bloom,2025-02_RapidHead_BRUVS_1,2025-02-27,2025-02-27,0.07032026503424645,0.7619995641651931
BRUV,BRUVs,Rapid Head - Rapid Head Sanctuary Zone,pco,Rapid Head SZ central_2025-12_RapidHead_BRUVS_1,Rapid Head SZ central,No-take,Bloom,2025-12_RapidHead_BRUVS_1,2025-12-10,2025-12-10,0.7135576472339796,-0.7032468030823524
BRUV,BRUVs,Rapid Head - Rapid Head Sanctuary Zone,pco,Rapid Head outside North_2015-201706_SA_MPA_StereoBRUVS_2,Rapid Head outside North,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_2,2015-12-10,2015-12-10,-1.2635577125175952,-0.2596389713369164
BRUV,BRUVs,Rapid Head - Rapid Head Sanctuary Zone,pco,Rapid Head outside North_2015-201706_SA_MPA_StereoBRUVS_7,Rapid Head outside North,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_7,2016-12-06,2016-12-06,-0.6605410080629077,-0.499250989881103
