dataset,dataset_label,location,id,site_name,status,period,sampling_event,survey_date,period_CAP1,status_CAP1,period_cap_percent,status_cap_percent
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,81_2025-04_Pages_BRUVS_1,81,Fished,Bloom,2025-04_Pages_BRUVS_1,2025-04-09,1.3870295303925975,2.168267776106017,5.8,2
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,81_2025-12_Pages_BRUVS_1,81,Fished,Bloom,2025-12_Pages_BRUVS_1,2025-12-02,1.624410024902276,0.7134873867628865,5.8,2
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,81_2026-03_PagesIslands_BRUVS_1,81,Fished,Bloom,2026-03_PagesIslands_BRUVS_1,2026-03-01,1.3977011983743892,2.3905411164301893,5.8,2
BRUV,BRUVs,Victor Harbor - Encounter Bay Sanctuary Zone,1_2017-11_Victor_BRUVS_1,1,Fished,Pre-bloom,2017-11_Victor_BRUVS_1,2017-11-28,-0.414776734806944,0.11311136524690592,8,12.8
BRUV,BRUVs,Victor Harbor - Encounter Bay Sanctuary Zone,1_2025-10_VictorHarbor_BRUVS_1,1,Fished,Bloom,2025-10_VictorHarbor_BRUVS_1,2025-10-30,0.651304978818925,-0.13037810735516303,8,12.8
BRUV,BRUVs,Victor Harbor - Encounter Bay Sanctuary Zone,1_2026-01_Victor_BRUVS_1,1,Fished,Bloom,2026-01_Victor_BRUVS_1,2026-01-23,0.11919484792131765,0.38394135100560745,8,12.8
BRUV,BRUVs,Victor Harbor - Encounter Bay Sanctuary Zone,77_2017-11_Victor_BRUVS_1,77,No-take,Pre-bloom,2017-11_Victor_BRUVS_1,2017-11-28,-1.788567657473004,1.2123544849773387,8,12.8
BRUV,BRUVs,Victor Harbor - Encounter Bay Sanctuary Zone,77_2018-11_Victor_BRUVS_1,77,No-take,Pre-bloom,2018-11_Victor_BRUVS_1,2018-11-27,-1.600352092839037,1.202770943812673,8,12.8
BRUV,BRUVs,Victor Harbor - Encounter Bay Sanctuary Zone,77_2025-10_VictorHarbor_BRUVS_1,77,No-take,Bloom,2025-10_VictorHarbor_BRUVS_1,2025-10-30,0.6517837748537522,1.0213325368937947,8,12.8
BRUV,BRUVs,Victor Harbor - Encounter Bay Sanctuary Zone,77_2026-01_Victor_BRUVS_1,77,No-take,Bloom,2026-01_Victor_BRUVS_1,2026-01-23,0.1225720183243271,1.2435440616346765,8,12.8
BRUV,BRUVs,Victor Harbor - Encounter Bay Sanctuary Zone,78_2021-11_Victor_BRUVS_1,78,Fished,Pre-bloom,2021-11_Victor_BRUVS_1,2021-11-23,-0.04468323123790887,-0.19358758276896657,8,12.8
BRUV,BRUVs,Victor Harbor - Encounter Bay Sanctuary Zone,78_2025-10_VictorHarbor_BRUVS_1,78,Fished,Bloom,2025-10_VictorHarbor_BRUVS_1,2025-10-30,0.6890470116308233,-0.47238732371817055,8,12.8
BRUV,BRUVs,Victor Harbor - Encounter Bay Sanctuary Zone,78_2026-01_Victor_BRUVS_1,78,Fished,Bloom,2026-01_Victor_BRUVS_1,2026-01-23,0.24863631487032073,0.04013166787916867,8,12.8
BRUV,BRUVs,Victor Harbor - Encounter Bay Sanctuary Zone,79_2017-11_Victor_BRUVS_1,79,Fished,Pre-bloom,2017-11_Victor_BRUVS_1,2017-11-28,-1.084775570487094,-0.6000105519018806,8,12.8
BRUV,BRUVs,Victor Harbor - Encounter Bay Sanctuary Zone,79_2025-10_VictorHarbor_BRUVS_1,79,Fished,Bloom,2025-10_VictorHarbor_BRUVS_1,2025-10-30,1.130415217518717,-1.995765979790693,8,12.8
BRUV,BRUVs,Victor Harbor - Encounter Bay Sanctuary Zone,79_2026-01_Victor_BRUVS_1,79,Fished,Bloom,2026-01_Victor_BRUVS_1,2026-01-23,1.3202011229058048,-1.8250568659152913,8,12.8
BRUV,BRUVs,Windara Reef - Windara Shell fish Reef Sanctuary Zone,12_2017-18_SA_Shellfish Reefs_StereoBruvs_1,12,No-take,Pre-bloom,2017-18_SA_Shellfish Reefs_StereoBruvs_1,2017-04-12,-0.5719732739991545,-0.12595497864869395,17.7,8.9
BRUV,BRUVs,Windara Reef - Windara Shell fish Reef Sanctuary Zone,12_2017-18_SA_Shellfish Reefs_StereoBruvs_2,12,No-take,Pre-bloom,2017-18_SA_Shellfish Reefs_StereoBruvs_2,2017-11-23,-0.2811641821848106,-0.863280711095324,17.7,8.9
BRUV,BRUVs,Windara Reef - Windara Shell fish Reef Sanctuary Zone,12_2017-18_SA_Shellfish Reefs_StereoBruvs_3,12,No-take,Pre-bloom,2017-18_SA_Shellfish Reefs_StereoBruvs_3,2018-04-24,-0.2105883537402818,-0.8968058060005925,17.7,8.9
BRUV,BRUVs,Windara Reef - Windara Shell fish Reef Sanctuary Zone,12_2017-18_SA_Shellfish Reefs_StereoBruvs_4,12,No-take,Pre-bloom,2017-18_SA_Shellfish Reefs_StereoBruvs_4,2018-11-29,0.21715210730690823,-1.37326439721603,17.7,8.9
BRUV,BRUVs,Windara Reef - Windara Shell fish Reef Sanctuary Zone,12_201910_SA_Shellfish Reef Monitoring_StereoBruvs_1,12,No-take,Pre-bloom,201910_SA_Shellfish Reef Monitoring_StereoBruvs_1,2019-10-22,0.04771502445842331,-1.44773286834831,17.7,8.9
BRUV,BRUVs,Windara Reef - Windara Shell fish Reef Sanctuary Zone,12_202010-202010_SA_Shellfish Reef Monitoring_StereoBruvs_2,12,No-take,Pre-bloom,202010-202010_SA_Shellfish Reef Monitoring_StereoBruvs_2,2020-10-28,0.4302373055583387,-0.6969272531053948,17.7,8.9
BRUV,BRUVs,Windara Reef - Windara Shell fish Reef Sanctuary Zone,12_2025-10_Windara_BRUVS_1,12,No-take,Bloom,2025-10_Windara_BRUVS_1,2025-10-24,1.3789117923112724,-0.8244531899618811,17.7,8.9
BRUV,BRUVs,Windara Reef - Windara Shell fish Reef Sanctuary Zone,41_2017-18_SA_Shellfish Reefs_StereoBruvs_1,41,Fished,Pre-bloom,2017-18_SA_Shellfish Reefs_StereoBruvs_1,2017-04-12,-0.5129904259538095,0.3480812349614051,17.7,8.9
BRUV,BRUVs,Windara Reef - Windara Shell fish Reef Sanctuary Zone,41_2017-18_SA_Shellfish Reefs_StereoBruvs_2,41,Fished,Pre-bloom,2017-18_SA_Shellfish Reefs_StereoBruvs_2,2017-11-23,-0.15769909941974883,0.1501557214568628,17.7,8.9
BRUV,BRUVs,Windara Reef - Windara Shell fish Reef Sanctuary Zone,41_2017-18_SA_Shellfish Reefs_StereoBruvs_3,41,Fished,Pre-bloom,2017-18_SA_Shellfish Reefs_StereoBruvs_3,2018-04-24,-0.2537362779572726,0.09733000878282914,17.7,8.9
BRUV,BRUVs,Windara Reef - Windara Shell fish Reef Sanctuary Zone,41_2017-18_SA_Shellfish Reefs_StereoBruvs_4,41,Fished,Pre-bloom,2017-18_SA_Shellfish Reefs_StereoBruvs_4,2018-11-29,-0.569745909549441,0.6252057561541922,17.7,8.9
BRUV,BRUVs,Windara Reef - Windara Shell fish Reef Sanctuary Zone,41_201910_SA_Shellfish Reef Monitoring_StereoBruvs_1,41,Fished,Pre-bloom,201910_SA_Shellfish Reef Monitoring_StereoBruvs_1,2019-10-22,-0.3149159089056645,0.4513110887584727,17.7,8.9
BRUV,BRUVs,Windara Reef - Windara Shell fish Reef Sanctuary Zone,41_202010-202010_SA_Shellfish Reef Monitoring_StereoBruvs_2,41,Fished,Pre-bloom,202010-202010_SA_Shellfish Reef Monitoring_StereoBruvs_2,2020-10-28,-0.004529233433618243,0.7707691305544704,17.7,8.9
BRUV,BRUVs,Windara Reef - Windara Shell fish Reef Sanctuary Zone,41_2025-10_Windara_BRUVS_1,41,Fished,Bloom,2025-10_Windara_BRUVS_1,2025-10-24,1.84528506455103,-0.2414845875202836,17.7,8.9
BRUV,BRUVs,Windara Reef - Windara Shell fish Reef Sanctuary Zone,42_2017-18_SA_Shellfish Reefs_StereoBruvs_1,42,Fished,Pre-bloom,2017-18_SA_Shellfish Reefs_StereoBruvs_1,2017-04-12,-1.131629600323063,1.4988060506346594,17.7,8.9
BRUV,BRUVs,Windara Reef - Windara Shell fish Reef Sanctuary Zone,42_2017-18_SA_Shellfish Reefs_StereoBruvs_2,42,Fished,Pre-bloom,2017-18_SA_Shellfish Reefs_StereoBruvs_2,2017-11-23,-0.2566829074442481,0.5189954212242402,17.7,8.9
BRUV,BRUVs,Windara Reef - Windara Shell fish Reef Sanctuary Zone,42_2017-18_SA_Shellfish Reefs_StereoBruvs_3,42,Fished,Pre-bloom,2017-18_SA_Shellfish Reefs_StereoBruvs_3,2018-04-24,-0.9405586866167814,0.8694126516072909,17.7,8.9
BRUV,BRUVs,Windara Reef - Windara Shell fish Reef Sanctuary Zone,42_2017-18_SA_Shellfish Reefs_StereoBruvs_4,42,Fished,Pre-bloom,2017-18_SA_Shellfish Reefs_StereoBruvs_4,2018-11-29,-0.02947793875332798,0.5447522447955456,17.7,8.9
BRUV,BRUVs,Windara Reef - Windara Shell fish Reef Sanctuary Zone,42_201910_SA_Shellfish Reef Monitoring_StereoBruvs_1,42,Fished,Pre-bloom,201910_SA_Shellfish Reef Monitoring_StereoBruvs_1,2019-10-22,-0.22913554099387215,0.667895874530935,17.7,8.9
BRUV,BRUVs,Windara Reef - Windara Shell fish Reef Sanctuary Zone,42_202010-202010_SA_Shellfish Reef Monitoring_StereoBruvs_2,42,Fished,Pre-bloom,202010-202010_SA_Shellfish Reef Monitoring_StereoBruvs_2,2020-10-28,0.1463206821725619,0.3480943715120715,17.7,8.9
BRUV,BRUVs,Windara Reef - Windara Shell fish Reef Sanctuary Zone,42_2025-10_Windara_BRUVS_1,42,Fished,Bloom,2025-10_Windara_BRUVS_1,2025-10-24,1.3992053629165593,-0.42090576307646443,17.7,8.9
