"reporting_name","metric","model_type","formula","n_observations","n_dates","n_periods","n_statuses","n_sites","requested_family_code","family_code","selected_family","link","selection_reason","poisson_dispersion_ratio","dispersion_threshold","poisson_overdispersed","poisson_valid","poisson_AIC","poisson_warnings","poisson_error","nbinom2_fitted","nbinom2_valid","nbinom2_AIC","nbinom2_theta","nbinom2_warnings","nbinom2_error","selected_model_valid","selected_converged","selected_pdHess","selected_finite_standard_errors","selected_AIC","selected_logLik","model_warnings","model_error","fixed_effect_structure","structure_reason","n_all_zero_period_status_cells","missing_period_status_cell"
"The Pages - The Pages Sanctuary Zone","Shark and ray richness","Period","n_species_sample ~ Period * Status + (1 | start_date_fct) + (1 |     uwa_site_code)",181,8,2,2,6,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.669, not greater than the threshold of 1.5",0.6693581036845293,1.5,FALSE,TRUE,382.147820265876,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,382.147820265876,-185.073910132938,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"The Pages - The Pages Sanctuary Zone","Shark and ray richness","Temporal","n_species_sample ~ start_date_fct * Status + (1 | uwa_site_code)",157,7,2,2,6,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.737, not greater than the threshold of 1.5",0.7372664942398165,1.5,FALSE,TRUE,359.0989717606776,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,359.0989717606776,-164.5494858803388,NA,NA,NA,NA,NA,NA
"Victor Harbor - Encounter Bay Sanctuary Zone","Shark and ray richness","Period","n_species_sample ~ Period * Status + (1 | start_date_fct) + (1 |     uwa_site_code)",72,5,2,2,4,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.606, not greater than the threshold of 1.5",0.6060805926949512,1.5,FALSE,TRUE,89.40149280254515,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,89.40149280254515,-38.700746401272575,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Victor Harbor - Encounter Bay Sanctuary Zone","Shark and ray richness","Temporal","n_species_sample ~ start_date_fct + (1 | uwa_site_code)",52,4,2,2,4,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.903, not greater than the threshold of 1.5",0.9034392807002714,1.5,FALSE,TRUE,86.6880488917562,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,86.6880488917562,-38.3440244458781,NA,NA,NA,NA,NA,NA
"Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shark and ray richness","Period","n_species_sample ~ Period + (1 | start_date_fct) + (1 | uwa_site_code)",84,7,2,1,3,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.584, not greater than the threshold of 1.5",0.5842718622778806,1.5,FALSE,TRUE,173.01313985635804,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,173.01313985635804,-82.50656992817902,NA,NA,"Period","Period-only fixed effect used",1,FALSE
"Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shark and ray richness","Temporal","n_species_sample ~ start_date_fct + (1 | uwa_site_code)",72,6,1,1,3,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.731, not greater than the threshold of 1.5",0.7312472493084969,1.5,FALSE,TRUE,176.83054663463773,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,176.83054663463773,-81.41527331731886,NA,NA,NA,NA,NA,NA
"Aldinga - Aldinga Reef Sanctuary Zone","Species richness","Period","n_species_sample ~ Period * Status + (1 | start_date_fct) + (1 |     uwa_site_code)",125,9,2,2,3,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.898, greater than the threshold of 1.5",1.8984891583997472,1.5,TRUE,TRUE,778.4192567841485,NA,NA,TRUE,TRUE,745.7518598471768,9.540630235914827,NA,NA,TRUE,TRUE,TRUE,TRUE,745.7518598471768,-365.8759299235884,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Aldinga - Aldinga Reef Sanctuary Zone","Species richness","Temporal","n_species_sample ~ start_date_fct + (1 | uwa_site_code)",125,9,2,2,3,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.945, greater than the threshold of 1.5",1.9452280766888947,1.5,TRUE,TRUE,766.9480644333418,NA,NA,TRUE,TRUE,742.862783090847,11.791054772580466,NA,NA,TRUE,TRUE,TRUE,TRUE,742.862783090847,-360.4313915454235,NA,NA,NA,NA,NA,NA
"Bay of Shoals - Bay of Shoals Sanctuary Zone","Species richness","Period","n_species_sample ~ Period * Status + (1 | start_date_fct) + (1 |     uwa_site_code)",96,4,2,2,6,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.83, not greater than the threshold of 1.5",0.8296226106985654,1.5,FALSE,TRUE,445.5527051613766,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,445.5527051613766,-216.7763525806883,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Bay of Shoals - Bay of Shoals Sanctuary Zone","Species richness","Temporal","n_species_sample ~ start_date_fct * Status + (1 | uwa_site_code)",96,4,2,2,6,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.848, not greater than the threshold of 1.5",0.8483794780407932,1.5,FALSE,TRUE,438.0983712533457,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,438.0983712533457,-210.04918562667285,NA,NA,NA,NA,NA,NA
"Boston Bay","Species richness","Period","n_species_sample ~ Period + (1 | start_date_fct) + (1 | uwa_site_code)",141,6,2,1,3,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.574, not greater than the threshold of 1.5",0.5737461479368554,1.5,FALSE,TRUE,633.487276221259,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,633.487276221259,-312.7436381106295,NA,NA,"Period","Period-only fixed effect used",0,FALSE
"Boston Bay","Species richness","Temporal","n_species_sample ~ start_date_fct + (1 | uwa_site_code)",141,6,2,1,3,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.585, not greater than the threshold of 1.5",0.5848880003796547,1.5,FALSE,TRUE,623.6867108802319,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,623.6867108802319,-304.84335544011594,NA,NA,NA,NA,NA,NA
"Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Species richness","Period","n_species_sample ~ Period * Status + (1 | uwa_site_code)",48,2,2,2,6,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.661, not greater than the threshold of 1.5",0.6610932063924339,1.5,FALSE,TRUE,227.3899092290219,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,227.3899092290219,-108.69495461451095,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Species richness","Temporal","n_species_sample ~ start_date_fct * Status + (1 | uwa_site_code)",48,2,2,2,6,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.661, not greater than the threshold of 1.5",0.6610932063924339,1.5,FALSE,TRUE,227.3899092290219,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,227.3899092290219,-108.69495461451095,NA,NA,NA,NA,NA,NA
"Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Species richness","Period","n_species_sample ~ Period * Status + (1 | start_date_fct) + (1 |     uwa_site_code)",165,8,2,2,6,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 1.049, not greater than the threshold of 1.5",1.0491197484877115,1.5,FALSE,TRUE,907.1557044842989,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,907.1557044842989,-447.57785224214945,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Species richness","Temporal","n_species_sample ~ start_date_fct + (1 | uwa_site_code)",165,8,2,2,6,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 1.078, not greater than the threshold of 1.5",1.078442487882563,1.5,FALSE,TRUE,886.8987389749344,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,886.8987389749344,-434.4493694874672,NA,NA,NA,NA,NA,NA
"Chinamans Hat - Chinamans Hat Sanctuary Zone","Species richness","Period","n_species_sample ~ Period * Status + (1 | uwa_site_code)",46,2,2,2,6,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 1.248, not greater than the threshold of 1.5",1.2482416365073041,1.5,FALSE,TRUE,259.2880708227013,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,259.2880708227013,-124.64403541135064,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Chinamans Hat - Chinamans Hat Sanctuary Zone","Species richness","Temporal","n_species_sample ~ start_date_fct * Status + (1 | uwa_site_code)",46,2,2,2,6,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 1.248, not greater than the threshold of 1.5",1.2482416365073041,1.5,FALSE,TRUE,259.2880708227013,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,259.2880708227013,-124.64403541135064,NA,NA,NA,NA,NA,NA
"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Species richness","Period","n_species_sample ~ Period * Status + (1 | uwa_site_code)",36,2,2,2,4,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.684, not greater than the threshold of 1.5",0.6843370903154891,1.5,FALSE,TRUE,151.54938639248087,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,151.54938639248087,-70.77469319624043,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Species richness","Temporal","n_species_sample ~ start_date_fct * Status + (1 | uwa_site_code)",36,2,2,2,4,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.684, not greater than the threshold of 1.5",0.6843370903154891,1.5,FALSE,TRUE,151.54938639248087,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,151.54938639248087,-70.77469319624043,NA,NA,NA,NA,NA,NA
"Dangerous Reef - Dangerous Reef Sanctuary Zone","Species richness","Period","n_species_sample ~ Period + (1 | start_date_fct)",77,7,2,1,1,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.752, greater than the threshold of 1.5",2.7521881930375627,1.5,TRUE,TRUE,577.7076738324695,NA,NA,TRUE,TRUE,527.502106248304,6.3650974727957985,NA,NA,TRUE,TRUE,TRUE,TRUE,527.502106248304,-259.751053124152,NA,NA,"Period","Period-only fixed effect used",0,FALSE
"Dangerous Reef - Dangerous Reef Sanctuary Zone","Species richness","Temporal","n_species_sample ~ start_date_fct",77,7,2,1,1,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.961, greater than the threshold of 1.5",2.9611920647831864,1.5,TRUE,TRUE,565.2600412136578,NA,NA,TRUE,TRUE,522.746150404184,7.552841623659265,NA,NA,TRUE,TRUE,TRUE,TRUE,522.746150404184,-253.37307520209202,NA,NA,NA,NA,NA,NA
"Glenelg","Species richness","Period","n_species_sample ~ Period + (1 | start_date_fct) + (1 | uwa_site_code)",98,6,2,1,4,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 1.084, not greater than the threshold of 1.5",1.0843501129702913,1.5,FALSE,TRUE,471.1313007704636,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,471.1313007704636,-231.5656503852318,NA,NA,"Period","Period-only fixed effect used",0,FALSE
"Glenelg","Species richness","Temporal","n_species_sample ~ start_date_fct + (1 | uwa_site_code)",98,6,2,1,4,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 1.136, not greater than the threshold of 1.5",1.1361743415747092,1.5,FALSE,TRUE,456.9190382787496,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,456.9190382787496,-221.4595191393748,NA,NA,NA,NA,NA,NA
"Middle/Long Spit - Middle Spit Sanctuary Zone","Species richness","Period","n_species_sample ~ Period * Status + (1 | start_date_fct) + (1 |     uwa_site_code)",80,5,2,2,5,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.438, not greater than the threshold of 1.5",0.4380832819382702,1.5,FALSE,TRUE,358.3003131433716,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,358.3003131433716,-173.1501565716858,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Middle/Long Spit - Middle Spit Sanctuary Zone","Species richness","Temporal","n_species_sample ~ start_date_fct + (1 | uwa_site_code)",80,5,2,2,5,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.365, not greater than the threshold of 1.5",0.365495455217216,1.5,FALSE,TRUE,352.98618806095715,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,352.98618806095715,-170.49309403047857,NA,NA,NA,NA,NA,NA
"O'Sullivan","Species richness","Period","n_species_sample ~ Period + (1 | start_date_fct) + (1 | uwa_site_code)",98,9,2,1,5,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.976, not greater than the threshold of 1.5",0.975620230976414,1.5,FALSE,TRUE,476.5249257508183,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,476.5249257508183,-234.26246287540914,NA,NA,"Period","Period-only fixed effect used",0,FALSE
"O'Sullivan","Species richness","Temporal","n_species_sample ~ start_date_fct + (1 | uwa_site_code)",98,9,2,1,5,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.973, not greater than the threshold of 1.5",0.9725689605731767,1.5,FALSE,TRUE,467.00206087236086,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,467.00206087236086,-223.50103043618043,NA,NA,NA,NA,NA,NA
"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Species richness","Period","n_species_sample ~ Period * Status + (1 | start_date_fct) + (1 |     uwa_site_code)",57,4,2,2,4,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.9, not greater than the threshold of 1.5",0.8995467542350363,1.5,FALSE,TRUE,254.57405964570498,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,254.57405964570498,-121.28702982285249,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Species richness","Temporal","n_species_sample ~ start_date_fct * Status + (1 | uwa_site_code)",57,4,2,2,4,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 1.046, not greater than the threshold of 1.5",1.046485058263828,1.5,FALSE,TRUE,257.99623861842576,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,257.99623861842576,-119.99811930921287,NA,NA,NA,NA,NA,NA
"Orcades Bank - Orcades Bank Sanctuary Zone","Species richness","Period","n_species_sample ~ 1",12,1,1,1,1,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.822, greater than the threshold of 1.5",1.8222873859919504,1.5,TRUE,TRUE,73.10246069512735,NA,NA,TRUE,TRUE,73.41366026032678,21.68480157903816,NA,NA,TRUE,TRUE,TRUE,TRUE,73.41366026032678,-34.70683013016339,NA,NA,"1","Intercept-only fixed effect used",0,FALSE
"Orcades Bank - Orcades Bank Sanctuary Zone","Species richness","Temporal","n_species_sample ~ 1",12,1,1,1,1,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.822, greater than the threshold of 1.5",1.8222873859919504,1.5,TRUE,TRUE,73.10246069512735,NA,NA,TRUE,TRUE,73.41366026032678,21.68480157903816,NA,NA,TRUE,TRUE,TRUE,TRUE,73.41366026032678,-34.70683013016339,NA,NA,NA,NA,NA,NA
"Port Gibbon - Port Gibbon Sanctuary Zone","Species richness","Period","n_species_sample ~ Period * Status + (1 | uwa_site_code)",48,2,2,2,6,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.735, not greater than the threshold of 1.5",0.7352353175229674,1.5,FALSE,TRUE,236.64604809731577,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,236.64604809731577,-113.32302404865789,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Port Gibbon - Port Gibbon Sanctuary Zone","Species richness","Temporal","n_species_sample ~ start_date_fct * Status + (1 | uwa_site_code)",48,2,2,2,6,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.735, not greater than the threshold of 1.5",0.7352353175229674,1.5,FALSE,TRUE,236.64604809731577,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,236.64604809731577,-113.32302404865789,NA,NA,NA,NA,NA,NA
"Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Species richness","Period","n_species_sample ~ Period + (1 | start_date_fct)",37,8,2,1,1,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 1.07, not greater than the threshold of 1.5",1.0699763297807767,1.5,FALSE,TRUE,205.79558813827006,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,205.79558813827006,-99.89779406913503,NA,NA,"Period","Period-only fixed effect used",0,FALSE
"Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Species richness","Temporal","n_species_sample ~ start_date_fct",37,8,2,1,1,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 1.262, not greater than the threshold of 1.5",1.262372664439341,1.5,FALSE,TRUE,197.92658963570628,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,197.92658963570628,-90.96329481785314,NA,NA,NA,NA,NA,NA
"Rapid Head - Rapid Head Sanctuary Zone","Species richness","Period","n_species_sample ~ Period * Status + (1 | start_date_fct) + (1 |     uwa_site_code)",164,7,2,2,6,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 1.009, not greater than the threshold of 1.5",1.009393947145436,1.5,FALSE,TRUE,871.7834248246465,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,871.7834248246465,-429.8917124123233,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Rapid Head - Rapid Head Sanctuary Zone","Species richness","Temporal","n_species_sample ~ start_date_fct * Status + (1 | uwa_site_code)",164,7,2,2,6,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 1.006, not greater than the threshold of 1.5",1.0056479747389386,1.5,FALSE,TRUE,861.4274743357543,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,861.4274743357543,-415.7137371678771,NA,NA,NA,NA,NA,NA
"Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Period","n_species_sample ~ Period * Status + (1 | start_date_fct) + (1 |     uwa_site_code)",163,8,2,2,6,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 1.231, not greater than the threshold of 1.5",1.2306882407659447,1.5,FALSE,TRUE,959.559087891771,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,959.559087891771,-473.7795439458855,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Temporal","n_species_sample ~ start_date_fct * Status + (1 | uwa_site_code)",163,8,2,2,6,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5",1.27042019265371,1.5,FALSE,TRUE,955.4164293743866,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,955.4164293743866,-460.7082146871933,NA,NA,NA,NA,NA,NA
"The Pages - The Pages Sanctuary Zone","Species richness","Period","n_species_sample ~ Period * Status + (1 | start_date_fct) + (1 |     uwa_site_code)",181,8,2,2,6,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.895, not greater than the threshold of 1.5",0.8948776505897216,1.5,FALSE,TRUE,944.6507697623547,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,944.6507697623547,-466.32538488117734,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"The Pages - The Pages Sanctuary Zone","Species richness","Temporal","n_species_sample ~ start_date_fct * Status + (1 | uwa_site_code)",181,8,2,2,6,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5",0.8542281079987235,1.5,FALSE,TRUE,928.0965507553677,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,928.0965507553677,-447.04827537768386,NA,NA,NA,NA,NA,NA
"Victor Harbor - Encounter Bay Sanctuary Zone","Species richness","Period","n_species_sample ~ Period * Status + (1 | start_date_fct) + (1 |     uwa_site_code)",72,5,2,2,4,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.756, not greater than the threshold of 1.5",0.7555386531078249,1.5,FALSE,TRUE,362.4080761984891,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,362.4080761984891,-175.20403809924454,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Victor Harbor - Encounter Bay Sanctuary Zone","Species richness","Temporal","n_species_sample ~ start_date_fct + (1 | uwa_site_code)",72,5,2,2,4,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.777, not greater than the threshold of 1.5",0.7770687245690266,1.5,FALSE,TRUE,363.7858402792482,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,363.7858402792482,-175.8929201396241,NA,NA,NA,NA,NA,NA
"Windara Reef - Windara Shell fish Reef Sanctuary Zone","Species richness","Period","n_species_sample ~ Period + (1 | start_date_fct) + (1 | uwa_site_code)",84,7,2,1,3,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.708, not greater than the threshold of 1.5",0.7082716502231647,1.5,FALSE,TRUE,389.5443347748249,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,389.5443347748249,-190.77216738741245,NA,NA,"Period","Period-only fixed effect used",0,FALSE
"Windara Reef - Windara Shell fish Reef Sanctuary Zone","Species richness","Temporal","n_species_sample ~ start_date_fct + (1 | uwa_site_code)",84,7,2,1,3,"auto_count","poisson","Poisson (log link)","log","Poisson retained: Pearson dispersion ratio = 0.699, not greater than the threshold of 1.5",0.6985490021699167,1.5,FALSE,TRUE,388.86222208715895,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,388.86222208715895,-186.43111104357948,NA,NA,NA,NA,NA,NA
"Aldinga - Aldinga Reef Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | start_date_fct) +     (1 | uwa_site_code)",125,9,2,2,3,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 40.12, greater than the threshold of 1.5",40.12002282674517,1.5,TRUE,TRUE,5232.988205793036,NA,NA,TRUE,TRUE,1309.5767977522476,1.9011893415885566,NA,NA,TRUE,TRUE,TRUE,TRUE,1309.5767977522476,-647.7883988761238,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Aldinga - Aldinga Reef Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct + (1 | uwa_site_code)",125,9,2,2,3,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 42.27, greater than the threshold of 1.5",42.2701984821986,1.5,TRUE,TRUE,5287.992216202693,NA,NA,TRUE,TRUE,1300.7722950508144,2.0253342035455364,NA,NA,TRUE,TRUE,TRUE,TRUE,1300.7722950508144,-639.3861475254072,NA,NA,NA,NA,NA,NA
"Bay of Shoals - Bay of Shoals Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | start_date_fct) +     (1 | uwa_site_code)",96,4,2,2,6,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 30.113, greater than the threshold of 1.5",30.11335130533717,1.5,TRUE,TRUE,3154.0223519686647,NA,NA,TRUE,TRUE,932.228775424385,1.6408371429985926,NA,NA,TRUE,TRUE,TRUE,TRUE,932.228775424385,-459.1143877121925,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Bay of Shoals - Bay of Shoals Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct * Status + (1 | uwa_site_code)",96,4,2,2,6,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 30.384, greater than the threshold of 1.5",30.383860289026803,1.5,TRUE,TRUE,3119.3065576502804,NA,NA,TRUE,TRUE,935.7362299587584,1.6853234758673081,NA,NA,TRUE,TRUE,TRUE,TRUE,935.7362299587584,-457.8681149793792,NA,NA,NA,NA,NA,NA
"Boston Bay","Total abundance","Period","total_abundance_sample ~ Period + (1 | start_date_fct) + (1 |     uwa_site_code)",141,6,2,1,3,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 22.246, greater than the threshold of 1.5",22.246418550345908,1.5,TRUE,TRUE,3636.745872728481,NA,NA,TRUE,TRUE,1361.6517982896798,2.5435358699070516,NA,NA,TRUE,TRUE,TRUE,TRUE,1361.6517982896798,-675.8258991448399,NA,NA,"Period","Period-only fixed effect used",0,FALSE
"Boston Bay","Total abundance","Temporal","total_abundance_sample ~ start_date_fct + (1 | uwa_site_code)",141,6,2,1,3,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 22.764, greater than the threshold of 1.5",22.763927358332417,1.5,TRUE,TRUE,3599.3963712587306,NA,NA,TRUE,TRUE,1339.5098716148646,2.6407182955416078,NA,NA,TRUE,TRUE,TRUE,TRUE,1339.5098716148646,-661.7549358074323,NA,NA,NA,NA,NA,NA
