"start_date_fct","response","SE","df","asymp.LCL","asymp.UCL","Status","start_date_date","Period","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","1","metric_id"
"2019-12-07",7.482010122215393,2.6597992242086157,Inf,3.727541115679194,15.018070554195193,"Not modelled by Status","2019-12-07","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.626, greater than the threshold of 1.5",NA,"reef_associated_richness"
"2020-11-26",4.460160472917234,1.6418061937060222,Inf,2.167799766370047,9.176600049867114,"Not modelled by Status","2020-11-26","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.626, greater than the threshold of 1.5",NA,"reef_associated_richness"
"2021-11-22",4.595475840752021,1.8171146020376048,Inf,2.1171598219816623,9.974871988251065,"Not modelled by Status","2021-11-22","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.626, greater than the threshold of 1.5",NA,"reef_associated_richness"
"2025-02-06",2.9083328103293993,1.0046177668971725,Inf,1.4778004298753167,5.723641409653768,"Not modelled by Status","2025-02-06","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.626, greater than the threshold of 1.5",NA,"reef_associated_richness"
"2026-02-21",2.2726089142091555,0.7540014493793609,Inf,1.186082318629094,4.354462751719017,"Not modelled by Status","2026-02-21","Bloom","Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.626, greater than the threshold of 1.5",NA,"reef_associated_richness"
"2016-05-24",0.8051558345368809,0.2910554108448447,Inf,0.39644184767862845,1.6352358402241618,"Fished","2016-05-24","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.007, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2017-04-05",0.16103135525781986,0.1173071715146616,Inf,0.03862176974265998,0.6714114228568814,"Fished","2017-04-05","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.007, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2018-03-28",0.08051501958124792,0.08174089270117535,Inf,0.011008178888041299,0.5888956242536324,"Fished","2018-03-28","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.007, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2026-03-24",0.08051580236621371,0.08174130187760545,Inf,0.011008389222213883,0.5888958229777634,"Fished","2026-03-24","Bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.007, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2016-05-24",0.3391986826690731,0.1829852014916856,Inf,0.11783173213321371,0.9764411015732097,"No-take","2016-05-24","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.007, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2017-04-05",0.5589194878242099,0.23522639774217524,Inf,0.24497020650363888,1.2752203556845052,"No-take","2017-04-05","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.007, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2018-03-28",0.31938225085718985,0.17028368128291096,Inf,0.11232573201031774,0.9081180272498485,"No-take","2018-03-28","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.007, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2026-03-24",0.39922876769471,0.19323048512049476,Inf,0.15460810645342818,1.0308877885587908,"No-take","2026-03-24","Bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.007, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2021-10-11",0.20833333102515544,0.09316949088001986,Inf,0.08671413263563994,0.5005271401192362,"Not modelled by Status","2021-10-11","Pre-bloom","Boston Bay","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.625, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2024-03-25",0.7391304298823528,0.1792654473208637,Inf,0.45948823896030994,1.188961427204803,"Not modelled by Status","2024-03-25","Pre-bloom","Boston Bay","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.625, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2024-11-14",0.4166666611146628,0.13176155764139957,Inf,0.2241894698757448,0.774394562691387,"Not modelled by Status","2024-11-14","Pre-bloom","Boston Bay","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.625, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2025-11-11",0.2727272708941717,0.11134043335112408,Inf,0.12252565112270433,0.6070578985529674,"Not modelled by Status","2025-11-11","Bloom","Boston Bay","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.625, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2017-01-12",2.7463496333737583,0.4868246139251804,Inf,1.9403039618724958,3.887244708531816,"Fished","2017-01-12","Pre-bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.099, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2026-03-10",1.6644547782574317,0.3763247291506327,Inf,1.0686110883792737,2.59253318535725,"Fished","2026-03-10","Bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.099, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2017-01-12",2.9125492267970583,0.5023059231643812,Inf,2.077173678652911,4.083887200042656,"No-take","2017-01-12","Pre-bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.099, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2026-03-10",2.3300397871091243,0.44750238381870483,Inf,1.5991286944757037,3.3950271971647243,"No-take","2026-03-10","Bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.099, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2015-12-10",5.219922226630457,0.6467543786377983,Inf,4.094484018587032,6.65470616770744,"Not modelled by Status","2015-12-10","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.058, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2016-12-06",4.221053443119641,0.5238392667493794,Inf,3.3096755496685266,5.383395412114226,"Not modelled by Status","2016-12-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.058, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2017-12-05",6.516001580510486,0.7132493662535064,Inf,5.257843277445855,8.075226734000422,"Not modelled by Status","2017-12-05","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.058, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2018-12-11",6.761755245805624,0.7400906589498188,Inf,5.456238612712457,8.37964342278837,"Not modelled by Status","2018-12-11","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.058, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2020-12-04",6.9258129164301545,0.7462416838697874,Inf,5.6073232273779166,8.55432843949339,"Not modelled by Status","2020-12-04","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.058, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2025-02-06",9.811306195941732,2.1339325490260386,Inf,6.406086480460937,15.026604708526866,"Not modelled by Status","2025-02-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.058, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2025-02-20",9.86274029176148,0.9893214383219018,Inf,8.102414130114179,12.005513974063499,"Not modelled by Status","2025-02-20","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.058, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2025-12-17",6.311095924959605,0.6966819062766108,Inf,5.083240284126468,7.83553984225759,"Not modelled by Status","2025-12-17","Bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.058, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2015-11-15",7.527443393619415,1.5042102932337933,Inf,5.088054437216346,11.13635963280777,"Fished","2015-11-15","Pre-bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.513, greater than the threshold of 1.5",NA,"reef_associated_richness"
"2025-12-04",5.771185397199404,1.2283776283659948,Inf,3.802678480373281,8.758716010504832,"Fished","2025-12-04","Bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.513, greater than the threshold of 1.5",NA,"reef_associated_richness"
"2015-11-15",6.5005920882169645,1.3285984667913777,Inf,4.354951946404236,9.703367113448868,"No-take","2015-11-15","Pre-bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.513, greater than the threshold of 1.5",NA,"reef_associated_richness"
"2025-12-04",4.896918009339384,1.0780403555391789,Inf,3.180779905349926,7.538970536710024,"No-take","2025-12-04","Bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.513, greater than the threshold of 1.5",NA,"reef_associated_richness"
"2017-01-12",0.3750000000057216,0.21650633290559848,Inf,0.1209455429731136,1.1627133712199083,"Fished","2017-01-12","Pre-bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.277, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2026-02-16",0.625000000006205,0.2795084738965264,Inf,0.2601424022952339,1.5015814283303135,"Fished","2026-02-16","Bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.277, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2017-01-12",3.31149567020819e-10,6.433791792852032e-6,Inf,2.220446049250313e-16,NA,"No-take","2017-01-12","Pre-bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.277, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2026-02-16",0.5000000000014989,0.20412410830777447,Inf,0.22463038028348595,1.11293939709311,"No-take","2026-02-16","Bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.277, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2016-01-19",7.166646780819126,2.5811871667844217,Inf,3.5378677252405177,14.517452338479792,"Not modelled by Status","2016-01-19","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.559, greater than the threshold of 1.5",NA,"reef_associated_richness"
"2019-02-16",6.0000290507406335,1.6235953679290278,Inf,3.530368081213267,10.197335739949093,"Not modelled by Status","2019-02-16","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.559, greater than the threshold of 1.5",NA,"reef_associated_richness"
"2020-04-10",4.999996299297663,1.3219186339887001,Inf,2.978006765670232,8.394864404333825,"Not modelled by Status","2020-04-10","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.559, greater than the threshold of 1.5",NA,"reef_associated_richness"
"2022-03-16",10.083349299614873,2.5005232086220985,Inf,6.201821663419778,16.394204576656474,"Not modelled by Status","2022-03-16","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.559, greater than the threshold of 1.5",NA,"reef_associated_richness"
"2025-11-10",15.583308567255443,3.7716671095846217,Inf,9.69708570301315,25.042524459368245,"Not modelled by Status","2025-11-10","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.559, greater than the threshold of 1.5",NA,"reef_associated_richness"
"2026-04-08",15.250042508663979,3.694693077188547,Inf,9.485206992007793,24.518578952680308,"Not modelled by Status","2026-04-08","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.559, greater than the threshold of 1.5",NA,"reef_associated_richness"
"2020-10-13",1.1966542112049912,0.8953519568784957,Inf,0.27611424490093706,5.1861913234806085,"Not modelled by Status","2020-10-13","Pre-bloom","Glenelg","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.949, greater than the threshold of 1.5",NA,"reef_associated_richness"
"2021-10-25",0.634374577258029,0.4753138422707724,Inf,0.1460734724359248,2.7549910162355427,"Not modelled by Status","2021-10-25","Pre-bloom","Glenelg","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.949, greater than the threshold of 1.5",NA,"reef_associated_richness"
"2022-12-02",0.4551784351328094,0.34730585878826375,Inf,0.10202487887825283,2.0307537738632524,"Not modelled by Status","2022-12-02","Pre-bloom","Glenelg","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.949, greater than the threshold of 1.5",NA,"reef_associated_richness"
"2023-11-23",0.8747652979591296,0.6421986298259403,Inf,0.20748751488253148,3.68800179108005,"Not modelled by Status","2023-11-23","Pre-bloom","Glenelg","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.949, greater than the threshold of 1.5",NA,"reef_associated_richness"
"2025-10-21",0.12020137876789617,0.11133199532303432,Inf,0.019566633544196937,0.7384188713437795,"Not modelled by Status","2025-10-21","Bloom","Glenelg","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.949, greater than the threshold of 1.5",NA,"reef_associated_richness"
"2026-03-20",0.5524439914681882,0.4181513784294688,Inf,0.12531520197783402,2.435413731873384,"Not modelled by Status","2026-03-20","Bloom","Glenelg","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.949, greater than the threshold of 1.5",NA,"reef_associated_richness"
"2015-01-07",1.3071165385762153,0.2969017273657773,Inf,0.8374719258231298,2.0401324423384977,"Not modelled by Status","2015-01-07","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.509, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2016-01-10",1.2379762347018173,0.29528449612678986,Inf,0.7756790505204149,1.9757980528908887,"Not modelled by Status","2016-01-10","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.509, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2016-03-11",1.2764080452284112,0.5581930711020666,Inf,0.5416838306458718,3.0076908442720756,"Not modelled by Status","2016-03-11","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.509, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2026-01-26",0.4412916939748173,0.1455477193587467,Inf,0.23119622468827122,0.8423076952650735,"Not modelled by Status","2026-01-26","Bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.509, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2015-04-28",3.623750219647269,3.3078479151831526,Inf,0.6055648343507974,21.684822019877473,"Not modelled by Status","2015-04-28","Pre-bloom","O'Sullivan","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.312, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2015-10-09",3.4661940200171872,3.1677767794898353,Inf,0.578008679421807,20.786021753896918,"Not modelled by Status","2015-10-09","Pre-bloom","O'Sullivan","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.312, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2021-10-12",0.7485127754709326,0.5759107835072316,Inf,0.16568340162360132,3.381578175923864,"Not modelled by Status","2021-10-12","Pre-bloom","O'Sullivan","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.312, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2022-12-01",0.7268059732701782,0.5537782798650454,Inf,0.16325217541756623,3.2357726408855596,"Not modelled by Status","2022-12-01","Pre-bloom","O'Sullivan","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.312, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2023-12-01",0.8415637389267941,0.6372403019349184,Inf,0.19078704115761053,3.712146917207924,"Not modelled by Status","2023-12-01","Pre-bloom","O'Sullivan","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.312, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2024-12-19",0.6502989973266863,0.498120397505041,Inf,0.14491188449807635,2.91824778477508,"Not modelled by Status","2024-12-19","Pre-bloom","O'Sullivan","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.312, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2025-02-04",0.7600068632647731,0.5774712741532871,Inf,0.17141718356611407,3.3696180289112054,"Not modelled by Status","2025-02-04","Pre-bloom","O'Sullivan","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.312, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2025-11-13",0.4032163842083801,0.3062622796256756,Inf,0.09099333217301298,1.786762267205985,"Not modelled by Status","2025-11-13","Bloom","O'Sullivan","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.312, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2026-03-06",0.33139912081829925,0.25377640182807015,Inf,0.07387958411371356,1.4865456891324853,"Not modelled by Status","2026-03-06","Bloom","O'Sullivan","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.312, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2014-09-03",0.46602464317424935,0.35647074972435583,Inf,0.10406610415534819,2.0869328184082416,"Fished","2014-09-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.164, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2016-03-11",7.492838149853635e-10,9.15449719421798e-6,Inf,2.220446049250313e-16,NA,"Fished","2016-03-11","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.164, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2016-11-03",0.879696997830771,0.5629796412693148,Inf,0.25095144640413913,3.083731212077635,"Fished","2016-11-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.164, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2025-10-13",0.27375307636222107,0.2398590614413081,Inf,0.049152627514185344,1.5246539322064174,"Fished","2025-10-13","Bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.164, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2014-09-03",0.9559021131861366,0.5368508497267708,Inf,0.31795392386219157,2.8738404574298033,"No-take","2014-09-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.164, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2016-03-11",0.47795062321728865,0.29726923807154304,Inf,0.14124212914452494,1.6173417918392352,"No-take","2016-03-11","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.164, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2016-11-03",0.36057458391572356,0.3217463467611372,Inf,0.06272701868713085,2.07269583804835,"No-take","2016-11-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.164, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2025-10-13",0.13655642009678287,0.1523073603800501,Inf,0.01534368715639217,1.2153308184389333,"No-take","2025-10-13","Bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.164, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2017-02-03",7.499999925586994,1.1439878129719705,Inf,5.5619365762390345,10.113383731146572,"No-take","2017-02-03","Pre-bloom","Orcades Bank - Orcades Bank Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.848, greater than the threshold of 1.5","overall","reef_associated_richness"
"2017-02-03",2.083333333332776,0.41666663236261803,Inf,1.4077270894660792,3.083181257399565,"Fished","2017-02-03","Pre-bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.69, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2025-11-14",0.9999999999993331,0.28867511063788936,Inf,0.5679097179960836,1.7608432613677556,"Fished","2025-11-14","Bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.69, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2017-02-03",2.2500000000000333,0.4330126662837243,Inf,1.5430099202283214,3.280925115018732,"No-take","2017-02-03","Pre-bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.69, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2025-11-14",1.333333333332361,0.3333333057404544,Inf,0.816842580083675,2.1764019422115264,"No-take","2025-11-14","Bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.69, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2015-12-10",6.576922742006541,0.901221976774649,Inf,5.027873841973306,8.603221583090887,"Fished","2015-12-10","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.061, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2016-12-06",5.014931583528017,0.7550761604677285,Inf,3.733389874164486,6.736381582192823,"Fished","2016-12-06","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.061, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2017-12-05",5.173071994421558,0.8260620367227014,Inf,3.78289597034762,7.074123652681236,"Fished","2017-12-05","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.061, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2018-12-11",5.340690913044866,0.8100238330622196,Inf,3.9673042571610004,7.189511461641973,"Fished","2018-12-11","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.061, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2021-01-21",6.330274051602582,0.87860210146636,Inf,4.822598513219236,8.309289993465244,"Fished","2021-01-21","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.061, not greater than the threshold of 1.5",NA,"reef_associated_richness"
"2025-02-27",7.6456960998398404,0.9977355588652373,Inf,5.920226510832747,9.874059505010992,"Fished","2025-02-27","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.061, not greater than the threshold of 1.5",NA,"reef_associated_richness"
