dataset,dataset_label,location,ordination,id,site_name,status,period,sampling_event,sampling_event_start_date,survey_date,axis1,axis2
M1,M1 fish,Southern Fleurieu,cap_period,Flat Irons_5,Flat Irons,Fished,Pre-bloom,5,2017-04-06,2017-04-06,0.004838588288183215,0.8335929931653033
M1,M1 fish,Southern Fleurieu,cap_period,Flat Irons_6,Flat Irons,Fished,Pre-bloom,6,2018-01-28,2018-01-28,-1.214254029687537,-1.7756524828802727
M1,M1 fish,Southern Fleurieu,cap_period,Flat Irons_7,Flat Irons,Fished,Pre-bloom,7,2020-03-18,2020-03-18,0.4674910027650627,-0.5685671247948206
M1,M1 fish,Southern Fleurieu,cap_period,Flat Irons_8,Flat Irons,Fished,Bloom,8,2025-06-20,2025-06-20,3.055769017029406,0.4575357655847119
M1,M1 fish,Southern Fleurieu,cap_period,Flat Irons_9,Flat Irons,Fished,Bloom,9,2026-05-11,2026-05-11,2.2990516567256725,0.1726049784123415
M1,M1 fish,Southern Fleurieu,cap_period,Newland Head_1,Newland Head,Fished,Pre-bloom,1,2005-03-13,2005-03-13,0.050460769856462515,1.323951253735531
M1,M1 fish,Southern Fleurieu,cap_period,Newland Head_3,Newland Head,Fished,Pre-bloom,3,2007-11-09,2007-11-09,-2.36415285940268,-1.2614170602838854
M1,M1 fish,Southern Fleurieu,cap_period,Newland Head_5,Newland Head,Fished,Pre-bloom,5,2017-04-06,2017-04-06,0.20011677829137994,1.10969221056373
M1,M1 fish,Southern Fleurieu,cap_period,Newland Head_6,Newland Head,Fished,Pre-bloom,6,2018-01-28,2018-01-28,-0.13707272009086496,0.8960421372984901
M1,M1 fish,Southern Fleurieu,cap_period,Newland Head_8,Newland Head,Fished,Bloom,8,2025-06-20,2025-06-20,3.0822099087670676,1.7577336822440746
M1,M1 fish,Southern Fleurieu,cap_period,Newland Head_9,Newland Head,Fished,Bloom,9,2026-05-11,2026-05-11,2.683437411806562,0.04044809648406764
M1,M1 fish,Southern Fleurieu,cap_period,Porpoise Head_2,Porpoise Head,Fished,Pre-bloom,2,2007-02-23,2007-02-23,-0.7557238737311214,2.424166532399154
M1,M1 fish,Southern Fleurieu,cap_period,Porpoise Head_5,Porpoise Head,Fished,Pre-bloom,5,2017-04-06,2017-04-06,-0.9997753047517159,0.9460539037884731
M1,M1 fish,Southern Fleurieu,cap_period,Porpoise Head_6,Porpoise Head,Fished,Pre-bloom,6,2018-01-28,2018-01-28,-0.8539219735230721,1.932292324526924
M1,M1 fish,Southern Fleurieu,cap_period,Porpoise Head_9,Porpoise Head,Fished,Bloom,9,2026-05-11,2026-05-11,2.5559331940717627,0.78514607112532
M1,M1 fish,Southern Metro,pco,Aldinga Pinacles_7,Aldinga Pinacles,No-take,Pre-bloom,7,2017-03-06,2017-03-06,-2.723905841583201,0.4257436331542792
M1,M1 fish,Southern Metro,pco,Aldinga Pinacles_8,Aldinga Pinacles,No-take,Pre-bloom,8,2018-01-20,2018-01-20,-2.981205282951819,0.845855434518042
M1,M1 fish,Southern Metro,pco,Aldinga Pinacles_12,Aldinga Pinacles,No-take,Pre-bloom,12,2021-02-03,2021-02-03,-2.240825234917202,0.2222614577379859
M1,M1 fish,Southern Metro,pco,Aldinga Pinacles_13,Aldinga Pinacles,No-take,Pre-bloom,13,2022-02-13,2022-02-13,-2.358117098000709,-0.1639288158385546
M1,M1 fish,Southern Metro,pco,Aldinga Pinacles_18,Aldinga Pinacles,No-take,Bloom,18,2026-01-29,2026-01-29,-1.0100590966773324,-1.4391542184538775
M1,M1 fish,Southern Metro,pco,Aldinga Reef_1,Aldinga Reef,No-take,Pre-bloom,1,2008-02-08,2008-02-08,-2.5180365880175297,0.5665101876543995
M1,M1 fish,Southern Metro,pco,Aldinga Reef_2,Aldinga Reef,No-take,Pre-bloom,2,2011-02-02,2011-02-02,-3.4835627484552667,0.5597119328829394
M1,M1 fish,Southern Metro,pco,Aldinga Reef_3,Aldinga Reef,No-take,Pre-bloom,3,2012-02-02,2012-02-02,-2.035377033786693,0.614769848344003
M1,M1 fish,Southern Metro,pco,Aldinga Reef_13,Aldinga Reef,No-take,Pre-bloom,13,2022-02-13,2022-02-13,-0.20831636048962848,0.7776581343090718
M1,M1 fish,Southern Metro,pco,Aldinga Reef_18,Aldinga Reef,No-take,Bloom,18,2026-01-29,2026-01-29,-1.1820917200468846,-1.4789380043222191
M1,M1 fish,Southern Metro,pco,Aldinga SZ1_5,Aldinga SZ1,No-take,Pre-bloom,5,2016-02-17,2016-02-17,-1.7960529988449128,-0.4279150861744532
M1,M1 fish,Southern Metro,pco,Aldinga SZ1_18,Aldinga SZ1,No-take,Bloom,18,2026-01-29,2026-01-29,-0.773316878905134,-1.9797059222126365
M1,M1 fish,Southern Metro,pco,Aldinga SZ3_5,Aldinga SZ3,No-take,Pre-bloom,5,2016-02-17,2016-02-17,0.5010935086383956,2.4231684992765525
M1,M1 fish,Southern Metro,pco,Aldinga SZ3_18,Aldinga SZ3,No-take,Bloom,18,2026-01-29,2026-01-29,1.7111086074220772,0.051683674101332025
M1,M1 fish,Southern Metro,pco,Gull Rock_5,Gull Rock,Fished,Pre-bloom,5,2016-02-17,2016-02-17,0.8523559852136899,1.030893308041292
M1,M1 fish,Southern Metro,pco,Gull Rock_18,Gull Rock,Fished,Bloom,18,2026-01-29,2026-01-29,2.763560762970954,-1.4827556601198821
M1,M1 fish,Southern Metro,pco,Horseshoe inner_4,Horseshoe inner,Fished,Pre-bloom,4,2015-08-26,2015-08-26,3.3332530105102367,-1.1792674922570914
M1,M1 fish,Southern Metro,pco,Horseshoe inner_5,Horseshoe inner,Fished,Pre-bloom,5,2016-02-17,2016-02-17,-0.18940639674445334,-1.1865862324431569
M1,M1 fish,Southern Metro,pco,Horseshoe inner_6,Horseshoe inner,Fished,Pre-bloom,6,2016-11-16,2016-11-16,1.4467043298467863,-1.8138761390303508
M1,M1 fish,Southern Metro,pco,Horseshoe inner_7,Horseshoe inner,Fished,Pre-bloom,7,2017-03-06,2017-03-06,-0.8326790574928634,0.4989429252697988
M1,M1 fish,Southern Metro,pco,Horseshoe inner_8,Horseshoe inner,Fished,Pre-bloom,8,2018-01-20,2018-01-20,1.4118476317118431,-1.9970155804043201
M1,M1 fish,Southern Metro,pco,Horseshoe inner_9,Horseshoe inner,Fished,Pre-bloom,9,2019-03-18,2019-03-18,-1.135352760271643,-2.7434206110312047
M1,M1 fish,Southern Metro,pco,Horseshoe inner_10,Horseshoe inner,Fished,Pre-bloom,10,2019-09-10,2019-09-10,1.8435103501786396,-1.6552148472954225
M1,M1 fish,Southern Metro,pco,Horseshoe inner_11,Horseshoe inner,Fished,Pre-bloom,11,2020-02-07,2020-02-07,0.25969527899949146,-2.5722047892821904
M1,M1 fish,Southern Metro,pco,Horseshoe inner_12,Horseshoe inner,Fished,Pre-bloom,12,2021-02-03,2021-02-03,0.8600538827229492,-1.7465750011048489
M1,M1 fish,Southern Metro,pco,Horseshoe inner_13,Horseshoe inner,Fished,Pre-bloom,13,2022-02-13,2022-02-13,-1.463791043198636,-0.17708332510539948
M1,M1 fish,Southern Metro,pco,Horseshoe inner_14,Horseshoe inner,Fished,Pre-bloom,14,2022-08-31,2022-08-31,-0.19283544503013975,-0.8662148568949563
M1,M1 fish,Southern Metro,pco,Horseshoe inner_16,Horseshoe inner,Fished,Pre-bloom,16,2025-03-06,2025-03-06,-0.7805407441899531,0.9801581023347943
M1,M1 fish,Southern Metro,pco,Horseshoe inner_17,Horseshoe inner,Fished,Bloom,17,2025-11-13,2025-11-13,3.866163993698431,-1.7733933961856772
M1,M1 fish,Southern Metro,pco,Horseshoe outer_4,Horseshoe outer,Fished,Pre-bloom,4,2015-08-26,2015-08-26,2.80290276147602,1.4696640850846177
M1,M1 fish,Southern Metro,pco,Horseshoe outer_5,Horseshoe outer,Fished,Pre-bloom,5,2016-02-17,2016-02-17,-0.30756372152312933,2.6598768829054755
M1,M1 fish,Southern Metro,pco,Horseshoe outer_6,Horseshoe outer,Fished,Pre-bloom,6,2016-11-16,2016-11-16,1.7513727881133967,2.319942738566279
M1,M1 fish,Southern Metro,pco,Horseshoe outer_9,Horseshoe outer,Fished,Pre-bloom,9,2019-03-18,2019-03-18,0.19375259636295514,1.597042678962276
M1,M1 fish,Southern Metro,pco,Horseshoe outer_10,Horseshoe outer,Fished,Pre-bloom,10,2019-09-10,2019-09-10,1.3184447978938183,1.8128379854066583
M1,M1 fish,Southern Metro,pco,Horseshoe outer_13,Horseshoe outer,Fished,Pre-bloom,13,2022-02-13,2022-02-13,-0.06312810508297603,3.4347853068385783
M1,M1 fish,Southern Metro,pco,Horseshoe outer_14,Horseshoe outer,Fished,Pre-bloom,14,2022-08-31,2022-08-31,2.000819768444015,2.1109187711873436
M1,M1 fish,Southern Metro,pco,Horseshoe outer_15,Horseshoe outer,Fished,Pre-bloom,15,2023-05-15,2023-05-15,-0.2558145379948247,1.6391571905343247
M1,M1 fish,Southern Metro,pco,Horseshoe outer_16,Horseshoe outer,Fished,Pre-bloom,16,2025-03-06,2025-03-06,3.017229268393063,1.596968912999887
M1,M1 fish,Southern Metro,pco,Horseshoe outer_17,Horseshoe outer,Fished,Bloom,17,2025-11-13,2025-11-13,4.1295284484765205,-0.2580673072192383
M1,M1 fish,Southern Metro,pco,Moana inside_5,Moana inside,Fished,Pre-bloom,5,2016-02-17,2016-02-17,-0.07303348332173554,1.6857047651502515
M1,M1 fish,Southern Metro,pco,Moana inside_6,Moana inside,Fished,Pre-bloom,6,2016-11-16,2016-11-16,-0.14522694050874055,0.7397567168786989
M1,M1 fish,Southern Metro,pco,Moana inside_9,Moana inside,Fished,Pre-bloom,9,2019-03-18,2019-03-18,3.3682771390599617,0.6559642285681411
M1,M1 fish,Southern Metro,pco,Moana inside_10,Moana inside,Fished,Pre-bloom,10,2019-09-10,2019-09-10,2.971518279918168,0.12653799423132045
M1,M1 fish,Southern Metro,pco,Moana inside_13,Moana inside,Fished,Pre-bloom,13,2022-02-13,2022-02-13,1.0819470161187468,2.2820186989086224
M1,M1 fish,Southern Metro,pco,Moana inside_14,Moana inside,Fished,Pre-bloom,14,2022-08-31,2022-08-31,2.7166172578760963,2.195529333683459
M1,M1 fish,Southern Metro,pco,Moana inside_16,Moana inside,Fished,Pre-bloom,16,2025-03-06,2025-03-06,3.132403060605287,0.5842990268799162
M1,M1 fish,Southern Metro,pco,Moana inside_17,Moana inside,Fished,Bloom,17,2025-11-13,2025-11-13,4.255610573983848,-0.30850128132026466
M1,M1 fish,Southern Metro,pco,Moana outside_5,Moana outside,Fished,Pre-bloom,5,2016-02-17,2016-02-17,-1.51371059819362,1.4515749471719794
M1,M1 fish,Southern Metro,pco,Moana outside_6,Moana outside,Fished,Pre-bloom,6,2016-11-16,2016-11-16,1.8403993409162,1.540440015037017
M1,M1 fish,Southern Metro,pco,Moana outside_7,Moana outside,Fished,Pre-bloom,7,2017-03-06,2017-03-06,-1.9207287912678772,1.8635177597530892
M1,M1 fish,Southern Metro,pco,Moana outside_8,Moana outside,Fished,Pre-bloom,8,2018-01-20,2018-01-20,-1.4462484878992117,0.7690788670899144
M1,M1 fish,Southern Metro,pco,Moana outside_9,Moana outside,Fished,Pre-bloom,9,2019-03-18,2019-03-18,-0.9345617769397245,1.1150569264041958
M1,M1 fish,Southern Metro,pco,Moana outside_10,Moana outside,Fished,Pre-bloom,10,2019-09-10,2019-09-10,0.07347278131880207,-1.037550603407964
M1,M1 fish,Southern Metro,pco,Moana outside_11,Moana outside,Fished,Pre-bloom,11,2020-02-07,2020-02-07,-0.4398606964923374,1.3938639808600664
M1,M1 fish,Southern Metro,pco,Moana outside_12,Moana outside,Fished,Pre-bloom,12,2021-02-03,2021-02-03,-1.6496730221455886,0.8513470581036106
M1,M1 fish,Southern Metro,pco,Moana outside_13,Moana outside,Fished,Pre-bloom,13,2022-02-13,2022-02-13,0.4103737452883408,1.5929843182190548
M1,M1 fish,Southern Metro,pco,Moana outside_14,Moana outside,Fished,Pre-bloom,14,2022-08-31,2022-08-31,2.07074368068429,1.3513008174207108
M1,M1 fish,Southern Metro,pco,Moana outside_16,Moana outside,Fished,Pre-bloom,16,2025-03-06,2025-03-06,-1.7281983123408609,-0.45215799654509087
M1,M1 fish,Southern Metro,pco,Moana outside_17,Moana outside,Fished,Bloom,17,2025-11-13,2025-11-13,1.6855387918083746,-1.3878166307183113
M1,M1 fish,Southern Metro,pco,Noarlunga North Outside_5,Noarlunga North Outside,No-take,Pre-bloom,5,2016-02-17,2016-02-17,-3.601724275709355,-0.5902995905435716
M1,M1 fish,Southern Metro,pco,Noarlunga North Outside_6,Noarlunga North Outside,No-take,Pre-bloom,6,2016-11-16,2016-11-16,-2.2215346189175174,-0.588116463316829
M1,M1 fish,Southern Metro,pco,Noarlunga North Outside_7,Noarlunga North Outside,No-take,Pre-bloom,7,2017-03-06,2017-03-06,-2.7964350559503615,-0.3574940066645766
M1,M1 fish,Southern Metro,pco,Noarlunga North Outside_8,Noarlunga North Outside,No-take,Pre-bloom,8,2018-01-20,2018-01-20,-3.2371340560441597,0.2127491591273935
M1,M1 fish,Southern Metro,pco,Noarlunga North Outside_9,Noarlunga North Outside,No-take,Pre-bloom,9,2019-03-18,2019-03-18,-3.5952017627476467,-0.9241696448291903
M1,M1 fish,Southern Metro,pco,Noarlunga North Outside_10,Noarlunga North Outside,No-take,Pre-bloom,10,2019-09-10,2019-09-10,-1.8139717724892288,-2.094553035636466
M1,M1 fish,Southern Metro,pco,Noarlunga North Outside_11,Noarlunga North Outside,No-take,Pre-bloom,11,2020-02-07,2020-02-07,-1.8694193011654685,-0.9601056209762434
M1,M1 fish,Southern Metro,pco,Noarlunga North Outside_13,Noarlunga North Outside,No-take,Pre-bloom,13,2022-02-13,2022-02-13,-3.2820452413091115,0.9645046237145068
M1,M1 fish,Southern Metro,pco,Noarlunga North Outside_14,Noarlunga North Outside,No-take,Pre-bloom,14,2022-08-31,2022-08-31,-1.2282471430254016,-0.1465523219801328
M1,M1 fish,Southern Metro,pco,Noarlunga North Outside_16,Noarlunga North Outside,No-take,Pre-bloom,16,2025-03-06,2025-03-06,-4.199550165057017,-0.6456420865791056
M1,M1 fish,Southern Metro,pco,Noarlunga North Outside_17,Noarlunga North Outside,No-take,Bloom,17,2025-11-13,2025-11-13,1.5726567927049955,-3.9233540491569086
M1,M1 fish,Southern Metro,pco,Noarlunga South Outside_7,Noarlunga South Outside,No-take,Pre-bloom,7,2017-03-06,2017-03-06,-0.8982272945650863,-1.2792850187984919
M1,M1 fish,Southern Metro,pco,Noarlunga South Outside_8,Noarlunga South Outside,No-take,Pre-bloom,8,2018-01-20,2018-01-20,-2.190416605356056,-1.874681225275234
M1,M1 fish,Southern Metro,pco,Noarlunga South Outside_11,Noarlunga South Outside,No-take,Pre-bloom,11,2020-02-07,2020-02-07,-2.5364540287623414,-1.8167271199351434
M1,M1 fish,Southern Metro,pco,Noarlunga South Outside_18,Noarlunga South Outside,No-take,Bloom,18,2026-01-29,2026-01-29,0.7294587526055617,-4.739950226626675
M1,M1 fish,Southern Metro,pco,Pt Noarlunga inside_5,Pt Noarlunga inside,No-take,Pre-bloom,5,2016-02-17,2016-02-17,-2.7574640222673006,1.331284692202699
M1,M1 fish,Southern Metro,pco,Pt Noarlunga inside_6,Pt Noarlunga inside,No-take,Pre-bloom,6,2016-11-16,2016-11-16,-1.336611090466417,0.202645139668556
M1,M1 fish,Southern Metro,pco,Pt Noarlunga inside_9,Pt Noarlunga inside,No-take,Pre-bloom,9,2019-03-18,2019-03-18,-3.8285974092025303,0.38446621233403916
M1,M1 fish,Southern Metro,pco,Pt Noarlunga inside_10,Pt Noarlunga inside,No-take,Pre-bloom,10,2019-09-10,2019-09-10,2.5524997713864637,-1.65980775481028
M1,M1 fish,Southern Metro,pco,Pt Noarlunga inside_13,Pt Noarlunga inside,No-take,Pre-bloom,13,2022-02-13,2022-02-13,-3.2650447545693946,0.0076457300022606265
M1,M1 fish,Southern Metro,pco,Pt Noarlunga inside_14,Pt Noarlunga inside,No-take,Pre-bloom,14,2022-08-31,2022-08-31,-0.4065232647212616,-1.4097845541979863
M1,M1 fish,Southern Metro,pco,Pt Noarlunga inside_16,Pt Noarlunga inside,No-take,Pre-bloom,16,2025-03-06,2025-03-06,-3.284424957618964,0.30337243200533104
M1,M1 fish,Southern Metro,pco,Pt Noarlunga inside_17,Pt Noarlunga inside,No-take,Bloom,17,2025-11-13,2025-11-13,1.6096332316715818,-2.8136467185617446
M1,M1 fish,Southern Metro,pco,Southport_4,Southport,Fished,Pre-bloom,4,2015-08-26,2015-08-26,4.248460646988114,0.5203973651794103
M1,M1 fish,Southern Metro,pco,Southport_5,Southport,Fished,Pre-bloom,5,2016-02-17,2016-02-17,2.7469798541857373,0.5713816507137734
M1,M1 fish,Southern Metro,pco,Southport_7,Southport,Fished,Pre-bloom,7,2017-03-06,2017-03-06,1.7008059975681253,0.8534837699047503
M1,M1 fish,Southern Metro,pco,Southport_8,Southport,Fished,Pre-bloom,8,2018-01-20,2018-01-20,2.180249309661508,1.6765104391850685
M1,M1 fish,Southern Metro,pco,Southport_18,Southport,Fished,Bloom,18,2026-01-29,2026-01-29,3.9109766723791397,-1.5009735504972685
M1,M1 fish,Southern Metro,pco,Willunga_4,Willunga,Fished,Pre-bloom,4,2015-08-26,2015-08-26,3.3216322026894423,1.1371071459169906
M1,M1 fish,Southern Metro,pco,Willunga_5,Willunga,Fished,Pre-bloom,5,2016-02-17,2016-02-17,1.3326898250875958,1.4265085012875742
M1,M1 fish,Southern Metro,pco,Willunga_18,Willunga,Fished,Bloom,18,2026-01-29,2026-01-29,3.155905127679575,-1.977097219959328
M1,M1 fish,Southern Metro,cap_period,Aldinga Pinacles_7,Aldinga Pinacles,No-take,Pre-bloom,7,2017-03-06,2017-03-06,-0.7395756483211736,-0.703140179558958
M1,M1 fish,Southern Metro,cap_period,Aldinga Pinacles_8,Aldinga Pinacles,No-take,Pre-bloom,8,2018-01-20,2018-01-20,-1.0513408853969581,-0.81074069883855715
M1,M1 fish,Southern Metro,cap_period,Aldinga Pinacles_12,Aldinga Pinacles,No-take,Pre-bloom,12,2021-02-03,2021-02-03,-0.5722092360075861,-0.567749512820558
M1,M1 fish,Southern Metro,cap_period,Aldinga Pinacles_13,Aldinga Pinacles,No-take,Pre-bloom,13,2022-02-13,2022-02-13,-0.5969270326019934,-0.6291819443468594
M1,M1 fish,Southern Metro,cap_period,Aldinga Pinacles_18,Aldinga Pinacles,No-take,Bloom,18,2026-01-29,2026-01-29,0.890788515335817,-0.9128002684731916
M1,M1 fish,Southern Metro,cap_period,Aldinga Reef_1,Aldinga Reef,No-take,Pre-bloom,1,2008-02-08,2008-02-08,-0.8915207824551485,-0.7071693888384458
M1,M1 fish,Southern Metro,cap_period,Aldinga Reef_2,Aldinga Reef,No-take,Pre-bloom,2,2011-02-02,2011-02-02,-1.1537678812843228,-1.0622496980517229
M1,M1 fish,Southern Metro,cap_period,Aldinga Reef_3,Aldinga Reef,No-take,Pre-bloom,3,2012-02-02,2012-02-02,-0.6973311305755123,-0.5043766430512822
M1,M1 fish,Southern Metro,cap_period,Aldinga Reef_13,Aldinga Reef,No-take,Pre-bloom,13,2022-02-13,2022-02-13,-0.2795018552722255,0.06216811612150989
M1,M1 fish,Southern Metro,cap_period,Aldinga Reef_18,Aldinga Reef,No-take,Bloom,18,2026-01-29,2026-01-29,0.8658246884160671,-0.9849017929862323
M1,M1 fish,Southern Metro,cap_period,Aldinga SZ1_5,Aldinga SZ1,No-take,Pre-bloom,5,2016-02-17,2016-02-17,-0.305673611767537,-0.46229512750791013
M1,M1 fish,Southern Metro,cap_period,Aldinga SZ1_18,Aldinga SZ1,No-take,Bloom,18,2026-01-29,2026-01-29,0.9455683360385378,-0.8799234116159041
M1,M1 fish,Southern Metro,cap_period,Aldinga SZ3_5,Aldinga SZ3,No-take,Pre-bloom,5,2016-02-17,2016-02-17,-0.3098391161323172,0.33475293248510796
M1,M1 fish,Southern Metro,cap_period,Aldinga SZ3_18,Aldinga SZ3,No-take,Bloom,18,2026-01-29,2026-01-29,1.3337170155829854,0.015951460478681342
M1,M1 fish,Southern Metro,cap_period,Gull Rock_5,Gull Rock,Fished,Pre-bloom,5,2016-02-17,2016-02-17,-0.06150028808470883,0.37977468027992595
M1,M1 fish,Southern Metro,cap_period,Gull Rock_18,Gull Rock,Fished,Bloom,18,2026-01-29,2026-01-29,1.8868030096006354,0.2364569099477682
M1,M1 fish,Southern Metro,cap_period,Horseshoe inner_4,Horseshoe inner,Fished,Pre-bloom,4,2015-08-26,2015-08-26,0.9004697066962531,1.0871161190396523
M1,M1 fish,Southern Metro,cap_period,Horseshoe inner_5,Horseshoe inner,Fished,Pre-bloom,5,2016-02-17,2016-02-17,0.02249377407990315,-0.015872469963762327
M1,M1 fish,Southern Metro,cap_period,Horseshoe inner_6,Horseshoe inner,Fished,Pre-bloom,6,2016-11-16,2016-11-16,0.6420402660987107,0.43277092298781383
M1,M1 fish,Southern Metro,cap_period,Horseshoe inner_7,Horseshoe inner,Fished,Pre-bloom,7,2017-03-06,2017-03-06,-0.4714149676417815,-0.15260567923098997
M1,M1 fish,Southern Metro,cap_period,Horseshoe inner_8,Horseshoe inner,Fished,Pre-bloom,8,2018-01-20,2018-01-20,0.621711593935177,0.3988683226606386
M1,M1 fish,Southern Metro,cap_period,Horseshoe inner_9,Horseshoe inner,Fished,Pre-bloom,9,2019-03-18,2019-03-18,-0.046321972162090545,-0.4141664745727269
M1,M1 fish,Southern Metro,cap_period,Horseshoe inner_10,Horseshoe inner,Fished,Pre-bloom,10,2019-09-10,2019-09-10,0.5343104481534756,0.5687492307862377
M1,M1 fish,Southern Metro,cap_period,Horseshoe inner_11,Horseshoe inner,Fished,Pre-bloom,11,2020-02-07,2020-02-07,0.4071186049691723,0.03462011446701937
M1,M1 fish,Southern Metro,cap_period,Horseshoe inner_12,Horseshoe inner,Fished,Pre-bloom,12,2021-02-03,2021-02-03,0.42744687120759023,0.25849776314443396
M1,M1 fish,Southern Metro,cap_period,Horseshoe inner_13,Horseshoe inner,Fished,Pre-bloom,13,2022-02-13,2022-02-13,-0.6178945548140627,-0.3671587322270744
M1,M1 fish,Southern Metro,cap_period,Horseshoe inner_14,Horseshoe inner,Fished,Pre-bloom,14,2022-08-31,2022-08-31,-0.03891585461602013,-0.03430537067204518
M1,M1 fish,Southern Metro,cap_period,Horseshoe inner_16,Horseshoe inner,Fished,Pre-bloom,16,2025-03-06,2025-03-06,-0.45183021663771233,-0.15029585196696715
M1,M1 fish,Southern Metro,cap_period,Horseshoe inner_17,Horseshoe inner,Fished,Bloom,17,2025-11-13,2025-11-13,2.453567752871745,0.6800233397669547
M1,M1 fish,Southern Metro,cap_period,Horseshoe outer_4,Horseshoe outer,Fished,Pre-bloom,4,2015-08-26,2015-08-26,0.27151464339659104,1.033897658153672
M1,M1 fish,Southern Metro,cap_period,Horseshoe outer_5,Horseshoe outer,Fished,Pre-bloom,5,2016-02-17,2016-02-17,-0.6672629509143357,0.11925687673207663
M1,M1 fish,Southern Metro,cap_period,Horseshoe outer_6,Horseshoe outer,Fished,Pre-bloom,6,2016-11-16,2016-11-16,-0.069903612955177,0.7837418082576724
M1,M1 fish,Southern Metro,cap_period,Horseshoe outer_9,Horseshoe outer,Fished,Pre-bloom,9,2019-03-18,2019-03-18,-0.5035484048945239,0.23901669193492897
M1,M1 fish,Southern Metro,cap_period,Horseshoe outer_10,Horseshoe outer,Fished,Pre-bloom,10,2019-09-10,2019-09-10,-0.28219604230179274,0.616669738166598
M1,M1 fish,Southern Metro,cap_period,Horseshoe outer_13,Horseshoe outer,Fished,Pre-bloom,13,2022-02-13,2022-02-13,-1.0935988954992208,0.24363613505652681
M1,M1 fish,Southern Metro,cap_period,Horseshoe outer_14,Horseshoe outer,Fished,Pre-bloom,14,2022-08-31,2022-08-31,-0.2610707900172437,0.8920843196113515
M1,M1 fish,Southern Metro,cap_period,Horseshoe outer_15,Horseshoe outer,Fished,Pre-bloom,15,2023-05-15,2023-05-15,-0.4175984906990073,0.08589837206876491
M1,M1 fish,Southern Metro,cap_period,Horseshoe outer_16,Horseshoe outer,Fished,Pre-bloom,16,2025-03-06,2025-03-06,0.44342706894730094,1.1832547828374207
M1,M1 fish,Southern Metro,cap_period,Horseshoe outer_17,Horseshoe outer,Fished,Bloom,17,2025-11-13,2025-11-13,1.9448011699968948,0.9275593858511268
M1,M1 fish,Southern Metro,cap_period,Moana inside_5,Moana inside,Fished,Pre-bloom,5,2016-02-17,2016-02-17,-0.32726009959317875,0.16091251381632662
M1,M1 fish,Southern Metro,cap_period,Moana inside_6,Moana inside,Fished,Pre-bloom,6,2016-11-16,2016-11-16,-0.1740925259422087,0.07263829722728087
M1,M1 fish,Southern Metro,cap_period,Moana inside_9,Moana inside,Fished,Pre-bloom,9,2019-03-18,2019-03-18,0.71699649010872,1.2202638402945447
M1,M1 fish,Southern Metro,cap_period,Moana inside_10,Moana inside,Fished,Pre-bloom,10,2019-09-10,2019-09-10,0.5013524228777717,1.1321201793643905
M1,M1 fish,Southern Metro,cap_period,Moana inside_13,Moana inside,Fished,Pre-bloom,13,2022-02-13,2022-02-13,-0.3178683878021118,0.5461355440809523
M1,M1 fish,Southern Metro,cap_period,Moana inside_14,Moana inside,Fished,Pre-bloom,14,2022-08-31,2022-08-31,-0.09290855543891717,1.2153520411522498
M1,M1 fish,Southern Metro,cap_period,Moana inside_16,Moana inside,Fished,Pre-bloom,16,2025-03-06,2025-03-06,0.7537152871904255,1.1004121627136865
M1,M1 fish,Southern Metro,cap_period,Moana inside_17,Moana inside,Fished,Bloom,17,2025-11-13,2025-11-13,1.9182275895454246,0.8996921405997442
M1,M1 fish,Southern Metro,cap_period,Moana outside_5,Moana outside,Fished,Pre-bloom,5,2016-02-17,2016-02-17,-0.7757908116270507,-0.3181199847917815
M1,M1 fish,Southern Metro,cap_period,Moana outside_6,Moana outside,Fished,Pre-bloom,6,2016-11-16,2016-11-16,0.05563086682106614,0.7428062354970381
M1,M1 fish,Southern Metro,cap_period,Moana outside_7,Moana outside,Fished,Pre-bloom,7,2017-03-06,2017-03-06,-1.0292787539538752,-0.40769729140551764
M1,M1 fish,Southern Metro,cap_period,Moana outside_8,Moana outside,Fished,Pre-bloom,8,2018-01-20,2018-01-20,-0.5813836292910426,-0.295623917724415
M1,M1 fish,Southern Metro,cap_period,Moana outside_9,Moana outside,Fished,Pre-bloom,9,2019-03-18,2019-03-18,-0.42911476130379417,-0.1756544684497049
M1,M1 fish,Southern Metro,cap_period,Moana outside_10,Moana outside,Fished,Pre-bloom,10,2019-09-10,2019-09-10,0.008554038617587583,0.05820013019648657
M1,M1 fish,Southern Metro,cap_period,Moana outside_11,Moana outside,Fished,Pre-bloom,11,2020-02-07,2020-02-07,-0.4377530540703302,0.046976807624760926
M1,M1 fish,Southern Metro,cap_period,Moana outside_12,Moana outside,Fished,Pre-bloom,12,2021-02-03,2021-02-03,-0.7489334405086537,-0.35765803285761166
M1,M1 fish,Southern Metro,cap_period,Moana outside_13,Moana outside,Fished,Pre-bloom,13,2022-02-13,2022-02-13,-0.5346220601768892,0.29980599356320525
M1,M1 fish,Southern Metro,cap_period,Moana outside_14,Moana outside,Fished,Pre-bloom,14,2022-08-31,2022-08-31,0.021673342888806377,0.8665153578362759
M1,M1 fish,Southern Metro,cap_period,Moana outside_16,Moana outside,Fished,Pre-bloom,16,2025-03-06,2025-03-06,-0.33869069512808947,-0.5282432299605692
M1,M1 fish,Southern Metro,cap_period,Moana outside_17,Moana outside,Fished,Bloom,17,2025-11-13,2025-11-13,1.3942796858091848,-0.07722160846163607
