dataset,dataset_label,location,id,site_name,status,period,sampling_event,survey_date,period_CAP1,status_CAP1,period_cap_percent,status_cap_percent
M1,M1 fish,Southern Metro,Moana outside_9,Moana outside,Fished,Pre-bloom,9,2019-03-18,-0.42911476130379417,-0.1791026467359873,2.8,4
M1,M1 fish,Southern Metro,Moana outside_10,Moana outside,Fished,Pre-bloom,10,2019-09-10,0.008554038617587583,0.04077657324668251,2.8,4
M1,M1 fish,Southern Metro,Moana outside_11,Moana outside,Fished,Pre-bloom,11,2020-02-07,-0.4377530540703302,0.140619738004123,2.8,4
M1,M1 fish,Southern Metro,Moana outside_12,Moana outside,Fished,Pre-bloom,12,2021-02-03,-0.7489334405086537,-0.3636207242236046,2.8,4
M1,M1 fish,Southern Metro,Moana outside_13,Moana outside,Fished,Pre-bloom,13,2022-02-13,-0.5346220601768892,0.5402292931699543,2.8,4
M1,M1 fish,Southern Metro,Moana outside_14,Moana outside,Fished,Pre-bloom,14,2022-08-31,0.021673342888806377,1.0299333799408863,2.8,4
M1,M1 fish,Southern Metro,Moana outside_16,Moana outside,Fished,Pre-bloom,16,2025-03-06,-0.33869069512808947,-0.4293169516910074,2.8,4
M1,M1 fish,Southern Metro,Moana outside_17,Moana outside,Fished,Bloom,17,2025-11-13,1.3942796858091848,0.5326667000500735,2.8,4
M1,M1 fish,Southern Metro,Noarlunga North Outside_5,Noarlunga North Outside,No-take,Pre-bloom,5,2016-02-17,-1.1417484979690837,-1.4468932760439384,2.8,4
M1,M1 fish,Southern Metro,Noarlunga North Outside_6,Noarlunga North Outside,No-take,Pre-bloom,6,2016-11-16,-0.6389954903013668,-0.9903577768195202,2.8,4
M1,M1 fish,Southern Metro,Noarlunga North Outside_7,Noarlunga North Outside,No-take,Pre-bloom,7,2017-03-06,-0.7718356437962124,-1.1053040162714631,2.8,4
M1,M1 fish,Southern Metro,Noarlunga North Outside_8,Noarlunga North Outside,No-take,Pre-bloom,8,2018-01-20,-0.9452187961184777,-1.2203263109249873,2.8,4
M1,M1 fish,Southern Metro,Noarlunga North Outside_9,Noarlunga North Outside,No-take,Pre-bloom,9,2019-03-18,-0.9842421737856348,-1.457908594553284,2.8,4
M1,M1 fish,Southern Metro,Noarlunga North Outside_10,Noarlunga North Outside,No-take,Pre-bloom,10,2019-09-10,-0.4039929414163523,-1.0326111950960402,2.8,4
M1,M1 fish,Southern Metro,Noarlunga North Outside_11,Noarlunga North Outside,No-take,Pre-bloom,11,2020-02-07,-0.3575000281324641,-0.8580240670216202,2.8,4
M1,M1 fish,Southern Metro,Noarlunga North Outside_13,Noarlunga North Outside,No-take,Pre-bloom,13,2022-02-13,-1.447940873469199,-1.1629149201537359,2.8,4
M1,M1 fish,Southern Metro,Noarlunga North Outside_14,Noarlunga North Outside,No-take,Pre-bloom,14,2022-08-31,-0.6066799056979232,-0.6470188299850934,2.8,4
M1,M1 fish,Southern Metro,Noarlunga North Outside_16,Noarlunga North Outside,No-take,Pre-bloom,16,2025-03-06,-1.2489026260489977,-1.7065457842152032,2.8,4
M1,M1 fish,Southern Metro,Noarlunga North Outside_17,Noarlunga North Outside,No-take,Bloom,17,2025-11-13,1.836074686224294,-0.06039317715338665,2.8,4
M1,M1 fish,Southern Metro,Noarlunga South Outside_7,Noarlunga South Outside,No-take,Pre-bloom,7,2017-03-06,-0.07253649286712878,-0.5894889846302999,2.8,4
M1,M1 fish,Southern Metro,Noarlunga South Outside_8,Noarlunga South Outside,No-take,Pre-bloom,8,2018-01-20,-0.3426814562377215,-1.159247165081941,2.8,4
M1,M1 fish,Southern Metro,Noarlunga South Outside_11,Noarlunga South Outside,No-take,Pre-bloom,11,2020-02-07,-0.39474128634781036,-1.242813717422523,2.8,4
M1,M1 fish,Southern Metro,Noarlunga South Outside_18,Noarlunga South Outside,No-take,Bloom,18,2026-01-29,1.7875611223250065,-0.4759339884114166,2.8,4
M1,M1 fish,Southern Metro,Pt Noarlunga inside_5,Pt Noarlunga inside,No-take,Pre-bloom,5,2016-02-17,-1.2725243923148408,-0.972664254059489,2.8,4
M1,M1 fish,Southern Metro,Pt Noarlunga inside_6,Pt Noarlunga inside,No-take,Pre-bloom,6,2016-11-16,-0.667906377633147,-0.6579199927897867,2.8,4
M1,M1 fish,Southern Metro,Pt Noarlunga inside_9,Pt Noarlunga inside,No-take,Pre-bloom,9,2019-03-18,-1.2225642748601648,-1.4774989363243074,2.8,4
M1,M1 fish,Southern Metro,Pt Noarlunga inside_10,Pt Noarlunga inside,No-take,Pre-bloom,10,2019-09-10,0.8749134428254303,0.4179953567992542,2.8,4
M1,M1 fish,Southern Metro,Pt Noarlunga inside_13,Pt Noarlunga inside,No-take,Pre-bloom,13,2022-02-13,-0.8939683067817328,-1.193511743446054,2.8,4
M1,M1 fish,Southern Metro,Pt Noarlunga inside_14,Pt Noarlunga inside,No-take,Pre-bloom,14,2022-08-31,-0.16422841032780205,-0.6271625378892556,2.8,4
M1,M1 fish,Southern Metro,Pt Noarlunga inside_16,Pt Noarlunga inside,No-take,Pre-bloom,16,2025-03-06,-0.9466285346372029,-1.1754233519404453,2.8,4
M1,M1 fish,Southern Metro,Pt Noarlunga inside_17,Pt Noarlunga inside,No-take,Bloom,17,2025-11-13,1.690349399099481,0.016099247761048173,2.8,4
M1,M1 fish,Southern Metro,Southport_4,Southport,Fished,Pre-bloom,4,2015-08-26,0.856549561782107,1.545251490309204,2.8,4
M1,M1 fish,Southern Metro,Southport_5,Southport,Fished,Pre-bloom,5,2016-02-17,0.5391371795840829,1.0493655363683516,2.8,4
M1,M1 fish,Southern Metro,Southport_7,Southport,Fished,Pre-bloom,7,2017-03-06,0.0842089821127747,0.7356269849256223,2.8,4
M1,M1 fish,Southern Metro,Southport_8,Southport,Fished,Pre-bloom,8,2018-01-20,0.06023363742563188,0.9382765132765567,2.8,4
M1,M1 fish,Southern Metro,Southport_18,Southport,Fished,Bloom,18,2026-01-29,2.0935569416244255,1.1829232149730033,2.8,4
M1,M1 fish,Southern Metro,Willunga_4,Willunga,Fished,Pre-bloom,4,2015-08-26,0.17755551817047938,1.4252483554757045,2.8,4
M1,M1 fish,Southern Metro,Willunga_5,Willunga,Fished,Pre-bloom,5,2016-02-17,-0.013597482506636869,0.6090815082122126,2.8,4
M1,M1 fish,Southern Metro,Willunga_18,Willunga,Fished,Bloom,18,2026-01-29,1.944701326778931,0.9633548005710336,2.8,4
M1,M1 fish,Sponge Gardens,Cable Hut_1,Cable Hut,No-take,Pre-bloom,1,2005-03-15,-0.5738582342620434,-1.2059689953796355,12,6.8
M1,M1 fish,Sponge Gardens,Cable Hut_2,Cable Hut,No-take,Pre-bloom,2,2006-03-07,-1.168430751518807,-1.6317028881543376,12,6.8
M1,M1 fish,Sponge Gardens,Cable Hut_3,Cable Hut,No-take,Pre-bloom,3,2007-02-26,-1.8372693572014718,-1.612907476718574,12,6.8
M1,M1 fish,Sponge Gardens,Cable Hut_4,Cable Hut,No-take,Pre-bloom,4,2012-02-07,0.8274336830590497,-0.5494421765009628,12,6.8
M1,M1 fish,Sponge Gardens,Cable Hut_5,Cable Hut,No-take,Pre-bloom,5,2016-03-16,-0.7762234116198181,-2.6515216581036527,12,6.8
M1,M1 fish,Sponge Gardens,Cable Hut_6,Cable Hut,No-take,Pre-bloom,6,2017-03-08,-0.48692926075268933,-1.1688714975193677,12,6.8
M1,M1 fish,Sponge Gardens,Cable Hut_7,Cable Hut,No-take,Pre-bloom,7,2018-02-11,-0.6715382589753088,-1.4235462092731719,12,6.8
M1,M1 fish,Sponge Gardens,Cable Hut_8,Cable Hut,No-take,Pre-bloom,8,2019-02-14,-1.069991604928226,-1.3715233334797503,12,6.8
M1,M1 fish,Sponge Gardens,Cable Hut_9,Cable Hut,No-take,Pre-bloom,9,2021-02-22,-1.013622516357519,0.901900056069083,12,6.8
M1,M1 fish,Sponge Gardens,Cable Hut_10,Cable Hut,No-take,Bloom,10,2026-02-10,3.5809540760953364,-1.6649001052859702,12,6.8
M1,M1 fish,Sponge Gardens,Grassy Knoll_5,Grassy Knoll,Fished,Pre-bloom,5,2016-03-16,-0.31022099424709937,-0.9695253436888676,12,6.8
M1,M1 fish,Sponge Gardens,Grassy Knoll_6,Grassy Knoll,Fished,Pre-bloom,6,2017-03-08,0.4454157998445535,0.6167245899009832,12,6.8
M1,M1 fish,Sponge Gardens,Grassy Knoll_7,Grassy Knoll,Fished,Pre-bloom,7,2018-02-11,-1.3295414283425162,0.131554005770815,12,6.8
M1,M1 fish,Sponge Gardens,Grassy Knoll_8,Grassy Knoll,Fished,Pre-bloom,8,2019-02-14,-0.5038210611685172,0.5872268473343925,12,6.8
M1,M1 fish,Sponge Gardens,Grassy Knoll_9,Grassy Knoll,Fished,Pre-bloom,9,2021-02-22,-0.3748117950180144,0.441104167584917,12,6.8
M1,M1 fish,Sponge Gardens,Grassy Knoll_10,Grassy Knoll,Fished,Bloom,10,2026-02-10,3.2850414996601383,0.7883297701565097,12,6.8
M1,M1 fish,Sponge Gardens,Pancake Rock_5,Pancake Rock,No-take,Pre-bloom,5,2016-03-16,-0.03167143782673341,-2.5555328908668584,12,6.8
M1,M1 fish,Sponge Gardens,Pancake Rock_6,Pancake Rock,No-take,Pre-bloom,6,2017-03-08,0.1469981320522762,-1.3383508936624198,12,6.8
M1,M1 fish,Sponge Gardens,Pancake Rock_7,Pancake Rock,No-take,Pre-bloom,7,2018-02-11,-1.0481033156682757,-2.9463630617793504,12,6.8
M1,M1 fish,Sponge Gardens,Pancake Rock_8,Pancake Rock,No-take,Pre-bloom,8,2019-02-14,-0.7525550828249822,-1.9713179095539375,12,6.8
M1,M1 fish,Sponge Gardens,Pancake Rock_9,Pancake Rock,No-take,Pre-bloom,9,2021-02-22,-0.5474952914666257,-1.2912869316859148,12,6.8
M1,M1 fish,Sponge Gardens,Pancake Rock_10,Pancake Rock,No-take,Bloom,10,2026-02-10,2.942690984278838,-0.8390458733028792,12,6.8
M1,M1 fish,Sponge Gardens,Penneshaw Pub_5,Penneshaw Pub,Fished,Pre-bloom,5,2016-03-16,-0.676479701441706,1.4016303381496567,12,6.8
M1,M1 fish,Sponge Gardens,Penneshaw Pub_6,Penneshaw Pub,Fished,Pre-bloom,6,2017-03-08,-0.85685521354722,2.6759881146348246,12,6.8
M1,M1 fish,Sponge Gardens,Penneshaw Pub_7,Penneshaw Pub,Fished,Pre-bloom,7,2018-02-11,0.2384357144432573,2.878837630518826,12,6.8
M1,M1 fish,Sponge Gardens,Penneshaw Pub_8,Penneshaw Pub,Fished,Pre-bloom,8,2019-02-14,-0.15719436020487057,2.09513818138866,12,6.8
M1,M1 fish,Sponge Gardens,Penneshaw Pub_9,Penneshaw Pub,Fished,Pre-bloom,9,2021-02-22,0.013790683308129412,3.52021420125852,12,6.8
M1,M1 fish,Sponge Gardens,Penneshaw Pub_10,Penneshaw Pub,Fished,Bloom,10,2026-02-10,3.741487978698234,3.116477175655347,12,6.8
M1,M1 fish,Sponge Gardens,Puzzle Rock_5,Puzzle Rock,Fished,Pre-bloom,5,2016-03-16,-0.6423870016444148,1.26047803109665,12,6.8
M1,M1 fish,Sponge Gardens,Puzzle Rock_6,Puzzle Rock,Fished,Pre-bloom,6,2017-03-08,-0.7260979969915453,-0.7585854027549087,12,6.8
M1,M1 fish,Sponge Gardens,Puzzle Rock_7,Puzzle Rock,Fished,Pre-bloom,7,2018-02-11,-1.071964734771849,0.06258915858087767,12,6.8
M1,M1 fish,Sponge Gardens,Puzzle Rock_8,Puzzle Rock,Fished,Pre-bloom,8,2019-02-14,-0.47354186077815574,1.9162736431525031,12,6.8
M1,M1 fish,Sponge Gardens,Puzzle Rock_9,Puzzle Rock,Fished,Pre-bloom,9,2021-02-22,-1.118627367932492,1.8349455885345365,12,6.8
M1,M1 fish,Sponge Gardens,Puzzle Rock_10,Puzzle Rock,Fished,Bloom,10,2026-02-10,2.996983488051089,1.7209811479234554,12,6.8
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga (toilet)_1,Carrickalinga (toilet),Fished,Pre-bloom,1,2005-03-08,1.382028790609581,-1.5863574908999016,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga (toilet)_2,Carrickalinga (toilet),Fished,Pre-bloom,2,2006-02-23,0.14867688380068994,-0.7926818461273146,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga (toilet)_3,Carrickalinga (toilet),Fished,Pre-bloom,3,2007-02-22,-0.37068825499988367,-0.28746266149484895,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga (toilet)_4,Carrickalinga (toilet),Fished,Pre-bloom,4,2008-02-05,-0.5668527709594219,-0.8314222524052692,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga (toilet)_7,Carrickalinga (toilet),Fished,Pre-bloom,7,2012-11-23,-0.19179340530739508,-0.5829116076279782,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga (toilet)_8,Carrickalinga (toilet),Fished,Pre-bloom,8,2013-02-28,-0.38457531613749507,-0.6470032319300706,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga (toilet)_9,Carrickalinga (toilet),Fished,Pre-bloom,9,2014-01-18,-0.6786481235659815,-1.1308138886896486,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga (toilet)_10,Carrickalinga (toilet),Fished,Pre-bloom,10,2016-02-09,-0.4258641587098081,-0.79364916508963,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga (toilet)_11,Carrickalinga (toilet),Fished,Pre-bloom,11,2017-02-14,-0.8670369007446989,-0.9981766289613222,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga (toilet)_12,Carrickalinga (toilet),Fished,Pre-bloom,12,2018-02-06,-0.544763530749511,-0.7937131075769684,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga (toilet)_13,Carrickalinga (toilet),Fished,Pre-bloom,13,2019-02-19,-0.7374969563336865,-0.8377757989417721,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga (toilet)_14,Carrickalinga (toilet),Fished,Pre-bloom,14,2020-02-09,-0.5493525628960183,-0.7676498353802752,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga (toilet)_15,Carrickalinga (toilet),Fished,Pre-bloom,15,2021-03-10,-0.6072056199185483,-0.8438709002589468,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga (toilet)_19,Carrickalinga (toilet),Fished,Bloom,19,2026-01-13,1.7043017573438295,-0.5258084890222379,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga Head_1,Carrickalinga Head,No-take,Pre-bloom,1,2005-03-08,0.6826875557246254,0.8873391695382108,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga Head_2,Carrickalinga Head,No-take,Pre-bloom,2,2006-02-23,-0.40157024205663083,1.0161063661974314,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga Head_3,Carrickalinga Head,No-take,Pre-bloom,3,2007-02-22,-0.25823745559579175,1.6561067640811953,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga Head_6,Carrickalinga Head,No-take,Pre-bloom,6,2012-02-01,1.3820287906095714,0.15924682953975727,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga Head_11,Carrickalinga Head,No-take,Pre-bloom,11,2017-02-14,-0.798719575218141,0.9827822748941348,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga Head_12,Carrickalinga Head,No-take,Pre-bloom,12,2018-02-06,-0.1470454111368586,0.9967575373622998,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga Head_13,Carrickalinga Head,No-take,Pre-bloom,13,2019-02-19,-0.222426205890209,0.9301675176943283,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga Head_14,Carrickalinga Head,No-take,Pre-bloom,14,2020-02-09,-0.6731491273053296,1.2296936151553943,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga Head_15,Carrickalinga Head,No-take,Pre-bloom,15,2021-03-10,-0.1136867862588291,1.139031421566706,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga Head_16,Carrickalinga Head,No-take,Pre-bloom,16,2023-02-20,-0.5439553535306377,1.229041156085262,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga Head_17,Carrickalinga Head,No-take,Pre-bloom,17,2023-12-21,0.01953426941643297,0.8748172483308958,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga Head_18,Carrickalinga Head,No-take,Pre-bloom,18,2024-02-18,-0.39995457452769384,1.2560234229583704,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga Head_19,Carrickalinga Head,No-take,Bloom,19,2026-01-13,1.9189163015613162,1.3091989062748686,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga North Site_8,Carrickalinga North Site,Fished,Pre-bloom,8,2013-02-28,-1.09584197368049,-0.4913489830348457,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga North Site_10,Carrickalinga North Site,Fished,Pre-bloom,10,2016-02-09,-0.8637364553875042,-0.7616844735380925,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga North Site_11,Carrickalinga North Site,Fished,Pre-bloom,11,2017-02-14,-0.7015784517145571,-1.082253622957378,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga North Site_12,Carrickalinga North Site,Fished,Pre-bloom,12,2018-02-06,-0.8300902502292922,-1.0561076984925502,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga North Site_13,Carrickalinga North Site,Fished,Pre-bloom,13,2019-02-19,-0.35468313388037126,-0.6734755518589249,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga North Site_14,Carrickalinga North Site,Fished,Pre-bloom,14,2020-02-09,-0.3938994309818566,-0.7261343376686866,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga North Site_15,Carrickalinga North Site,Fished,Pre-bloom,15,2021-03-10,-0.4153575771220581,-0.7157321447845089,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga North Site_19,Carrickalinga North Site,Fished,Bloom,19,2026-01-13,2.1779618151460665,-0.5661172198399155,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga North Site 2_8,Carrickalinga North Site 2,Fished,Pre-bloom,8,2013-02-28,-0.361899224277637,-0.7289764449412115,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga North Site 2_10,Carrickalinga North Site 2,Fished,Pre-bloom,10,2016-02-09,-0.5458904783099285,-0.7021450634567398,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga North Site 2_11,Carrickalinga North Site 2,Fished,Pre-bloom,11,2017-02-14,-0.5636957456547445,-0.9764794418378238,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga North Site 2_12,Carrickalinga North Site 2,Fished,Pre-bloom,12,2018-02-06,-0.2607864318486991,-0.6006853149418718,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga North Site 2_13,Carrickalinga North Site 2,Fished,Pre-bloom,13,2019-02-19,0.17059198560812916,-0.8288782146031298,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga North Site 2_14,Carrickalinga North Site 2,Fished,Pre-bloom,14,2020-02-09,0.25216396025883864,-0.7575034610171152,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga North Site 2_15,Carrickalinga North Site 2,Fished,Pre-bloom,15,2021-03-10,-0.5687368242953259,-0.5730635353956961,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga North Site 2_18,Carrickalinga North Site 2,Fished,Pre-bloom,18,2024-02-18,-0.420470419857012,-0.6540666016179636,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga North Site 2_19,Carrickalinga North Site 2,Fished,Bloom,19,2026-01-13,3.252048357870728,-1.5863574908999027,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga Nth_8,Carrickalinga Nth,Fished,Pre-bloom,8,2013-02-28,-0.5882940189788373,-0.6128808958171503,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga Nth_10,Carrickalinga Nth,Fished,Pre-bloom,10,2016-02-09,-0.7414490395034065,-0.587797570953658,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga Nth_11,Carrickalinga Nth,Fished,Pre-bloom,11,2017-02-14,-0.811787231720281,-0.6099238504682121,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga Nth_12,Carrickalinga Nth,Fished,Pre-bloom,12,2018-02-06,-0.5751837929424715,-0.8472533159905054,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga Nth_13,Carrickalinga Nth,Fished,Pre-bloom,13,2019-02-19,-0.28863399665403877,-0.7403757716510866,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga Nth_14,Carrickalinga Nth,Fished,Pre-bloom,14,2020-02-09,-0.37519480390832916,-0.7401819182300851,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga Nth_15,Carrickalinga Nth,Fished,Pre-bloom,15,2021-03-10,-0.7351300794730696,-0.8250023108037302,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Carrickalinga Nth_19,Carrickalinga Nth,Fished,Bloom,19,2026-01-13,2.1327296595444927,-0.559128956871185,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Dodd's Beach_1,Dodd's Beach,No-take,Pre-bloom,1,2005-03-08,-0.2118608460338954,1.6578845627924406,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Dodd's Beach_2,Dodd's Beach,No-take,Pre-bloom,2,2006-02-23,1.3820287906095674,0.15924682953975786,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Dodd's Beach_3,Dodd's Beach,No-take,Pre-bloom,3,2007-02-22,0.12314823955658709,1.4597152969876253,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Dodd's Beach_6,Dodd's Beach,No-take,Pre-bloom,6,2012-02-01,-0.3043734114892036,1.0763315109589844,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Dodd's Beach_10,Dodd's Beach,No-take,Pre-bloom,10,2016-02-09,-0.48124281865836765,0.9329532389845101,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Dodd's Beach_11,Dodd's Beach,No-take,Pre-bloom,11,2017-02-14,-0.6509323105318242,0.8983657932903826,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Dodd's Beach_12,Dodd's Beach,No-take,Pre-bloom,12,2018-02-06,-0.6472095266081335,0.9981819832416492,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Dodd's Beach_13,Dodd's Beach,No-take,Pre-bloom,13,2019-02-19,-0.10924056383183132,1.123805469460819,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Dodd's Beach_14,Dodd's Beach,No-take,Pre-bloom,14,2020-02-09,-0.37242835823969095,1.2414779098579025,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Dodd's Beach_15,Dodd's Beach,No-take,Pre-bloom,15,2021-03-10,-0.09124892701908964,1.1453230048340521,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Dodd's Beach_19,Dodd's Beach,No-take,Bloom,19,2026-01-13,2.709697593300738,0.9145688085196517,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Haycock Point_1,Haycock Point,Fished,Pre-bloom,1,2005-03-08,0.328801613918254,-0.7143960511421352,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Haycock Point_2,Haycock Point,Fished,Pre-bloom,2,2006-02-23,0.19004364168595372,-0.5451128310624116,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Haycock Point_3,Haycock Point,Fished,Pre-bloom,3,2007-02-22,-0.361782528511973,-0.029773734386940223,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Haycock Point_5,Haycock Point,Fished,Pre-bloom,5,2011-02-02,-0.2872466041399849,-0.7244570071382868,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Haycock Point_6,Haycock Point,Fished,Pre-bloom,6,2012-02-01,-0.4676526053526048,-0.6188666756732123,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Haycock Point_9,Haycock Point,Fished,Pre-bloom,9,2014-01-18,0.05318721584333442,-0.6282398977441662,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Haycock Point_19,Haycock Point,Fished,Bloom,19,2026-01-13,2.2998626406939002,-0.5989875428411089,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Lady Bay_11,Lady Bay,Fished,Pre-bloom,11,2017-02-14,-0.833664790573959,-0.9524241670858671,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Lady Bay_12,Lady Bay,Fished,Pre-bloom,12,2018-02-06,-0.5512259514465969,-0.8394444469082999,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Lady Bay_19,Lady Bay,Fished,Bloom,19,2026-01-13,1.5215505650156418,-0.7371716319305721,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Myponga_11,Myponga,Fished,Pre-bloom,11,2017-02-14,-0.3752203306757688,-0.8014141141995199,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Myponga_12,Myponga,Fished,Pre-bloom,12,2018-02-06,-0.5848434768822331,-0.788934838129102,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Myponga_14,Myponga,Fished,Pre-bloom,14,2020-02-09,-0.7126930809586801,-0.8896615900341638,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Myponga_19,Myponga,Fished,Bloom,19,2026-01-13,2.1226298860483026,-0.692396085616977,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Myponga South_1,Myponga South,No-take,Pre-bloom,1,2005-03-08,-1.5980052341084319,1.9376423797050992,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Myponga South_2,Myponga South,No-take,Pre-bloom,2,2006-02-23,-0.013366085657473168,1.5527481533817622,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Myponga South_3,Myponga South,No-take,Pre-bloom,3,2007-02-22,-0.19550703109155512,1.6217946716463003,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Myponga South_6,Myponga South,No-take,Pre-bloom,6,2012-02-01,-0.9982331930244426,0.74186222665727,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Myponga South_10,Myponga South,No-take,Pre-bloom,10,2016-02-09,-0.7661651303542302,0.8151106820203828,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Myponga South_11,Myponga South,No-take,Pre-bloom,11,2017-02-14,-0.7584641596552886,0.9982923804375949,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Myponga South_12,Myponga South,No-take,Pre-bloom,12,2018-02-06,-0.7415489613917005,0.89636040535953,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Myponga South_13,Myponga South,No-take,Pre-bloom,13,2019-02-19,0.07624448146956611,1.149868657674258,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Myponga South_14,Myponga South,No-take,Pre-bloom,14,2020-02-09,-0.5261644892459965,0.9173176580037473,1.3,0.9
M2_cryptic,M2 fish,Carrickalinga,Myponga South_15,Myponga South,No-take,Pre-bloom,15,2021-03-10,-0.19428289750650884,1.087386558795571,1.3,0.9
