"start_date_fct","Status","response","SE","df","asymp.LCL","asymp.UCL","start_date_date","Period","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","1","metric_id"
"2025-02-27","No-take",2.1526637166848834,0.11743531607270219,Inf,1.9343728006327843,2.3955884179180384,"2025-02-27","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-12-10","No-take",1.741203710323838,0.10046188130107131,Inf,1.5550271614061824,1.9496703569498477,"2025-12-10","Bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2016-01-20","Fished",1.9693838585309509,0.12330333003738299,Inf,1.7419534935652117,2.226507651650496,"2016-01-20","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2016-12-06","Fished",1.8221283927045075,0.11818384910842673,Inf,1.604610989818406,2.069131958192343,"2016-12-06","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2017-12-05","Fished",2.002911509942107,0.21684785228223497,Inf,1.6199637866270156,2.476385305508205,"2017-12-05","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2018-01-17","Fished",1.8004153943887948,0.14572551657339364,Inf,1.5363017124655012,2.109934244068578,"2018-01-17","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2019-01-22","Fished",2.0801417352742617,0.1270581315734032,Inf,1.8454414855167682,2.3446907814680205,"2019-01-22","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2021-01-21","Fished",1.9781160976833065,0.12360213063432396,Inf,1.7501071698083281,2.2358306756393542,"2021-01-21","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-04-02","Fished",1.938434109735211,0.12223978850640656,Inf,1.7130630083229375,2.193455103244277,"2025-04-02","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2026-01-27","Fished",1.9932340059972113,0.12411862099969104,Inf,1.7642250882822585,2.2519699039831664,"2026-01-27","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2016-01-20","No-take",2.4034737780947615,0.1495523527553513,Inf,2.127525230839062,2.7152139576323022,"2016-01-20","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2016-12-06","No-take",2.015943583822107,0.1301981837358602,Inf,1.7762503220311763,2.287981869867433,"2016-12-06","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2017-12-05","No-take",2.195409801477228,0.23014595973208152,Inf,1.7876549469324776,2.696171431009573,"2017-12-05","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2018-01-17","No-take",2.049402437036333,0.15426042748666172,Inf,1.7683023190657559,2.375187943625763,"2018-01-17","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2019-01-22","No-take",1.967500549462223,0.12323788453049617,Inf,1.7401967162485532,2.2244947229180063,"2019-01-22","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2021-01-21","No-take",1.9452636680171873,0.12247438490961814,Inf,1.7194381983277267,2.2007483268592813,"2021-01-21","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-04-02","No-take",2.1611071914164284,0.13502544610312014,Inf,1.912024466829171,2.4426383520797676,"2025-04-02","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2026-01-27","No-take",2.066633049986985,0.13176244256029082,Inf,1.8238674158159969,2.3417119721872317,"2026-01-27","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2016-04-19","Fished",1.762856022405762,0.20980455971014064,Inf,1.396085244201683,2.2259825240895688,"2016-04-19","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2017-06-02","Fished",1.8952417730261057,0.22208520157443082,Inf,1.5063312195116758,2.384562791832447,"2017-06-02","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2018-06-26","Fished",1.8296521050757388,0.22105077008122506,Inf,1.443876262839204,2.318499799300938,"2018-06-26","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2019-06-06","Fished",1.9904730281486616,0.23087071854470903,Inf,1.585722712422422,2.498534481942809,"2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2021-05-20","Fished",1.8198646484802614,0.21512146447933772,Inf,1.4435132323427156,2.2943380528720225,"2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-04-09","Fished",1.7908162301055928,0.23455225640672805,Inf,1.3853670427409372,2.3149264209898766,"2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-12-02","Fished",1.3739277199798903,0.17333032516263244,Inf,1.0729488598837391,1.759335836317196,"2025-12-02","Bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2026-03-01","Fished",1.406063485756488,0.17640020611316803,Inf,1.0995523729024235,1.7980176067094258,"2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2016-04-19","No-take",1.7111221765208942,0.2050366042270163,Inf,1.3529604574482161,2.1640980613017415,"2016-04-19","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2017-06-02","No-take",1.9095134487187015,0.22865090514409486,Inf,1.510070692722557,2.414616500015412,"2017-06-02","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2018-06-26","No-take",2.026948698232358,0.23426119507443335,Inf,1.6160938093698676,2.5422540458018386,"2018-06-26","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2019-06-06","No-take",2.1174506115929104,0.24256493705041654,Inf,1.6916236295734772,2.65046965184902,"2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2021-05-20","No-take",1.7813082807611977,0.2163779114577627,Inf,1.4039204206698783,2.260141774698593,"2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-04-09","No-take",1.2273244294274348,0.17804466172021838,Inf,0.9235870926322,1.6309509596722378,"2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-12-02","No-take",1.0259213063097885,0.13964487093221337,Inf,0.7856903699736898,1.3396047183009614,"2025-12-02","Bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2026-03-01","No-take",1.569592285054961,0.19186506348913263,Inf,1.2351992170979649,1.994512227017273,"2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2017-11-28","Not modelled by Status",1.251610855272927,0.1761914784811769,Inf,0.9498262573645835,1.649280298255355,"2017-11-28","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2018-11-27","Not modelled by Status",1.3589019741013149,0.2703788270734096,Inf,0.9200803334363326,2.0070145052657318,"2018-11-27","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2021-11-23","Not modelled by Status",1.7080831290441691,0.2687762517527077,Inf,1.2547805268333174,2.325146042143576,"2021-11-23","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-10-30","Not modelled by Status",1.6251561648605024,0.20925285090414023,Inf,1.2626865982050024,2.091677035250593,"2025-10-30","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2026-01-23","Not modelled by Status",1.4772403619037602,0.19248271754851176,Inf,1.1443018091324535,1.9070485333690121,"2026-01-23","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2017-04-12","Not modelled by Status",1.4922998105493523,0.18190835204430061,Inf,1.1751581692844624,1.8950289269755045,"2017-04-12","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2017-11-23","Not modelled by Status",1.5034392628983022,0.1829796583415708,Inf,1.1843726652039293,1.9084614865161542,"2017-11-23","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2018-04-24","Not modelled by Status",1.3832002785526063,0.17142309495401203,Inf,1.0849101251439341,1.7635036914547915,"2018-04-24","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2018-11-29","Not modelled by Status",1.5477561425200197,0.18721465294570738,Inf,1.2210747732342544,1.9618365142073755,"2018-11-29","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2019-10-22","Not modelled by Status",1.3552423886264888,0.16874033079142342,Inf,1.0617797476453235,1.7298144327985014,"2019-10-22","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2020-10-28","Not modelled by Status",1.511336876266553,0.18373312567987632,Inf,1.1909149933265408,1.9179699360261953,"2020-10-28","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-10-24","Not modelled by Status",0.42381658802230643,0.07423844084470267,Inf,0.30066024774407324,0.5974201831821985,"2025-10-24","Bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2015-12-10","Fished",3.5000000033953076,1.4413252235926637,Inf,1.561482478071951,7.845108860198616,"2015-12-10","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-02-21","Fished",1.2727272721312497,0.6384768005534784,Inf,0.4761253355478521,3.402118283335616,"2026-02-21","Bloom","Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2015-12-10","No-take",9.749999981959457,2.7980532937840796,Inf,5.5555485151728705,17.11127162125977,"2015-12-10","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-02-21","No-take",16.166666678774288,3.169643566918768,Inf,11.008636872622086,23.741459957915634,"2026-02-21","Bloom","Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2017-01-12","Fished",1.6880716014167758,0.5559740930855622,Inf,0.8852047734547531,3.2191260338424432,"2017-01-12","Pre-bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-03-10","Fished",3.503897755925973,0.935779812513042,Inf,2.0759769421998526,5.913986439065731,"2026-03-10","Bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2017-01-12","No-take",2.684157916142051,0.7653606151629438,Inf,1.5349580463582164,4.693746344326248,"2017-01-12","Pre-bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-03-10","No-take",2.8645106395453843,0.8078356073729539,Inf,1.6481572548550774,4.978542660233116,"2026-03-10","Bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2015-12-10","Fished",3.289214736103223,1.1212284800847137,Inf,1.6862982782314528,6.415788784143941,"2015-12-10","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2016-12-06","Fished",3.7629828772911154,0.953714275259164,Inf,2.2898040434523326,6.183952803855241,"2016-12-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2017-12-05","Fished",4.947937028097728,1.2380800368538936,Inf,3.0299486558426296,8.080031582981432,"2017-12-05","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2018-12-11","Fished",3.9835498319066627,1.1312868477232587,Inf,2.2831678582900645,6.950285852030231,"2018-12-11","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2020-12-04","Fished",9.278312860584437,1.7315673676670362,Inf,6.435959759855718,13.37595211142471,"2020-12-04","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-02-20","Fished",11.841459645373751,2.044863164029376,Inf,8.441390911639555,16.611026310802654,"2025-02-20","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-12-17","Fished",9.122421917843688,1.711517499485677,Inf,6.315542206569646,13.176791307100771,"2025-12-17","Bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2015-12-10","No-take",13.572338905870259,2.4271958345236375,Inf,9.559406012632271,19.26985663464628,"2015-12-10","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2016-12-06","No-take",9.389564663726912,1.7449239935883447,Inf,6.523206503436989,13.515427501468286,"2016-12-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2017-12-05","No-take",16.693744318433165,3.288767923311424,Inf,11.346500580860877,24.560973436981538,"2017-12-05","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2018-12-11","No-take",9.30137596174955,1.9594203301818407,Inf,6.155080976691115,14.055963700468153,"2018-12-11","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2020-12-04","No-take",15.447502469850056,2.4596968940346513,Inf,11.306337451001479,21.105449363258387,"2020-12-04","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-02-20","No-take",23.009187962568234,3.524464345901339,Inf,17.04187252570355,31.065995236045133,"2025-02-20","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-12-17","No-take",11.828440278680436,2.122467047682539,Inf,8.321275701923843,16.81376803726893,"2025-12-17","Bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2015-11-15","Fished",10.157266602775476,2.5556204284910344,Inf,6.203119862343429,16.631963774577496,"2015-11-15","Pre-bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-12-04","Fished",8.792186798674924,2.3071371878636566,Inf,5.256965163636138,14.704786183008485,"2025-12-04","Bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2015-11-15","No-take",10.832051930025466,2.7070921647923143,Inf,6.637166416969826,17.67822917845965,"2015-11-15","Pre-bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-12-04","No-take",10.20162789813436,2.656455213474112,Inf,6.12379522130878,16.994887649060008,"2025-12-04","Bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2017-01-12","Fished",1.1428572484912924,0.5526756029804141,Inf,0.44295385918850755,2.9486653368861204,"2017-01-12","Pre-bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-02-16","Fished",7.142857023355145,1.6126336583677239,Inf,4.588780431398844,11.118511164096137,"2026-02-16","Bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2017-01-12","No-take",0.4285713227510052,0.3115725074367899,Inf,0.1030854307466423,1.781758851412947,"2017-01-12","Pre-bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-02-16","No-take",5.4166667152064,1.0478315297557133,Inf,3.7074110045914566,7.913953502130816,"2026-02-16","Bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-11-10","Not modelled by Status",36.0909090363834,2.6066520383379648,Inf,31.327094455381754,41.57914219997931,"2025-11-10","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-04-08","Not modelled by Status",41.41666655394178,2.6742083449731022,Inf,36.49340698210797,47.00411417551118,"2026-04-08","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2020-10-13","Not modelled by Status",1.3744975767686067,1.1414737585300945,Inf,0.2699292080250137,6.999033570193339,"2020-10-13","Pre-bloom","Glenelg","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2021-10-25","Not modelled by Status",1.6854906492405122,1.354550982693154,Inf,0.34886305841211845,8.14324893443209,"2021-10-25","Pre-bloom","Glenelg","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2022-12-02","Not modelled by Status",1.1532851038651086,0.9447869392612466,Inf,0.23153717498263557,5.744505308475429,"2022-12-02","Pre-bloom","Glenelg","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2023-11-23","Not modelled by Status",1.815152714496932,1.4426331839365247,Inf,0.3822977313258848,8.618359741551767,"2023-11-23","Pre-bloom","Glenelg","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-03-20","Not modelled by Status",0.6745903532753389,0.557078668784467,Inf,0.1336950799089121,3.403806221157817,"2026-03-20","Bloom","Glenelg","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2021-10-12","Not modelled by Status",0.7984815387771943,0.8722594764797635,Inf,0.09384565852874974,6.793844038855295,"2021-10-12","Pre-bloom","O'Sullivan","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2022-12-01","Not modelled by Status",0.5011339141028095,0.5455478314859805,Inf,0.059335272966569555,4.232477366464559,"2022-12-01","Pre-bloom","O'Sullivan","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2023-12-01","Not modelled by Status",1.1221884449537431,1.1896977143572556,Inf,0.14049380302172665,8.963433823433155,"2023-12-01","Pre-bloom","O'Sullivan","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2024-12-19","Not modelled by Status",0.26536593494295885,0.325564660790278,Inf,0.023963324655118218,2.9386189287849995,"2024-12-19","Pre-bloom","O'Sullivan","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-11-13","Not modelled by Status",0.47027351257136085,0.4952108959638328,Inf,0.05970517386989888,3.7041543017380802,"2025-11-13","Bloom","O'Sullivan","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-03-06","Not modelled by Status",0.4199749185608006,0.4451173433989353,Inf,0.052609401539968716,3.3526124049548733,"2026-03-06","Bloom","O'Sullivan","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2021-10-12","Not modelled by Status",8.33333845872672,2.1750786979731647,Inf,4.996288598451386,13.899223093161263,"2021-10-12","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2022-12-01","Not modelled by Status",7.999996713280193,1.8451260945552124,Inf,5.090588071616688,12.572211012188333,"2022-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2023-12-01","Not modelled by Status",9.000001504835515,2.2615357367538387,Inf,5.499854568517399,14.727667082454653,"2023-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
