"Period","Status","response","SE","df","asymp.LCL","asymp.UCL","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","1","metric_id"
"Pre-bloom","No-take",1.6921044787301378,0.1151716825411041,Inf,1.4807810590129047,1.9335860284755566,"Aldinga - Aldinga Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","No-take",1.4271712101873928,0.24922616666553749,Inf,1.0135173629881655,2.009652461387117,"Aldinga - Aldinga Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","Fished",1.2295707629554553,0.1459318275294538,Inf,0.9743803550005982,1.5515955892952424,"Bay of Shoals - Bay of Shoals Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","Fished",0.8952313012797756,0.1929491240055494,Inf,0.5867807590073452,1.3658237263043045,"Bay of Shoals - Bay of Shoals Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","No-take",0.9963239720427662,0.12189043256257423,Inf,0.7839068296004235,1.2663003048118087,"Bay of Shoals - Bay of Shoals Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","No-take",1.4977881986561765,0.2999536111308877,Inf,1.0115446627447424,2.2177661260616186,"Bay of Shoals - Bay of Shoals Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","Fished",1.1228710969698776,0.26662953330514416,Inf,0.7050326386852047,1.7883420301812412,"Boston Bay","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","Fished",1.4401552709392342,0.46273679545497665,Inf,0.7672015149195718,2.703392999206327,"Boston Bay","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","Fished",1.8989234881587305,0.09497720395340095,Inf,1.721604860474,2.0945052472076107,"Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","Fished",1.766041039352411,0.09124552414568107,Inf,1.5959600325530052,1.9542475306776577,"Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","No-take",1.948250492433633,0.09635723466272085,Inf,1.768258602610442,2.146563842904207,"Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","No-take",1.840398054828233,0.09336297049736923,Inf,1.6662129550374296,2.032792381055192,"Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","Fished",1.7500689358259705,0.07636407472250004,Inf,1.6066196184933428,1.906326329448924,"Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","Fished",1.8355737699815915,0.19038979363972705,Inf,1.4979017425042336,2.2493672111039085,"Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","No-take",1.7853532408435786,0.07770579706753279,Inf,1.639367876747972,1.944338570860442,"Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","No-take",1.7239626994932844,0.1843110208404414,Inf,1.3980568677023404,2.125841557596032,"Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","Fished",2.0534681125814624,0.13798418527876566,Inf,1.8000762301954754,2.3425292877352017,"Chinamans Hat - Chinamans Hat Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","Fished",1.9728705883628135,0.14127101648177226,Inf,1.7145365624818696,2.2701285254558066,"Chinamans Hat - Chinamans Hat Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","No-take",1.9376704019325837,0.13387328796874948,Inf,1.692273481668246,2.2186523792976547,"Chinamans Hat - Chinamans Hat Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","No-take",1.7609575098146577,0.13340130328591673,Inf,1.5179802460059801,2.042827210388101,"Chinamans Hat - Chinamans Hat Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","Fished",0.4078782592576053,0.09201705407422263,Inf,0.26211994965526464,0.6346890978493399,"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","Fished",0.5643866298931266,0.10873221860657267,Inf,0.3868904524010553,0.8233138502780283,"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","No-take",0.572957086511185,0.10957770795942752,Inf,0.393849499207782,0.8335159080910648,"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","No-take",0.5457687150207906,0.0872620543601272,Inf,0.39894353772906876,0.7466306936339713,"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","No-take",1.8674788354431395,0.07724515892531134,Inf,1.722055527507804,2.0251827801831785,"Dangerous Reef - Dangerous Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","No-take",2.3791708525956334,0.12849330808752757,Inf,2.140199597498134,2.6448252548302658,"Dangerous Reef - Dangerous Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","Fished",1.2601034798944735,0.2059999436686014,Inf,0.9146458757754835,1.736038856235909,"Glenelg","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","Fished",0.7097699287058268,0.14507085805368716,Inf,0.47548775130575294,1.0594875479161039,"Glenelg","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","Fished",1.170368465400928,0.20683948144590625,Inf,0.8277316695139046,1.6548386334055973,"O'Sullivan","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","Fished",0.8786552549732474,0.20457092937244606,Inf,0.5567233412249405,1.3867481384800904,"O'Sullivan","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","Fished",0.33200791992612533,0.13240056259288355,Inf,0.15194976253395207,0.7254322550786648,"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","Fished",0.12436488284310399,0.05908047911134645,Inf,0.049014889496941834,0.315549504310195,"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","No-take",0.8111597985802721,0.18613343084660988,Inf,0.5173503854059613,1.2718270583996474,"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","No-take",0.1665867533392415,0.07083577128583893,Inf,0.07239253937372692,0.38334262933979746,"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","No-take",2.1275252973437246,0.1360757213322241,Inf,1.8768613922762911,2.411666577758227,"Orcades Bank - Orcades Bank Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics","overall","shannon_diversity"
"Pre-bloom","Fished",1.9275379812895552,0.15564540804091986,Inf,1.6453938509847044,2.25806281401276,"Port Gibbon - Port Gibbon Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","Fished",1.8865446379012265,0.14888880605452065,Inf,1.6161774395996906,2.2021410419362164,"Port Gibbon - Port Gibbon Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","No-take",1.378501310241871,0.12228153855400387,Inf,1.1585115683902298,1.6402649004006102,"Port Gibbon - Port Gibbon Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","No-take",1.6019186137899544,0.1325766899092404,Inf,1.3620529638630912,1.8840260351760216,"Port Gibbon - Port Gibbon Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","No-take",1.415181855413621,0.18216493919335944,Inf,1.0996233328553795,1.8212960966292406,"Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","No-take",1.6139484324241027,0.5111594143267434,Inf,0.8675660554175549,3.0024567308255596,"Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","Fished",1.8753046213908804,0.07303302538265079,Inf,1.7374891587691441,2.024051433795022,"Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","Fished",1.721636838928899,0.1518502830516438,Inf,1.4483203223658714,2.0465316680188956,"Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","No-take",1.9278299979789497,0.07434649490368038,Inf,1.787484419825397,2.0791949064767516,"Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","No-take",1.740348762724061,0.15314730922873446,Inf,1.4646444393581717,2.0679516028084195,"Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","Fished",1.943659187233216,0.06767396685716835,Inf,1.8154451714691917,2.0809281907747197,"Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","Fished",1.9655930898175626,0.09624412569946524,Inf,1.7857268421561723,2.163576255634658,"Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","No-take",2.0760007106607334,0.07194482348623003,Inf,1.9396737597015774,2.2219091891653666,"Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","No-take",2.1131938560669803,0.10421608854916127,Inf,1.9184953495265435,2.3276513411519475,"Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","Fished",1.8576726194515154,0.18279973614931985,Inf,1.5318236539497065,2.2528360573110446,"The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","Fished",1.4935542913459041,0.1622984475916734,Inf,1.2070476566333834,1.8480665688209008,"The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","No-take",1.9100535636897695,0.18783380003698688,Inf,1.5752111350993043,2.3160734043020796,"The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","No-take",1.2803913183067608,0.14189320935199826,Inf,1.030415549707356,1.591010469961293,"The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","Fished",1.4741208259867256,0.24575412297235474,Inf,1.0632301567863278,2.0438022715381745,"Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","Fished",1.5201702939576291,0.24781945105103353,Inf,1.1044057112994528,2.092453614634227,"Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","No-take",1.2238000094191464,0.35251982272243376,Inf,0.6958552457447024,2.152296001521815,"Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","No-take",1.4692022919261163,0.4211614032972574,Inf,0.8376763140783269,2.576837065013536,"Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","Fished",1.4655550364738266,0.14280869410532987,Inf,1.2107602191439246,1.7739693879705187,"Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","Fished",0.42382053584113427,0.07424512492382497,Inf,0.30065471631714397,0.5974423045843424,"Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Pre-bloom","Fished",3.5000000033953076,1.4413252235926637,Inf,1.561482478071951,7.845108860198616,"Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Bloom","Fished",1.2727272721312497,0.6384768005534784,Inf,0.4761253355478521,3.402118283335616,"Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Pre-bloom","No-take",9.749999981959457,2.7980532937840796,Inf,5.5555485151728705,17.11127162125977,"Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Bloom","No-take",16.166666678774288,3.169643566918768,Inf,11.008636872622086,23.741459957915634,"Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Pre-bloom","Fished",1.6880716014167758,0.5559740930855622,Inf,0.8852047734547531,3.2191260338424432,"Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Bloom","Fished",3.503897755925973,0.935779812513042,Inf,2.0759769421998526,5.913986439065731,"Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Pre-bloom","No-take",2.684157916142051,0.7653606151629438,Inf,1.5349580463582164,4.693746344326248,"Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Bloom","No-take",2.8645106395453843,0.8078356073729539,Inf,1.6481572548550774,4.978542660233116,"Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Pre-bloom","Fished",5.994315521935772,1.0757801981594752,Inf,4.216744067445302,8.521223484708493,"Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Bloom","Fished",9.094566628571645,3.346214336543182,Inf,4.421755295642353,18.7054996559943,"Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Pre-bloom","No-take",13.648229325916786,2.3074170806559557,Inf,9.798717119558331,19.010056261447737,"Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Bloom","No-take",11.78153622426617,4.285006825388298,Inf,5.775843735258436,24.031916749473,"Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Pre-bloom","Fished",10.157266602775476,2.5556204284910344,Inf,6.203119862343429,16.631963774577496,"Chinamans Hat - Chinamans Hat Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Bloom","Fished",8.792186798674924,2.3071371878636566,Inf,5.256965163636138,14.704786183008485,"Chinamans Hat - Chinamans Hat Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Pre-bloom","No-take",10.832051930025466,2.7070921647923143,Inf,6.637166416969826,17.67822917845965,"Chinamans Hat - Chinamans Hat Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Bloom","No-take",10.20162789813436,2.656455213474112,Inf,6.12379522130878,16.994887649060008,"Chinamans Hat - Chinamans Hat Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Pre-bloom","Fished",1.1428572484912924,0.5526756029804141,Inf,0.44295385918850755,2.9486653368861204,"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Bloom","Fished",7.142857023355145,1.6126336583677239,Inf,4.588780431398844,11.118511164096137,"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Pre-bloom","No-take",0.4285713227510052,0.3115725074367899,Inf,0.1030854307466423,1.781758851412947,"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Bloom","No-take",5.4166667152064,1.0478315297557133,Inf,3.7074110045914566,7.913953502130816,"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Bloom","No-take",38.8695649549226,1.9792035408264346,Inf,35.17768513167749,42.94890565224924,"Dangerous Reef - Dangerous Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics","overall","large_fish"
"Pre-bloom","Fished",1.5539871671623968,1.1561972956930258,Inf,0.3615235437293232,6.67972019413888,"Glenelg","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Bloom","Fished",0.36264352006944767,0.29047125624779857,Inf,0.07545396148584786,1.7429213795888765,"Glenelg","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Pre-bloom","Fished",0.7007486930784753,0.7218041127432037,Inf,0.09306463356977915,5.276426844608018,"O'Sullivan","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Bloom","Fished",0.45820974281350024,0.4703205930081662,Inf,0.06128650254761437,3.4258141626877143,"O'Sullivan","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Pre-bloom","No-take",8.642857142872726,1.0256590179141398,Inf,6.849267820069698,10.906126253849127,"Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Bloom","No-take",5.00000000000376,1.3007598979634094,Inf,3.002812657459476,8.32552771413612,"Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Pre-bloom","Fished",8.243209022926646,1.2630907653163068,Inf,6.104756808745675,11.130745601252025,"Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Bloom","Fished",6.991258029308244,1.6263534037070622,Inf,4.4314220111278075,11.029797818765516,"Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Pre-bloom","No-take",10.216701340335753,1.52549655300102,Inf,7.624553042623621,13.690112153997255,"Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Bloom","No-take",6.202601830842424,1.5445131755022075,Inf,3.807288216874046,10.10490072736265,"Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Pre-bloom","Fished",10.493607635987315,1.0194522491326907,Inf,8.674225980739417,12.694596781609864,"Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Bloom","Fished",15.148571816677636,2.2551205650969983,Inf,11.315036921759946,20.280908464711104,"Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Pre-bloom","No-take",12.996283560625958,1.20205553887008,Inf,10.841506400126232,15.579328199836688,"Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Bloom","No-take",15.193042468152765,2.2031117081694185,Inf,11.434410357927586,20.18718344134447,"Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Pre-bloom","Fished",7.608411470611526,3.97860275057065,Inf,2.730123624496383,21.203408002013624,"The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Bloom","Fished",5.085671414334872,2.759942753490342,Inf,1.7555361465657566,14.732851718934443,"The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Pre-bloom","No-take",7.2769859249375894,3.81027922085802,Inf,2.607694011106258,20.30703139486636,"The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Bloom","No-take",4.960724905131709,2.697217941001176,Inf,1.7089704103941663,14.399776283264085,"The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Bloom","Fished",3.74551151945108,2.68640996199505,Inf,0.9183327045342484,15.276442266592003,"Victor Harbor - Encounter Bay Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"Bloom","No-take",5.80758216730403,6.801828854628018,Inf,0.5848840572190432,57.66614804027116,"Victor Harbor - Encounter Bay Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
