"start_date_fct","response","SE","df","asymp.LCL","asymp.UCL","start_date_date","Period","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","1","metric_id"
"2015-04-28",1.5951517942822344,0.4294245351950543,Inf,0.9411381970223125,2.7036510204903594,"2015-04-28","Pre-bloom","O'Sullivan","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2015-10-09",0.4600141179277295,0.1611882095897532,Inf,0.23147895019261785,0.9141781078441042,"2015-10-09","Pre-bloom","O'Sullivan","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2021-10-12",1.3538989756847613,0.2452200397828272,Inf,0.9493262033648953,1.9308878548416872,"2021-10-12","Pre-bloom","O'Sullivan","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2022-12-01",1.2615021348895739,0.22570425072988123,Inf,0.888369242662569,1.7913583225386522,"2022-12-01","Pre-bloom","O'Sullivan","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2023-12-01",1.2883874846313965,0.22958446484380438,Inf,0.9085868953409367,1.8269494300068492,"2023-12-01","Pre-bloom","O'Sullivan","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2024-12-19",0.9560439187670384,0.18055121692562226,Inf,0.6602772955735394,1.3842971441528766,"2024-12-19","Pre-bloom","O'Sullivan","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-02-04",1.4038082683458455,0.2992821075968172,Inf,0.9243524113751108,2.1319549016424237,"2025-02-04","Pre-bloom","O'Sullivan","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-11-13",0.7071990314734542,0.12547247318446253,Inf,0.49948219293344603,1.0012978984891099,"2025-11-13","Bloom","O'Sullivan","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2026-03-06",1.1058220935322984,0.17894619033014791,Inf,0.8052713422596894,1.5185471509674122,"2026-03-06","Bloom","O'Sullivan","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2014-09-03",0.5390258555351893,0.07896757154895337,Inf,0.4044903112741706,0.7183086092227897,"2014-09-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2016-03-11",0.7886543234062935,0.09292164893738532,Inf,0.6260305628661693,0.9935228065860459,"2016-03-11","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2016-11-03",0.3530506353359214,0.07348611165908361,Inf,0.23478087600104292,0.5308982283145756,"2016-11-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-10-13",0.14963293711644088,0.0398298712296152,Inf,0.08880779704481209,0.25211768127515677,"2025-10-13","Bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2017-02-03",2.1275252973437246,0.1360757213322241,Inf,1.8768613922762911,2.411666577758227,"2017-02-03","Pre-bloom","Orcades Bank - Orcades Bank Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics","overall","shannon_diversity"
"2017-02-03",1.630065530200741,0.10303091012315713,Inf,1.4401359873082096,1.8450435626673654,"2017-02-03","Pre-bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-11-14",1.7384162249586845,0.10783117675558583,Inf,1.5394128129271225,1.9631452628052624,"2025-11-14","Bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2015-04-28",0.5090530176642318,0.12441549298750196,Inf,0.31530034840659205,0.8218670740537721,"2015-04-28","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2015-10-09",1.609348012037504,0.22146717833986898,Inf,1.2288916281414193,2.107591071937071,"2015-10-09","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2021-10-12",1.6258672294047918,0.27285264419975036,Inf,1.1701368086267527,2.2590899014233243,"2021-10-12","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2022-12-01",1.908016885694863,0.29939818890920367,Inf,1.4028626629528782,2.5950711585935253,"2022-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2023-12-01",1.2717046792435192,0.2366047282622873,Inf,0.8831154772320965,1.8312812230158981,"2023-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2024-12-19",1.882563107114129,0.2970743525187217,Inf,1.3817430057638573,2.564908117850744,"2024-12-19","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-02-04",1.5450480078587616,0.26489949823675507,Inf,1.104086026404842,2.162126219785168,"2025-02-04","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-11-13",1.6231684398255588,0.22256862646690315,Inf,1.2406433581970768,2.123636713676114,"2025-11-13","Bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2015-12-10",1.8493522772397462,0.0765341759858264,Inf,1.7052704020204854,2.005607932489495,"2015-12-10","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2016-12-06",1.7634116905024466,0.0715383256619778,Inf,1.6286285939429535,1.9093492535779575,"2016-12-06","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2017-12-05",1.754523165166852,0.07472702047453918,Inf,1.6140073992718074,1.9072722581668278,"2017-12-05","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2018-12-11",1.8202854816545315,0.07426887518062235,Inf,1.6803893030018058,1.9718283309726052,"2018-12-11","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2021-01-21",2.1144983630530967,0.07911311047660599,Inf,1.96498838676453,2.275384097672029,"2021-01-21","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-02-27",2.1227012563712506,0.08081463926614514,Inf,1.9700727769132074,2.287154401909993,"2025-02-27","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-12-10",1.7318654215407767,0.0708328372694445,Inf,1.5984542968247561,1.876411383351201,"2025-12-10","Bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2016-01-20",2.175629210822061,0.09604943824088995,Inf,1.9952904753024736,2.372267357345389,"2016-01-20","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2016-12-06",1.9165876035737948,0.08770210108208487,Inf,1.7521775560444146,2.0964245487000346,"2016-12-06","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2017-12-05",2.096952922794991,0.15447907004394867,Inf,1.8150227125148841,2.422675777057195,"2017-12-05","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2018-01-17",1.9208788865876283,0.10501543101939229,Inf,1.725696265849152,2.1381373825494854,"2018-01-17","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2019-01-22",2.0230373222240394,0.08850185044148166,Inf,1.8568052937314052,2.204151410451243,"2019-01-22","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2021-01-21",1.9616211091704927,0.08700649278252602,Inf,1.7982936370326588,2.139782567597102,"2021-01-21","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-04-02",2.046744706756479,0.09085707231675656,Inf,1.8761950098837283,2.2327976956378737,"2025-04-02","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2026-01-27",2.0296017523523657,0.09045034390878541,Inf,1.8598441522302904,2.2148540071016303,"2026-01-27","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2016-04-19",1.7367964860489307,0.14667229091488787,Inf,1.47185506227138,2.049428718407152,"2016-04-19","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2017-06-02",1.9023642275250092,0.15936586525932137,Inf,1.614307868230078,2.241821232113967,"2017-06-02","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2018-06-26",1.9257754159302591,0.16099576199793036,Inf,1.634725265881422,2.268644786989164,"2018-06-26","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2019-06-06",2.0529803532456357,0.1673548538220303,Inf,1.749832769000115,2.4086463606581927,"2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2021-05-20",1.8004832596284963,0.15259494779948982,Inf,1.524922842422253,2.125838683780968,"2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-04-09",1.4825358369441652,0.1451631059210943,Inf,1.223656302025242,1.7961845202660487,"2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-12-02",1.1872412228595326,0.11018967735241916,Inf,0.989777661438406,1.4240993469266274,"2025-12-02","Bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2026-03-01",1.4855794827409503,0.130135613177553,Inf,1.251213138832407,1.7638452882618567,"2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2017-11-28",1.251610855272927,0.1761914784811769,Inf,0.9498262573645835,1.649280298255355,"2017-11-28","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2018-11-27",1.3589019741013149,0.2703788270734096,Inf,0.9200803334363326,2.0070145052657318,"2018-11-27","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2021-11-23",1.7080831290441691,0.2687762517527077,Inf,1.2547805268333174,2.325146042143576,"2021-11-23","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-10-30",1.6251561648605024,0.20925285090414023,Inf,1.2626865982050024,2.091677035250593,"2025-10-30","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2026-01-23",1.4772403619037602,0.19248271754851176,Inf,1.1443018091324535,1.9070485333690121,"2026-01-23","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2017-04-12",1.4922998105493523,0.18190835204430061,Inf,1.1751581692844624,1.8950289269755045,"2017-04-12","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2017-11-23",1.5034392628983022,0.1829796583415708,Inf,1.1843726652039293,1.9084614865161542,"2017-11-23","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2018-04-24",1.3832002785526063,0.17142309495401203,Inf,1.0849101251439341,1.7635036914547915,"2018-04-24","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2018-11-29",1.5477561425200197,0.18721465294570738,Inf,1.2210747732342544,1.9618365142073755,"2018-11-29","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2019-10-22",1.3552423886264888,0.16874033079142342,Inf,1.0617797476453235,1.7298144327985014,"2019-10-22","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2020-10-28",1.511336876266553,0.18373312567987632,Inf,1.1909149933265408,1.9179699360261953,"2020-10-28","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-10-24",0.42381658802230643,0.07423844084470267,Inf,0.30066024774407324,0.5974201831821985,"2025-10-24","Bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2015-12-10",5.8416607202029756,1.4660781922066166,Inf,3.571994436353122,9.553486316401642,"2015-12-10","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-02-21",4.5360508795131,1.2215855173728485,Inf,2.67574222492409,7.689738342457593,"2026-02-21","Bloom","Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2017-01-12",2.1286264942345867,0.4656722815497627,Inf,1.3863887817058957,3.2682396249500454,"2017-01-12","Pre-bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-03-10",3.1681149603082814,0.6206843165413822,Inf,2.1579280288919724,4.6511988663879595,"2026-03-10","Bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2015-12-10",6.681492133691062,1.2912443715177773,Inf,4.5748083048105235,9.75829677620219,"2015-12-10","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2016-12-06",5.944137536667711,0.93394454279433,Inf,4.368655778353364,8.087790122969983,"2016-12-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2017-12-05",9.088431968759604,1.4515144277546261,Inf,6.645741928317282,12.428950227335413,"2017-12-05","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2018-12-11",6.087076034429674,1.0762628060698511,Inf,4.304342467726191,8.608166038540473,"2018-12-11","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2020-12-04",11.97191550379135,1.4693519131126846,Inf,9.41223852124156,15.227701731788834,"2020-12-04","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-02-20",16.50643422219261,1.9041172697261952,Inf,13.1662472518124,20.69400380537936,"2025-02-20","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-12-17",10.387686116365835,1.348479695886855,Inf,8.05415359847552,13.397313762747642,"2025-12-17","Bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2015-11-15",10.489234448155752,1.865457365554118,Inf,7.402218448765387,14.863657438632897,"2015-11-15","Pre-bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-12-04",9.470724266441861,1.7556740854849684,Inf,6.585492197958983,13.620032555618158,"2025-12-04","Bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2017-01-12",0.6998541581654619,0.3055393016811569,Inf,0.2974360868632299,1.6467263534391183,"2017-01-12","Pre-bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-02-16",6.2201668699389465,0.9246566149127761,Inf,4.648009252401459,8.3240961428586,"2026-02-16","Bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-11-10",36.0909090363834,2.6066520383379648,Inf,31.327094455381754,41.57914219997931,"2025-11-10","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-04-08",41.41666655394178,2.6742083449731022,Inf,36.49340698210797,47.00411417551118,"2026-04-08","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2020-10-13",1.3744975767686067,1.1414737585300945,Inf,0.2699292080250137,6.999033570193339,"2020-10-13","Pre-bloom","Glenelg","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2021-10-25",1.6854906492405122,1.354550982693154,Inf,0.34886305841211845,8.14324893443209,"2021-10-25","Pre-bloom","Glenelg","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2022-12-02",1.1532851038651086,0.9447869392612466,Inf,0.23153717498263557,5.744505308475429,"2022-12-02","Pre-bloom","Glenelg","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2023-11-23",1.815152714496932,1.4426331839365247,Inf,0.3822977313258848,8.618359741551767,"2023-11-23","Pre-bloom","Glenelg","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-03-20",0.6745903532753389,0.557078668784467,Inf,0.1336950799089121,3.403806221157817,"2026-03-20","Bloom","Glenelg","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2021-10-12",0.7984815387771943,0.8722594764797635,Inf,0.09384565852874974,6.793844038855295,"2021-10-12","Pre-bloom","O'Sullivan","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2022-12-01",0.5011339141028095,0.5455478314859805,Inf,0.059335272966569555,4.232477366464559,"2022-12-01","Pre-bloom","O'Sullivan","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2023-12-01",1.1221884449537431,1.1896977143572556,Inf,0.14049380302172665,8.963433823433155,"2023-12-01","Pre-bloom","O'Sullivan","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2024-12-19",0.26536593494295885,0.325564660790278,Inf,0.023963324655118218,2.9386189287849995,"2024-12-19","Pre-bloom","O'Sullivan","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-11-13",0.47027351257136085,0.4952108959638328,Inf,0.05970517386989888,3.7041543017380802,"2025-11-13","Bloom","O'Sullivan","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-03-06",0.4199749185608006,0.4451173433989353,Inf,0.052609401539968716,3.3526124049548733,"2026-03-06","Bloom","O'Sullivan","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2021-10-12",8.33333845872672,2.1750786979731647,Inf,4.996288598451386,13.899223093161263,"2021-10-12","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2022-12-01",7.999996713280193,1.8451260945552124,Inf,5.090588071616688,12.572211012188333,"2022-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2023-12-01",9.000001504835515,2.2615357367538387,Inf,5.499854568517399,14.727667082454653,"2023-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2024-12-19",9.249999585445547,1.9859156541207361,Inf,6.072872942827927,14.0892940024033,"2024-12-19","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-11-13",5.000004861602296,1.3007323935270914,Inf,3.0028494410102717,8.325441920136905,"2025-11-13","Bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2015-12-10",9.756426448572133,1.5264130258186874,Inf,7.179902373471612,13.257541968550862,"2015-12-10","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2016-12-06",9.093702004302854,1.5154268874324854,Inf,6.5598149746415375,12.606364121966813,"2016-12-06","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2017-12-05",9.113470668189764,1.500975179487844,Inf,6.599213229441071,12.585643883943671,"2017-12-05","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2018-12-11",9.724756390529157,1.6922413340735964,Inf,6.914455050929869,13.67727263516155,"2018-12-11","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2021-01-21",8.303013846883085,1.3194156722436978,Inf,6.0809718320641135,11.337010077570344,"2021-01-21","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
